Partie	NOM	partie
.	SENT	.
Il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
aussi	ADV	aussi
,	PUN	,
tout	ADV	tout
au	PRP:det	au
bord	NOM	bord
du	PRP:det	du
fleuve	NOM	fleuve
,	PUN	,
des	PRP:det	du
maisons	NOM	maison
où	PRO:REL	où
les	DET:ART	le
cénobites	NOM	cénobite
,	PUN	,
renfermés	VER:pper	renfermer
chacun	PRO:IND	chacun
dans	PRP	dans
une	DET:ART	un
étroite	ADJ	étroit
cellule	NOM	cellule
,	PUN	,
ne	ADV	ne
se	PRO:PER	se
réunissaient	VER:impf	réunir
qu'	KON	que
afin	KON	afin
de	PRP	de
mieux	ADV	mieux
goûter	VER:infi	goûter
la	DET:ART	le
solitude	NOM	solitude
.	SENT	.
Anachorètes	NOM	anachorète
et	KON	et
cénobites	NOM	cénobite
vivaient	VER:impf	vivre
dans	PRP	dans
l'	DET:ART	le
abstinence	NOM	abstinence
,	PUN	,
ne	ADV	ne
prenant	VER:ppre	prendre
de	PRP	de
nourriture	NOM	nourriture
qu'	KON	que
après	PRP	après
le	DET:ART	le
coucher	NOM	coucher
du	PRP:det	du
soleil	NOM	soleil
,	PUN	,
mangeant	VER:ppre	manger
pour	PRP	pour
tout	PRO:IND	tout
repas	NOM	repas
leur	DET:POS	leur
pain	NOM	pain
avec	PRP	avec
un	DET:ART	un
peu	ADV	peu
de	PRP	de
sel	NOM	sel
et	KON	et
d'	PRP	de
hysope	NOM	hysope
.	SENT	.
Quelques-uns	PRO:IND	quelques-uns
,	PUN	,
s'	PRO:PER	se
enfonçant	VER:ppre	enfoncer
dans	PRP	dans
les	DET:ART	le
sables	NOM	sable
,	PUN	,
faisaient	VER:impf	faire
leur	DET:POS	leur
asile	NOM	asile
d'	PRP	de
une	DET:ART	un
caverne	NOM	caverne
ou	KON	ou
d'	PRP	de
un	DET:ART	un
tombeau	NOM	tombeau
et	KON	et
menaient	VER:impf	mener
une	DET:ART	un
vie	NOM	vie
encore	ADV	encore
plus	ADV	plus
singulière	ADJ	singulier
.	SENT	.
Tous	PRO:IND	tout
gardaient	VER:impf	garder
la	DET:ART	le
continence	NOM	continence
,	PUN	,
portaient	VER:impf	porter
le	DET:ART	le
cilice	NOM	cilice
et	KON	et
la	DET:ART	le
cuculle	NOM	cuculle
,	PUN	,
dormaient	VER:impf	dormir
sur	PRP	sur
la	DET:ART	le
terre	NOM	terre
nue	VER:pres	nuer
après	ADV	après
de	PRP	de
longues	ADJ	longue
veilles	NOM	veille
,	PUN	,
priaient	VER:impf	prier
,	PUN	,
chantaient	VER:impf	chanter
des	PRP:det	du
psaumes	NOM	psaume
,	PUN	,
et	KON	et
pour	PRP	pour
tout	PRO:IND	tout
dire	NOM	dire
,	PUN	,
accomplissaient	VER:impf	accomplir
chaque	PRO:IND	chaque
jour	NOM	jour
les	DET:ART	le
chefs-d'œuvre	NOM	chefs-d'œuvre
de	PRP	de
la	DET:ART	le
pénitence	NOM	pénitence
.	SENT	.
En	PRP	en
considération	NOM	considération
du	PRP:det	du
péché	NOM	péché
originel	ADJ	originel
,	PUN	,
ils	PRO:PER	il
refusaient	VER:impf	refuser
à	PRP	à
leur	DET:POS	leur
corps	NOM	corps
,	PUN	,
non	ADV	non
seulement	ADV	seulement
les	DET:ART	le
plaisirs	NOM	plaisir
et	KON	et
les	DET:ART	le
contentements	NOM	contentement
,	PUN	,
mais	KON	mais
les	DET:ART	le
soins	NOM	soin
mêmes	ADJ	même
qui	PRO:REL	qui
passent	VER:pres	passer
pour	PRP	pour
indispensables	NOM	indispensable
selon	PRP	selon
les	DET:ART	le
idées	NOM	idée
du	PRP:det	du
siècle	NOM	siècle
.	SENT	.
Ils	PRO:PER	il
estimaient	VER:impf	estimer
que	KON	que
les	DET:ART	le
maladies	NOM	maladie
de	PRP	de
nos	DET:POS	notre
membres	NOM	membre
assainissent	VER:pres	assainir
nos	DET:POS	notre
âmes	NOM	âme
et	KON	et
que	KON	que
la	DET:ART	le
chair	NOM	chair
ne	ADV	ne
saurait	VER:cond	savoir
recevoir	VER:infi	recevoir
de	PRP	de
plus	ADV	plus
glorieuses	ADJ	glorieux
parures	NOM	parure
que	KON	que
les	DET:ART	le
ulcères	NOM	ulcère
et	KON	et
les	DET:ART	le
plaies	NOM	plaie
.	SENT	.
Ainsi	KON	ainsi
s'	PRO:PER	se
accomplissait	VER:impf	accomplir
la	DET:ART	le
parole	NOM	parole
des	PRP:det	du
prophètes	NOM	prophète
qui	PRO:REL	qui
avaient	VER:impf	avoir
dit	VER:pper	dire
:	PUN	:
«	PUN:cit	«
Le	DET:ART	le
désert	NOM	désert
se	PRO:PER	se
couvrira	VER:futu	couvrir
de	PRP	de
fleurs	NOM	fleur
.	SENT	.
»	PUN:cit	»
Parmi	VER:pper	Parmi
les	DET:ART	le
hôtes	NOM	hôte
de	PRP	de
cette	PRO:DEM	ce
sainte	ADJ	saint
Thébaïde	NAM	Thébaïde
,	PUN	,
les	DET:ART	le
uns	NOM	un
consumaient	VER:impf	consumer
leurs	DET:POS	leur
jours	NOM	jour
dans	PRP	dans
l'	DET:ART	le
ascétisme	NOM	ascétisme
et	KON	et
la	DET:ART	le
contemplation	NOM	contemplation
,	PUN	,
les	DET:ART	le
autres	ADJ	autre
gagnaient	VER:impf	gagner
leur	DET:POS	leur
subsistance	NOM	subsistance
en	PRP	en
tressant	VER:ppre	tresser
les	DET:ART	le
fibres	NOM	fibre
des	PRP:det	du
palmes	NOM	palme
,	PUN	,
ou	KON	ou
se	PRO:PER	se
louaient	VER:impf	louer
aux	PRP:det	au
cultivateurs	NOM	cultivateur
voisins	ADJ	voisin
pour	PRP	pour
le	DET:ART	le
temps	NOM	temps
de	PRP	de
la	DET:ART	le
moisson	NOM	moisson
.	SENT	.
Les	DET:ART	le
gentils	NOM	gentil
en	PRO:PER	en
soupçonnaient	VER:impf	soupçonner
faussement	ADV	faussement
quelques-uns	PRO:IND	quelques-uns
de	PRP	de
vivre	VER:infi	vivre
de	PRP	de
brigandage	NOM	brigandage
et	KON	et
de	PRP	de
se	PRO:PER	se
joindre	VER:infi	joindre
aux	PRP:det	au
Arabes	NOM	arabe
nomades	ADJ	nomade
qui	PRO:REL	qui
pillaient	VER:impf	piller
les	DET:ART	le
caravanes	NOM	caravane
.	SENT	.
Mais	KON	mais
à	PRP	à
la	DET:ART	le
vérité	NOM	vérité
ces	PRO:DEM	ce
moines	NOM	moine
méprisaient	VER:impf	mépriser
les	DET:ART	le
richesses	NOM	richesse
et	KON	et
l'	DET:ART	le
odeur	NOM	odeur
de	PRP	de
leurs	DET:POS	leur
vertus	NOM	vertu
montait	VER:impf	monter
jusqu'	PRP	jusque
au	PRP:det	au
ciel	NOM	ciel
.	SENT	.
Des	PRP:det	du
anges	NOM	ange
semblables	ADJ	semblable
à	PRP	à
de	PRP	de
jeunes	ADJ	jeune
hommes	NOM	homme
venaient	VER:impf	venir
,	PUN	,
un	DET:ART	un
bâton	NOM	bâton
à	PRP	à
la	DET:ART	le
main	NOM	main
,	PUN	,
commodes	NOM	commode
voyageurs	ADJ	voyageur
,	PUN	,
visiter	VER:infi	visiter
les	DET:ART	le
ermitages	NOM	ermitage
,	PUN	,
tandis	KON	tandis
que	KON	que
des	PRP:det	du
démons	NOM	démon
,	PUN	,
ayant	VER:ppre	avoir
pris	VER:pper	prendre
des	PRP:det	du
figures	NOM	figure
d'	PRP	de
Éthiopiens	NAM	Éthiopiens
ou	KON	ou
d'	PRP	de
animaux	NOM	animal
,	PUN	,
erraient	VER:impf	errer
autour	ADV	autour
des	PRP:det	du
solitaires	NOM	solitaire
,	PUN	,
afin	KON	afin
de	PRP	de
les	PRO:PER	la|le
induire	VER:infi	induire
en	PRP	en
tentation	NOM	tentation
.	SENT	.
Quand	KON	quand
les	DET:ART	le
moines	NOM	moine
allaient	VER:impf	aller
,	PUN	,
le	DET:ART	le
matin	NOM	matin
,	PUN	,
remplir	VER:infi	remplir
leur	DET:POS	leur
cruche	NOM	cruche
à	PRP	à
la	DET:ART	le
fontaine	NOM	fontaine
,	PUN	,
ils	PRO:PER	il
voyaient	VER:impf	voir
des	PRP:det	du
pas	NOM	pas
de	PRP	de
Satyres	NAM	Satyres
et	KON	et
de	PRP	de
Centaures	NOM	centaure
imprimés	VER:pper	imprimer
dans	PRP	dans
le	DET:ART	le
sable	NOM	sable
.	SENT	.
Considérée	VER:pper	considérer
sous	PRP	sous
son	DET:POS	son
aspect	NOM	aspect
véritable	ADJ	véritable
et	KON	et
spirituel	ADJ	spirituel
,	PUN	,
la	DET:ART	le
Thébaïde	NAM	Thébaïde
était	VER:impf	être
un	DET:ART	un
champ	NOM	champ
de	PRP	de
bataille	NOM	bataille
où	PRO:REL	où
se	PRO:PER	se
livraient	VER:impf	livrer
à	PRP	à
toute	PRO:IND	tout
heure	NOM	heure
,	PUN	,
et	KON	et
spécialement	ADV	spécialement
la	DET:ART	le
nuit	NOM	nuit
,	PUN	,
les	DET:ART	le
merveilleux	ADJ	merveilleux
combats	NOM	combat
du	PRP:det	du
ciel	NOM	ciel
et	KON	et
de	PRP	de
l'	DET:ART	le
enfer	NOM	enfer
.	SENT	.
Les	DET:ART	le
ascètes	NOM	ascète
,	PUN	,
furieusement	ADV	furieusement
assaillis	VER:simp	assaillir
par	PRP	par
des	PRP:det	du
légions	NOM	légion
de	PRP	de
damnés	VER:pper	damner
,	PUN	,
se	PRO:PER	se
défendaient	VER:impf	défendre
avec	PRP	avec
l'	DET:ART	le
aide	NOM	aide
de	PRP	de
Dieu	NOM	Dieu
et	KON	et
des	PRP:det	du
anges	NOM	ange
,	PUN	,
au	PRP:det	au
moyen	NOM	moyen
du	PRP:det	du
jeûne	NOM	jeûne
,	PUN	,
de	PRP	de
la	DET:ART	le
pénitence	NOM	pénitence
et	KON	et
des	PRP:det	du
macérations	NOM	macération
.	SENT	.
Parfois	ADV	parfois
,	PUN	,
l'	DET:ART	le
aiguillon	NOM	aiguillon
des	PRP:det	du
désirs	NOM	désir
charnels	ADJ	charnel
les	PRO:PER	la|le
déchirait	VER:impf	déchirer
si	ADV	si
cruellement	ADV	cruellement
qu'	KON	que
ils	PRO:PER	il
en	PRO:PER	en
hurlaient	VER:impf	hurler
de	PRP	de
douleur	NOM	douleur
et	KON	et
que	KON	que
leurs	DET:POS	leur
lamentations	NOM	lamentation
répondaient	VER:impf	répondre
,	PUN	,
sous	PRP	sous
le	DET:ART	le
ciel	NOM	ciel
plein	ADJ	plein
d'	PRP	de
étoiles	NOM	étoile
,	PUN	,
aux	PRP:det	au
miaulements	NOM	miaulement
des	PRP:det	du
hyènes	NOM	hyène
affamées	ADJ	affamé
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
alors	ADV	alors
que	KON	que
les	DET:ART	le
démons	NOM	démon
se	PRO:PER	se
présentaient	VER:impf	présenter
à	PRP	à
eux	PRO:PER	eux
sous	PRP	sous
des	PRP:det	du
formes	NOM	forme
ravissantes	ADJ	ravissant
.	SENT	.
Car	KON	car
si	KON	si
les	DET:ART	le
démons	NOM	démon
sont	VER:pres	être
laids	ADJ	laid
en	PRP	en
réalité	NOM	réalité
,	PUN	,
ils	PRO:PER	il
se	PRO:PER	se
revêtent	VER:pres	revêtir
parfois	ADV	parfois
d'	PRP	de
une	DET:ART	un
beauté	NOM	beauté
apparente	ADJ	apparent
qui	PRO:REL	qui
empêche	VER:pres	empêcher
de	PRP	de
discerner	VER:infi	discerner
leur	DET:POS	leur
nature	NOM	nature
intime	ADJ	intime
.	SENT	.
Les	DET:ART	le
ascètes	NOM	ascète
de	PRP	de
la	DET:ART	le
Thébaïde	NAM	Thébaïde
virent	VER:pres	virer
avec	PRP	avec
épouvante	NOM	épouvante
,	PUN	,
dans	PRP	dans
leur	DET:POS	leur
cellule	NOM	cellule
,	PUN	,
des	PRP:det	du
images	NOM	image
du	PRP:det	du
plaisir	NOM	plaisir
inconnues	ADJ	inconnu
même	ADJ	même
aux	PRP:det	au
voluptueux	ADJ	voluptueux
du	PRP:det	du
siècle	NOM	siècle
.	SENT	.
Mais	KON	mais
,	PUN	,
comme	ADV	comme
le	DET:ART	le
signe	NOM	signe
de	PRP	de
la	DET:ART	le
croix	NOM	croix
était	VER:impf	être
sur	PRP	sur
eux	PRO:PER	eux
,	PUN	,
ils	PRO:PER	il
ne	ADV	ne
succombaient	VER:impf	succomber
pas	ADV	pas
à	PRP	à
la	DET:ART	le
tentation	NOM	tentation
,	PUN	,
et	KON	et
les	DET:ART	le
esprits	NOM	esprit
immondes	ADJ	immonde
,	PUN	,
reprenant	VER:ppre	reprendre
leur	DET:POS	leur
véritable	ADJ	véritable
figure	NOM	figure
,	PUN	,
s'	PRO:PER	se
éloignaient	VER:impf	éloigner
dès	PRP	dès
l'	DET:ART	le
aurore	NOM	aurore
,	PUN	,
pleins	ADJ	plein
de	PRP	de
honte	NOM	honte
et	KON	et
de	PRP	de
rage	NOM	rage
.	SENT	.
Il	PRO:PER	il
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
rare	ADJ	rare
,	PUN	,
à	PRP	à
l'	DET:ART	le
aube	NOM	aube
,	PUN	,
de	PRP	de
rencontrer	VER:infi	rencontrer
un	NUM	un
de	PRP	de
ceux	PRO:DEM	celui
-là	ADV	là
s'	PRO:PER	se
enfuyant	VER:ppre	enfuir
tout	ADV	tout
en	PRP	en
larmes	NOM	larme
,	PUN	,
et	KON	et
répondant	VER:ppre	répondre
à	PRP	à
ceux	PRO:DEM	celui
qui	PRO:REL	qui
l'	PRO:PER	la|le
interrogeaient	VER:impf	interroger
:	PUN	:
«	PUN:cit	«
Je	PRO:PER	je
pleure	VER:pres	pleurer
et	KON	et
je	PRO:PER	je
gémis	VER:pres	gémir
,	PUN	,
parce	KON	parce
qu'	KON	que
un	DET:ART	un
des	PRP:det	du
chrétiens	NOM	chrétien
qui	PRO:REL	qui
habitent	VER:pres	habiter
ici	ADV	ici
m'	PRO:PER	me
a	VER:pres	avoir
battu	VER:pper	battre
avec	PRP	avec
des	PRP:det	du
verges	NOM	verge
et	KON	et
chassé	VER:pper	chasser
ignominieusement	ADV	ignominieusement
.	SENT	.
»	PUN:cit	»
Les	DET:ART	le
anciens	NOM	ancien
du	PRP:det	du
désert	NOM	désert
étendaient	VER:impf	étendre
leur	DET:POS	leur
puissance	NOM	puissance
sur	PRP	sur
les	DET:ART	le
pécheurs	NOM	pécheur
et	KON	et
sur	PRP	sur
les	DET:ART	le
impies	NOM	impie
.	SENT	.
Leur	DET:POS	leur
bonté	NOM	bonté
était	VER:impf	être
parfois	ADV	parfois
terrible	ADJ	terrible
.	SENT	.
Ils	PRO:PER	il
tenaient	VER:impf	tenir
des	PRP:det	du
apôtres	NOM	apôtre
le	DET:ART	le
pouvoir	NOM	pouvoir
de	PRP	de
punir	VER:infi	punir
les	DET:ART	le
offenses	NOM	offense
faites	VER:pres	faire
au	PRP:det	au
vrai	ADJ	vrai
Dieu	NOM	Dieu
,	PUN	,
et	KON	et
rien	ADV	rien
ne	ADV	ne
pouvait	VER:impf	pouvoir
sauver	VER:infi	sauver
ceux	PRO:DEM	celui
qu'	PRO:REL	que
ils	PRO:PER	il
avaient	VER:impf	avoir
condamnés	VER:pper	condamner
.	SENT	.
L'	PRO:PER	la|le
on	PRO:PER	on
contait	VER:impf	conter
avec	PRP	avec
épouvante	NOM	épouvante
dans	PRP	dans
les	DET:ART	le
villes	NOM	ville
et	KON	et
jusque	PRP	jusque
dans	PRP	dans
le	DET:ART	le
peuple	NOM	peuple
d'	PRP	de
Alexandrie	NAM	Alexandrie
que	KON	que
la	DET:ART	le
terre	NOM	terre
s'	PRO:PER	se
entr'ouvrait	VER:impf	entr'ouvrir
pour	PRP	pour
engloutir	VER:infi	engloutir
les	DET:ART	le
méchants	NOM	méchant
qu'	PRO:REL	que
ils	PRO:PER	il
frappaient	VER:impf	frapper
de	PRP	de
leur	DET:POS	leur
bâton	NOM	bâton
.	SENT	.
Aussi	ADV	aussi
étaient	VER:impf	être
-ils	PRO:PER	il
très	ADV	très
redoutés	VER:pper	redouter
des	PRP:det	du
gens	NOM	gens
de	PRP	de
mauvaise	ADJ	mauvais
vie	NOM	vie
et	KON	et
particulièrement	ADV	particulièrement
des	PRP:det	du
mimes	NOM	mime
,	PUN	,
des	PRP:det	du
baladins	NOM	baladin
,	PUN	,
des	PRP:det	du
prêtres	NOM	prêtre
mariés	VER:pper	marier
et	KON	et
des	PRP:det	du
courtisanes	NOM	courtisane
.	SENT	.
Telle	PRO:DEM	tel
était	VER:impf	être
la	DET:ART	le
vertu	NOM	vertu
de	PRP	de
ces	PRO:DEM	ce
religieux	NOM	religieux
,	PUN	,
qu'	PRO:REL	que
elle	PRO:PER	elle
soumettait	VER:impf	soumettre
à	PRP	à
son	DET:POS	son
pouvoir	NOM	pouvoir
jusqu'	PRP	jusque
aux	PRP:det	au
bêtes	NOM	bête
féroces	ADJ	féroce
.	SENT	.
Lorsqu'	KON	lorsque
un	DET:ART	un
solitaire	NOM	solitaire
était	VER:impf	être
près	ADV	près
de	PRP	de
mourir	VER:infi	mourir
,	PUN	,
un	DET:ART	un
lion	NOM	lion
lui	PRO:PER	lui
venait	VER:impf	venir
creuser	VER:infi	creuser
une	DET:ART	un
fosse	NOM	fosse
avec	PRP	avec
ses	DET:POS	son
ongles	NOM	ongle
.	SENT	.
Le	DET:ART	le
saint	ADJ	saint
homme	NOM	homme
,	PUN	,
connaissant	VER:ppre	connaître
par	PRP	par
là	ADV	là
que	KON	que
Dieu	NOM	Dieu
l'	PRO:PER	la|le
appelait	VER:impf	appeler
à	PRP	à
lui	PRO:PER	lui
,	PUN	,
s'	PRO:PER	se
en	PRO:PER	en
allait	VER:impf	aller
baiser	VER:infi	baiser
la	DET:ART	le
joue	NOM	joue
à	PRP	à
tous	PRO:IND	tout
ses	DET:POS	son
frères	NOM	frère
.	SENT	.
Puis	ADV	puis
il	PRO:PER	il
se	PRO:PER	se
couchait	VER:impf	coucher
avec	PRP	avec
allégresse	NOM	allégresse
,	PUN	,
pour	PRP	pour
s'	PRO:PER	se
endormir	VER:infi	endormir
dans	PRP	dans
le	DET:ART	le
Seigneur	NAM	Seigneur
.	SENT	.
Or	NOM	or
,	PUN	,
depuis	PRP	depuis
qu'	KON	que
Antoine	NAM	Antoine
,	PUN	,
âgé	ADJ	âgé
de	PRP	de
plus	ADV	plus
de	PRP	de
cent	NUM	cent
ans	NOM	an
,	PUN	,
s'	PRO:PER	se
était	VER:impf	être
retiré	VER:pper	retirer
sur	PRP	sur
le	DET:ART	le
mont	NOM	mont
Colzin	NAM	Colzin
avec	PRP	avec
ses	DET:POS	son
disciples	NOM	disciple
bien-aimés	ADJ	bien-aimé
,	PUN	,
Macaire	NAM	Macaire
et	KON	et
Amathas	NAM	Amathas
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
pas	ADV	pas
dans	PRP	dans
toute	PRO:IND	tout
la	DET:ART	le
Thébaïde	NAM	Thébaïde
de	PRP	de
moine	NOM	moine
plus	ADV	plus
abondant	ADJ	abondant
en	PRP	en
œuvres	NOM	œuvre
que	KON	que
Paphnuce	NAM	Paphnuce
,	PUN	,
abbé	NOM	abbé
d'	PRP	de
Antinoé	NAM	Antinoé
.	SENT	.
À	PRP	à
vrai	ADJ	vrai
dire	NOM	dire
,	PUN	,
Ephrem	NAM	Ephrem
et	KON	et
Sérapion	NAM	Sérapion
commandaient	VER:impf	commander
à	PRP	à
un	DET:ART	un
plus	ADV	plus
grand	ADJ	grand
nombre	NOM	nombre
de	PRP	de
moines	NOM	moine
et	KON	et
excellaient	VER:impf	exceller
dans	PRP	dans
la	DET:ART	le
conduite	NOM	conduite
spirituelle	ADJ	spirituel
et	KON	et
temporelle	ADJ	temporel
de	PRP	de
leurs	DET:POS	leur
monastères	NOM	monastère
.	SENT	.
Mais	KON	mais
Paphnuce	NAM	Paphnuce
observait	VER:impf	observer
les	DET:ART	le
jeûnes	NOM	jeûne
les	DET:ART	le
plus	ADV	plus
rigoureux	ADJ	rigoureux
et	KON	et
demeurait	VER:impf	demeurer
parfois	ADV	parfois
trois	NUM	trois
jours	NOM	jour
entiers	ADJ	entier
sans	PRP	sans
prendre	VER:infi	prendre
de	PRP	de
nourriture	NOM	nourriture
.	SENT	.
Il	PRO:PER	il
portait	VER:impf	porter
un	DET:ART	un
cilice	NOM	cilice
d'	PRP	de
un	DET:ART	un
poil	NOM	poil
très	ADV	très
rude	ADJ	rude
,	PUN	,
se	PRO:PER	se
flagellait	VER:impf	flageller
matin	NOM	matin
et	KON	et
soir	NOM	soir
et	KON	et
se	PRO:PER	se
tenait	VER:impf	tenir
souvent	ADV	souvent
prosterné	VER:pper	prosterner
le	DET:ART	le
front	NOM	front
contre	PRP	contre
terre	NOM	terre
.	SENT	.
Ses	DET:POS	son
vingt-quatre	NUM	vingt-quatre
disciples	NOM	disciple
,	PUN	,
ayant	VER:ppre	avoir
construit	VER:pper	construire
leurs	DET:POS	leur
cabanes	NOM	cabane
proche	ADJ	proche
la	PRO:PER	la
sienne	PRO:POS	sien
,	PUN	,
imitaient	VER:impf	imiter
ses	DET:POS	son
austérités	NOM	austérité
.	SENT	.
Il	PRO:PER	il
les	PRO:PER	la|le
aimait	VER:impf	aimer
chèrement	ADV	chèrement
en	PRP	en
Jésus-Christ	NAM	Jésus-Christ
et	KON	et
les	PRO:PER	la|le
exhortait	VER:impf	exhorter
sans	PRP	sans
cesse	NOM	cesse
à	PRP	à
la	DET:ART	le
pénitence	NOM	pénitence
.	SENT	.
Au	PRP:det	au
nombre	NOM	nombre
de	PRP	de
ses	DET:POS	son
fils	NOM	fil|fils
spirituels	ADJ	spirituel
se	PRO:PER	se
trouvaient	VER:impf	trouver
des	PRP:det	du
hommes	NOM	homme
qui	PRO:REL	qui
,	PUN	,
après	PRP	après
s'	PRO:PER	se
être	VER:infi	être
livrés	VER:pper	livrer
au	PRP:det	au
brigandage	NOM	brigandage
pendant	VER:ppre	pendre
de	PRP	de
longues	ADJ	longue
années	NOM	année
,	PUN	,
avaient	VER:impf	avoir
été	VER:pper	être
touchés	VER:pper	toucher
par	PRP	par
les	DET:ART	le
exhortations	NOM	exhortation
du	PRP:det	du
saint	ADJ	saint
abbé	NOM	abbé
au	PRP:det	au
point	NOM	point
d'	PRP	de
embrasser	VER:infi	embrasser
l'	DET:ART	le
état	NOM	état
monastique	ADJ	monastique
.	SENT	.
La	DET:ART	le
pureté	NOM	pureté
de	PRP	de
leur	DET:POS	leur
vie	NOM	vie
édifiait	VER:impf	édifier
leurs	DET:POS	leur
compagnons	NOM	compagnon
.	SENT	.
On	PRO:PER	on
distinguait	VER:impf	distinguer
parmi	PRP	parmi
eux	PRO:PER	eux
l'	DET:ART	le
ancien	ADJ	ancien
cuisinier	NOM	cuisinier
d'	PRP	de
une	DET:ART	un
reine	NOM	reine
d'	PRP	de
Abyssinie	NAM	Abyssinie
qui	PRO:REL	qui
,	PUN	,
converti	VER:pper	convertir
semblablement	ADV	semblablement
par	PRP	par
l'	DET:ART	le
abbé	NOM	abbé
d'	PRP	de
Antinoé	NAM	Antinoé
,	PUN	,
ne	ADV	ne
cessait	VER:impf	cesser
de	PRP	de
répandre	VER:infi	répandre
des	PRP:det	du
larmes	NOM	larme
,	PUN	,
et	KON	et
le	DET:ART	le
diacre	NOM	diacre
Flavien	NAM	Flavien
,	PUN	,
qui	PRO:REL	qui
avait	VER:impf	avoir
la	DET:ART	le
connaissance	NOM	connaissance
des	PRP:det	du
écritures	NOM	écriture
et	KON	et
parlait	VER:impf	parler
avec	PRP	avec
adresse	NOM	adresse
.	SENT	.
Mais	KON	mais
le	DET:ART	le
plus	ADV	plus
admirable	ADJ	admirable
des	PRP:det	du
disciples	NOM	disciple
de	PRP	de
Paphnuce	NAM	Paphnuce
était	VER:impf	être
un	DET:ART	un
jeune	NOM	jeune
paysan	ADJ	paysan
nommé	VER:pper	nommer
Paul	NAM	Paul
et	KON	et
surnommé	VER:pper	surnommer
le	DET:ART	le
Simple	NAM	Simple
,	PUN	,
à	PRP	à
cause	NOM	cause
de	PRP	de
son	DET:POS	son
extrême	ADJ	extrême
naïveté	NOM	naïveté
.	SENT	.
Les	DET:ART	le
hommes	NOM	homme
raillaient	VER:impf	railler
sa	DET:POS	son
candeur	NOM	candeur
,	PUN	,
mais	KON	mais
Dieu	NOM	Dieu
le	PRO:PER	le
favorisait	VER:impf	favoriser
en	PRP	en
lui	PRO:PER	lui
envoyant	VER:ppre	envoyer
des	PRP:det	du
visions	NOM	vision
et	KON	et
en	PRP	en
lui	PRO:PER	lui
accordant	VER:ppre	accorder
le	DET:ART	le
don	NOM	don
de	PRP	de
prophétie	NOM	prophétie
.	SENT	.
Paphnuce	NAM	Paphnuce
sanctifiait	VER:impf	sanctifier
ses	DET:POS	son
heures	NOM	heure
par	PRP	par
l'	DET:ART	le
enseignement	NOM	enseignement
de	PRP	de
ses	DET:POS	son
disciples	NOM	disciple
et	KON	et
les	DET:ART	le
pratiques	NOM	pratique
de	PRP	de
l'	DET:ART	le
ascétisme	NOM	ascétisme
.	SENT	.
Souvent	ADV	souvent
aussi	ADV	aussi
,	PUN	,
il	PRO:PER	il
méditait	VER:impf	méditer
sur	PRP	sur
les	DET:ART	le
livres	NOM	livre
sacrés	ADJ	sacré
