Partie	NOM	partie
savait	VER:impf	savoir
des	PRP:det	du
des	PRP:det	du
clochers	NOM	clocher
édifices	NOM	édifice
dont	PRO:REL	dont
<SEG>
les	DET:ART	le
;	PUN	;
noms	NOM	nom
dernier	ADJ	dernier
il	PRO:PER	il
dans	PRP	dans
puis	ADV	puis
,	PUN	,
embrassa	VER:simp	embrasser
un	DET:ART	un
<SEG>
oeil	NOM	œil
,	PUN	,
l'	DET:ART	le
d'	PRP	de
la	DET:ART	le
coup	NOM	coup
île	NOM	île
Cité	NAM	cité
,	PUN	,
Saint-Louis	NAM	saint-louis
<SEG>
,	PUN	,
Paris	NAM	paris
disparaissant	VER:ppre	disparaître
bientôt	ADV	bientôt
Notre-Dame	NAM	notre-dame
,	PUN	,
et	KON	et
il	PRO:PER	il
;	PUN	;
,	PUN	,
<SEG>
.	SENT	.
grand	ADJ	grand
M	NOM	m
poussa	VER:simp	pousser
soupir	NOM	soupir
<EOS>	<EOS>	<EOS>
un	DET:ART	un
Frédéric	NAM	frédéric
Moreau	NAM	moreau
.	SENT	.
<SEG>
nouvellement	ADV	nouvellement
s'	PRO:PER	se
,	PUN	,
,	PUN	,
en	PRO:PER	en
reçu	VER:pper	recevoir
bachelier	NOM	bachelier
à	PRP	à
retournait	VER:impf	retourner
Nogent-sur-Seine	NAM	nogent-sur-seine
<SEG>
devait	VER:impf	devoir
pendant	PRP	pendant
où	PRO:REL	où
mois	NOM	moi|mois
,	PUN	,
deux	NUM	deux
avant	PRP	avant
languir	VER:infi	languir
il	PRO:PER	il
,	PUN	,
<SEG>
aller	VER:infi	aller
droit	NOM	droit
son	DET:POS	son
mère	NOM	mère
,	PUN	,
Sa	DET:POS	son
<EOS>	<EOS>	<EOS>
d'	PRP	de
faire	VER:infi	faire
.	SENT	.
<SEG>
avait	VER:impf	avoir
envoyé	VER:pper	envoyer
la	DET:ART	le
Havre	NAM	havre
,	PUN	,
avec	PRP	avec
l'	PRO:PER	la|le
indispensable	ADJ	indispensable
au	PRP:det	au
somme	NOM	somme
<SEG>
,	PUN	,
oncle	NOM	oncle
un	DET:ART	un
espérait	VER:impf	espérer
,	PUN	,
voir	VER:infi	voir
lui	PRO:PER	lui
pour	PRP	pour
dont	PRO:REL	dont
elle	PRO:PER	elle
<SEG>
veille	NOM	veille
héritage	NOM	héritage
la	DET:ART	le
,	PUN	,
revenu	VER:pper	revenir
il	PRO:PER	il
était	VER:impf	être
en	PRO:PER	en
l'	DET:ART	le
;	PUN	;
<SEG>
ne	ADV	ne
dédommageait	VER:impf	dédommager
seulement	ADV	seulement
séjourner	VER:infi	séjourner
et	KON	et
pouvoir	VER:infi	pouvoir
;	PUN	;
de	PRP	de
se	PRO:PER	se
il	PRO:PER	il
<SEG>
province	NOM	province
par	PRP	par
capitale	NOM	capitale
en	PRO:PER	en
la	DET:ART	le
,	PUN	,
sa	DET:POS	son
regagnant	VER:ppre	regagner
la	DET:ART	le
dans	PRP	dans
<SEG>
Le	DET:ART	le
apaisait	VER:impf	apaiser
plus	ADV	plus
.	SENT	.
la	DET:ART	le
longue	ADJ	longue
<EOS>	<EOS>	<EOS>
tumulte	NOM	tumulte
s'	PRO:PER	se
route	NOM	route
<SEG>
;	PUN	;
avaient	VER:impf	avoir
debout	ADV	debout
;	PUN	;
pris	VER:pper	prendre
quelques-uns	PRO:IND	quelques-uns
leur	DET:POS	leur
,	PUN	,
tous	PRO:IND	tout
place	NOM	place
<SEG>
la	DET:ART	le
autour	ADV	autour
de	PRP	de
chauffaient	VER:impf	chauffer
et	KON	et
,	PUN	,
la	DET:ART	le
,	PUN	,
machine	NOM	machine
se	PRO:PER	se
<SEG>
et	KON	et
avec	PRP	avec
un	DET:ART	un
son	DET:POS	son
crachait	VER:impf	cracher
panache	NOM	panache
rythmique	NOM	rythmique
lent	ADJ	lent
râle	NOM	râle
cheminée	NOM	cheminée
<SEG>
sur	PRP	sur
;	PUN	;
des	PRP:det	du
gouttelettes	NOM	gouttelette
coulaient	VER:impf	couler
rosée	NOM	rosée
noire	ADJ	noir
de	PRP	de
de	PRP	de
fumée	NOM	fumée
<SEG>
vibration	NOM	vibration
cuivres	NOM	cuivre
sous	PRP	sous
;	PUN	;
petite	ADJ	petit
les	DET:ART	le
pont	NOM	pont
une	DET:ART	un
tremblait	VER:impf	trembler
le	DET:ART	le
<SEG>
,	PUN	,
deux	NUM	deux
les	DET:ART	le
intérieure	ADJ	intérieur
rapidement	ADV	rapidement
,	PUN	,
,	PUN	,
tournant	VER:ppre	tourner
roues	NOM	roue
et	KON	et
<SEG>
était	VER:impf	être
<EOS>	<EOS>	<EOS>
bordée	VER:pper	border
La	DET:ART	le
rivière	NOM	rivière
l'	DET:ART	le
eau	NOM	eau
.	SENT	.
battaient	VER:impf	battre
par	PRP	par
<SEG>
des	PRP:det	du
trains	NOM	train
grèves	NOM	grève
sable	NOM	sable
rencontrait	VER:impf	rencontrer
des	PRP:det	du
<EOS>	<EOS>	<EOS>
de	PRP	de
.	SENT	.
On	PRO:PER	on
<SEG>
remous	NOM	remous
onduler	VER:infi	onduler
le	DET:ART	le
bois	NOM	bois
sous	PRP	sous
mettaient	VER:impf	mettre
de	PRP	de
à	PRP	à
se	PRO:PER	se
qui	PRO:REL	qui
<SEG>
dans	PRP	dans
,	PUN	,
,	PUN	,
vagues	NOM	vague
des	PRP:det	du
sans	PRP	sans
bien	ADV	bien
un	DET:ART	un
bateau	NOM	bateau
ou	KON	ou
<SEG>
puis	ADV	puis
les	DET:ART	le
un	DET:ART	un
brumes	NOM	brume
pêchait	VER:impf	pêcher
;	PUN	;
assis	VER:pper	asseoir
,	PUN	,
homme	NOM	homme
voiles	NOM	voile
<SEG>
fondirent	VER:simp	fondre
,	PUN	,
le	DET:ART	le
parut	VER:simp	paraître
colline	NOM	colline
la	DET:ART	le
se	PRO:PER	se
errantes	ADJ	errant
soleil	NOM	soleil
,	PUN	,
<SEG>
la	DET:ART	le
Seine	NAM	seine
suivait	VER:impf	suivre
cours	NOM	cour|cours
peu	ADV	peu
à	PRP	à
droite	ADJ	droit
de	PRP	de
qui	PRO:REL	qui
le	DET:ART	le
<SEG>
peu	ADV	peu
il	PRO:PER	il
une	DET:ART	un
en	PRO:PER	en
et	KON	et
,	PUN	,
à	PRP	à
surgit	VER:pres	surgir
s'	PRO:PER	se
abaissa	VER:simp	abaisser
<SEG>
proche	ADJ	proche
rive	NOM	rive
sur	PRP	sur
,	PUN	,
plus	ADV	plus
.	SENT	.
la	DET:ART	le
opposée	VER:pper	opposer
,	PUN	,
autre	ADJ	autre
<SEG>
la	PRO:PER	la
des	PRP:det	du
<EOS>	<EOS>	<EOS>
couronnaient	VER:impf	couronner
parmi	PRP	parmi
basses	ADJ	bas
couvertes	VER:pper	couvrir
maisons	NOM	maison
Des	PRP:det	du
arbres	NOM	arbre
<SEG>
Elles	PRO:PER	elle
italienne	NOM	italien
des	PRP:det	du
l'	DET:ART	le
.	SENT	.
avaient	VER:impf	avoir
toits	NOM	toit
de	PRP	de
à	PRP	à
<EOS>	<EOS>	<EOS>
<SEG>
jardins	NOM	jardin
des	PRP:det	du
murs	NOM	mur
pente	NOM	pente
des	PRP:det	du
que	PRO:REL	que
en	PRP	en
,	PUN	,
divisaient	VER:impf	diviser
neufs	ADJ	neuf
<SEG>
de	PRP	de
des	PRP:det	du
des	PRP:det	du
,	PUN	,
serres	NOM	serre|serres
fer	NOM	fer
chaudes	ADJ	chaud
grilles	NOM	grille
,	PUN	,
gazons	NOM	gazon
<SEG>
régulièrement	ADV	régulièrement
géraniums	NOM	géranium
sur	PRP	sur
et	KON	et
espacés	VER:pper	espacer
,	PUN	,
de	PRP	de
,	PUN	,
des	PRP:det	du
vases	NOM	vase
<SEG>
.	SENT	.
s'	PRO:PER	se
où	PRO:REL	où
on	PRO:PER	on
terrasses	NOM	terrasse
des	PRP:det	du
l'	DET:ART	le
accouder	VER:infi	accouder
pouvait	VER:impf	pouvoir
<EOS>	<EOS>	<EOS>
<SEG>
d'	PRP	de
apercevant	VER:ppre	apercevoir
,	PUN	,
coquettes	ADJ	coquet
en	PRO:PER	en
Plus	ADV	plus
ces	PRO:DEM	ce
,	PUN	,
résidences	NOM	résidence
un	NUM	un
<SEG>
être	VER:infi	être
le	DET:ART	le
,	PUN	,
en	PRO:PER	en
enviait	VER:impf	envier
si	ADV	si
tranquilles	ADJ	tranquille
,	PUN	,
propriétaire	NOM	propriétaire
d'	PRP	de
<SEG>
à	PRP	à
ses	DET:POS	son
là	ADV	là
vivre	VER:infi	vivre
jusqu'	PRP	jusque
de	PRP	de
fin	NOM	fin
pour	PRP	pour
la	DET:ART	le
jours	NOM	jour
<SEG>
,	PUN	,
,	PUN	,
avec	PRP	avec
chaloupe	NOM	chaloupe
,	PUN	,
un	DET:ART	un
une	DET:ART	un
bon	ADJ	bon
billard	NOM	billard
une	DET:ART	un
<SEG>
tout	ADV	tout
autre	ADJ	autre
femme	NOM	femme
ou	KON	ou
Le	DET:ART	le
.	SENT	.
plaisir	NOM	plaisir
quelque	PRO:IND	quelque
<EOS>	<EOS>	<EOS>
rêve	NOM	rêve
<SEG>
nouveau	ADJ	nouveau
.	SENT	.
excursion	NOM	excursion
une	DET:ART	un
facilitait	VER:impf	faciliter
épanchements	NOM	épanchement
maritime	ADJ	maritime
les	DET:ART	le
d'	PRP	de
<EOS>	<EOS>	<EOS>
<SEG>
chantaient	VER:impf	chanter
commençaient	VER:impf	commencer
Beaucoup	ADV	beaucoup
Déjà	ADV	déjà
leurs	DET:POS	leur
farceurs	NOM	farceur
les	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
plaisanteries	NOM	plaisanterie
<SEG>
.	SENT	.
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
versait	VER:impf	verser
gai	ADJ	gai
se	PRO:PER	se
On	PRO:PER	on
était	VER:impf	être
.	SENT	.
<SEG>
à	PRP	à
pensait	VER:impf	penser
Frédéric	NAM	frédéric
.	SENT	.
chambre	NOM	chambre
petits	ADJ	petit
des	PRP:det	du
la	DET:ART	le
verres	NOM	verre
<EOS>	<EOS>	<EOS>
<SEG>
,	PUN	,
là-bas	ADV	là-bas
d'	PRP	de
un	DET:ART	un
qu'	PRO:REL	que
au	PRP:det	au
drame	NOM	drame
occuperait	VER:cond	occuper
plan	NOM	plan
il	PRO:PER	il
<SEG>
des	PRP:det	du
,	PUN	,
tableaux	NOM	tableau
des	PRP:det	du
passions	NOM	passion
de	PRP	de
,	PUN	,
à	PRP	à
sujets	NOM	sujet
à	PRP	à
<SEG>
Il	PRO:PER	il
futures	ADJ	futur
bonheur	NOM	bonheur
.	SENT	.
le	DET:ART	le
trouvait	VER:impf	trouver
que	KON	que
par	PRP	par
mérité	VER:pper	mériter
<EOS>	<EOS>	<EOS>
<SEG>
à	PRP	à
venir	VER:infi	venir
excellence	NOM	excellence
âme	NOM	âme
.	SENT	.
l'	DET:ART	le
son	DET:POS	son
tardait	VER:impf	tarder
de	PRP	de
<EOS>	<EOS>	<EOS>
<SEG>
mélancoliques	ADJ	mélancolique
des	PRP:det	du
il	PRO:PER	il
déclama	VER:simp	déclamer
sur	PRP	sur
se	PRO:PER	se
vers	NOM	ver|vers
Il	PRO:PER	il
;	PUN	;
marchait	VER:impf	marcher
<SEG>
le	DET:ART	le
à	PRP	à
pas	ADV	pas
rapides	ADJ	rapide
pont	NOM	pont
s'	PRO:PER	se
il	PRO:PER	il
jusqu'	PRP	jusque
;	PUN	;
avança	VER:simp	avancer
<SEG>
du	PRP:det	du
,	PUN	,
--	PUN	--
la	DET:ART	le
cloche	NOM	cloche
au	PRP:det	au
de	PRP	de
;	PUN	;
côté	NOM	côté
bout	NOM	bout
<SEG>
passagers	NOM	passager
et	KON	et
de	PRP	de
,	PUN	,
cercle	NOM	cercle
de	PRP	de
dans	PRP	dans
un	DET:ART	un
matelots	NOM	matelot
et	KON	et
<SEG>
contait	VER:impf	conter
des	PRP:det	du
monsieur	NOM	monsieur
galanteries	NOM	galanterie
il	PRO:PER	il
vit	VER:pres	vivre
qui	PRO:REL	qui
à	PRP	à
,	PUN	,
un	DET:ART	un
<SEG>
maniant	VER:ppre	manier
croix	NOM	croix
,	PUN	,
en	PRP	en
la	DET:ART	le
tout	ADV	tout
paysanne	ADJ	paysan
lui	PRO:PER	lui
d'	PRP	de
une	DET:ART	un
<SEG>
qu'	PRO:REL	que
sur	PRP	sur
portait	VER:impf	porter
<EOS>	<EOS>	<EOS>
poitrine	NOM	poitrine
or	NOM	or
la	DET:ART	le
elle	PRO:PER	elle
.	SENT	.
C'	PRO:DEM	ce
<SEG>
était	VER:impf	être
à	PRP	à
,	PUN	,
quarantaine	NOM	quarantaine
années	NOM	année
gaillard	NOM	gaillard
d'	PRP	de
d'	PRP	de
un	DET:ART	un
une	DET:ART	un
<SEG>
robuste	ADJ	robuste
une	DET:ART	un
Sa	DET:POS	son
emplissait	VER:impf	emplir
crépus	ADJ	crépu
.	SENT	.
<EOS>	<EOS>	<EOS>
jaquette	NOM	jaquette
taille	NOM	taille
cheveux	NOM	cheveu
<SEG>
noir	ADJ	noir
chemise	NOM	chemise
sa	DET:POS	son
de	PRP	de
velours	NOM	velours
deux	NUM	deux
émeraudes	NOM	émeraude
à	PRP	à
,	PUN	,
brillaient	VER:impf	briller
<SEG>
large	ADJ	large
,	PUN	,
de	PRP	de
et	KON	et
sur	PRP	sur
tombait	VER:impf	tomber
son	DET:POS	son
blanc	ADJ	blanc
pantalon	NOM	pantalon
batiste	NOM	batiste
<SEG>
de	PRP	de
rouges	ADJ	rouge
cuir	NOM	cuir
étranges	ADJ	étrange
en	PRP	en
d'	PRP	de
bottes	NOM	botte
,	PUN	,
,	PUN	,
Russie	NAM	russie
<SEG>
présence	NOM	présence
dessins	NOM	dessin
<EOS>	<EOS>	<EOS>
La	DET:ART	le
Frédéric	NAM	frédéric
rehaussées	VER:pper	rehausser
de	PRP	de
bleus	ADJ	bleu
de	PRP	de
.	SENT	.
<SEG>
se	PRO:PER	se
tourna	VER:simp	tourner
ne	ADV	ne
le	PRO:PER	le
dérangea	VER:simp	déranger
vers	PRP	vers
<EOS>	<EOS>	<EOS>
pas	ADV	pas
Il	PRO:PER	il
.	SENT	.
<SEG>
des	PRP:det	du
l'	DET:ART	le
plusieurs	PRO:IND	plusieurs
lui	PRO:PER	lui
interpellant	VER:ppre	interpeller
,	PUN	,
clins	NOM	clin
en	PRP	en
par	PRP	par
fois	NOM	fois
<SEG>
tous	PRO:IND	tout
ensuite	ADV	ensuite
à	PRP	à
cigares	NOM	cigare
d'	PRP	de
il	PRO:PER	il
offrit	VER:simp	offrir
des	PRP:det	du
oeil	NOM	œil
;	PUN	;
<SEG>
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
de	PRP	de
l'	PRO:PER	la|le
,	PUN	,
entouraient	VER:impf	entourer
Mais	KON	mais
ceux	PRO:DEM	celui
ennuyé	VER:pper	ennuyer
.	SENT	.
<SEG>
alla	VER:simp	aller
il	PRO:PER	il
sans	PRP	sans
,	PUN	,
doute	NOM	doute
cette	PRO:DEM	ce
se	PRO:PER	se
mettre	VER:infi	mettre
,	PUN	,
compagnie	NOM	compagnie
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
plus	ADV	plus
le	PRO:PER	le
La	DET:ART	le
loin	ADV	loin
suivit	VER:simp	suivre
Frédéric	NAM	frédéric
.	SENT	.
<SEG>
abord	NOM	abord
roula	VER:simp	rouler
d'	PRP	de
espèces	NOM	espèce
tabacs	NOM	tabac
différentes	ADJ	différent
sur	PRP	sur
les	DET:ART	le
conversation	NOM	conversation
de	PRP	de
<SEG>
les	DET:ART	le
,	PUN	,
.	SENT	.
,	PUN	,
naturellement	ADV	naturellement
puis	ADV	puis
,	PUN	,
femmes	NOM	femme
tout	ADV	tout
sur	PRP	sur
<SEG>
rouges	ADJ	rouge
au	PRP:det	au
monsieur	NOM	monsieur
donna	VER:simp	donner
en	PRP	en
bottes	NOM	botte
des	PRP:det	du
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
conseils	NOM	conseil
<SEG>
exposait	VER:impf	exposer
homme	NOM	homme
jeune	ADJ	jeune
;	PUN	;
des	PRP:det	du
des	PRP:det	du
théories	NOM	théorie
narrait	VER:impf	narrer
il	PRO:PER	il
,	PUN	,
<SEG>
citait	VER:impf	citer
débitant	VER:ppre	débiter
se	PRO:PER	se
anecdotes	NOM	anecdote
exemple	NOM	exemple
en	PRP	en
lui	PRO:PER	lui
,	PUN	,
-même	ADJ	même
,	PUN	,
<SEG>
ton	NOM	ton
,	PUN	,
ingénuité	NOM	ingénuité
un	DET:ART	un
une	DET:ART	un
d'	PRP	de
paterne	ADJ	paterne
avec	PRP	avec
cela	PRO:DEM	cela
tout	PRO:IND	tout
<SEG>
était	VER:impf	être
divertissante	ADJ	divertissant
corruption	NOM	corruption
il	PRO:PER	il
Il	PRO:PER	il
.	SENT	.
<EOS>	<EOS>	<EOS>
;	PUN	;
républicain	ADJ	républicain
de	PRP	de
<SEG>
intérieur	NOM	intérieur
théâtres	NOM	théâtre
voyagé	VER:pper	voyager
connaissait	VER:impf	connaître
,	PUN	,
,	PUN	,
avait	VER:impf	avoir
des	PRP:det	du
il	PRO:PER	il
l'	DET:ART	le
<SEG>
restaurants	NOM	restaurant
,	PUN	,
,	PUN	,
tous	PRO:IND	tout
des	PRP:det	du
artistes	NOM	artiste
les	DET:ART	le
et	KON	et
des	PRP:det	du
journaux	NOM	journal|journau
<SEG>
appelait	VER:impf	appeler
prénoms	NOM	prénom
par	PRP	par
familièrement	ADV	familièrement
célèbres	ADJ	célèbre
qu'	KON	que
il	PRO:PER	il
.	SENT	.
leurs	DET:POS	leur
<EOS>	<EOS>	<EOS>
<SEG>
projets	NOM	projet
;	PUN	;
Frédéric	NAM	frédéric
ses	DET:POS	son
confia	VER:simp	confier
;	PUN	;
bientôt	ADV	bientôt
les	PRO:PER	la|le
lui	PRO:PER	lui
il	PRO:PER	il
<SEG>
le	DET:ART	le
interrompit	VER:simp	interrompre
s'	PRO:PER	se
.	SENT	.
pour	PRP	pour
Mais	KON	mais
encouragea	VER:simp	encourager
<EOS>	<EOS>	<EOS>
observer	VER:infi	observer
il	PRO:PER	il
<SEG>
,	PUN	,
marmotta	VER:simp	marmotter
vite	ADV	vite
cheminée	NOM	cheminée
tuyau	NOM	tuyau
la	DET:ART	le
puis	ADV	puis
il	PRO:PER	il
un	DET:ART	un
de	PRP	de
<SEG>
coup	NOM	coup
«	PUN:cit	«
calcul	NOM	calcul
,	PUN	,
de	PRP	de
long	ADJ	long
combien	ADV	combien
savoir	VER:infi	savoir
afin	KON	afin
chaque	PRO:IND	chaque
<SEG>
de	PRP	de
,	PUN	,
par	PRP	par
tant	ADV	tant
fois	NOM	fois
de	PRP	de
minute	NOM	minute
,	PUN	,
à	PRP	à
piston	NOM	piston
<SEG>
,	PUN	,
devait	VER:impf	devoir
etc	ABR	etc
Et	NOM	et
--	PUN	--
,	PUN	,
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
la	DET:ART	le
.	SENT	.
<SEG>
il	PRO:PER	il
.	SENT	.
somme	NOM	somme
le	DET:ART	le
paysage	NOM	paysage
,	PUN	,
admira	VER:simp	admirer
trouvée	VER:pper	trouver
<EOS>	<EOS>	<EOS>
beaucoup	ADV	beaucoup
<SEG>
Il	PRO:PER	il
échappé	VER:pper	échapper
aux	PRP:det	au
être	VER:infi	être
.	SENT	.
se	PRO:PER	se
heureux	ADJ	heureux
disait	VER:impf	dire
d'	PRP	de
affaires	NOM	affaire
<SEG>
<EOS>	<EOS>	<EOS>
Frédéric	NAM	frédéric
respect	NOM	respect
pour	PRP	pour
un	DET:ART	un
lui	PRO:PER	lui
éprouvait	VER:impf	éprouver
,	PUN	,
certain	PRO:IND	certain
et	KON	et
<SEG>
savoir	VER:infi	savoir
son	DET:POS	son
envie	NOM	envie
l'	DET:ART	le
nom	NOM	nom
à	PRP	à
de	PRP	de
résista	VER:simp	résister
ne	ADV	ne
pas	ADV	pas
<SEG>
<EOS>	<EOS>	<EOS>
haleine	NOM	haleine
répondit	VER:simp	répondre
tout	ADV	tout
d'	PRP	de
.	SENT	.
:	PUN	:
une	DET:ART	un
L'	DET:ART	le
inconnu	NOM	inconnu
<SEG>
industriel	ADJ	industriel
«	PUN:cit	«
Arnoux	NAM	arnoux
,	PUN	,
boulevard	NOM	boulevard
Art	NAM	art
de	PRP	de
propriétaire	ADJ	propriétaire
Jacques	NAM	jacques
l'	DET:ART	le
<SEG>
domestique	ADJ	domestique
d'	PRP	de
Un	NOM	un
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
ayant	VER:ppre	avoir
un	DET:ART	un
Montmartre	NAM	montmartre
galon	NOM	galon
<SEG>
lui	PRO:PER	lui
:	PUN	:
dire	VER:infi	dire
vint	VER:simp	venir
«	PUN:cit	«
la	DET:ART	le
or	NOM	or
casquette	NOM	casquette
à	PRP	à
Si	NAM	si
<SEG>
voulait	VER:impf	vouloir
»	PUN:cit	»
?	SENT	?
<EOS>	<EOS>	<EOS>
pleure	NOM	pleure
Monsieur	NAM	monsieur
.	SENT	.
descendre	VER:infi	descendre
<EOS>	<EOS>	<EOS>
Mademoiselle	NOM	mademoiselle
<SEG>
établissement	NOM	établissement
Il	NAM	il
était	VER:impf	être
un	DET:ART	un
L'	DET:ART	le
.	SENT	.
industriel	ADJ	industriel
disparut	VER:simp	disparaître
<EOS>	<EOS>	<EOS>
Art	NAM	art
<SEG>
magasin	NOM	magasin
comprenant	VER:ppre	comprendre
et	KON	et
,	PUN	,
de	PRP	de
un	DET:ART	un
hybride	ADJ	hybride
un	DET:ART	un
peinture	NOM	peinture
journal	NOM	journal
<SEG>
titre	NOM	titre
de	PRP	de
Frédéric	NAM	frédéric
ce	PRO:DEM	ce
vu	VER:pper	voir
.	SENT	.
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
-là	ADV	là
tableaux	NOM	tableau
<SEG>
l'	DET:ART	le
étalage	NOM	étalage
,	PUN	,
,	PUN	,
à	PRP	à
libraire	NOM	libraire
de	PRP	de
du	PRP:det	du
fois	NOM	fois
plusieurs	PRO:IND	plusieurs
<SEG>
,	PUN	,
pays	NOM	pays
natal	ADJ	natal
immenses	ADJ	immense
sur	PRP	sur
son	DET:POS	son
,	PUN	,
où	PRO:REL	où
d'	PRP	de
prospectus	NOM	prospectus
<SEG>
.	SENT	.
nom	NOM	nom
de	PRP	de
se	PRO:PER	se
Arnoux	NAM	arnoux
le	DET:ART	le
<EOS>	<EOS>	<EOS>
magistralement	ADV	magistralement
développait	VER:impf	développer
Jacques	NAM	jacques
<SEG>
d'	PRP	de
aplomb	NOM	aplomb
reluire	VER:infi	reluire
en	PRP	en
Le	DET:ART	le
dardait	VER:impf	darder
soleil	NOM	soleil
les	DET:ART	le
faisant	VER:ppre	faire
,	PUN	,
<SEG>
fer	NOM	fer
mâts	NOM	mât
de	PRP	de
les	DET:ART	le
gabillots	NOM	gabillots
du	PRP:det	du
,	PUN	,
plaques	NOM	plaque
des	PRP:det	du
autour	ADV	autour
<SEG>
elle	PRO:PER	elle
eau	NOM	eau
surface	NOM	surface
de	PRP	de
la	DET:ART	le
bastingage	NOM	bastingage
;	PUN	;
et	KON	et
l'	DET:ART	le
se	PRO:PER	se
<SEG>
se	PRO:PER	se
qui	PRO:REL	qui
à	PRP	à
en	PRP	en
,	PUN	,
