PREMIÈRE	NUM	premier
:	PUN	:
cet	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
argument	NOM	argument
bien	ADV	bien
<SEG>
est	NOM	est
les	DET:ART	le
?	SENT	?
Et	KON	et
c'	PRO:DEM	ce
...	PUN	...
est	VER:pres	être
que	PRO:REL	que
<EOS>	<EOS>	<EOS>
-ce	PRO:DEM	ce
<SEG>
est	VER:pres	être
parlent	VER:pres	parler
ils	PRO:PER	il
trappistes	NOM	trappiste
,	PUN	,
qu'	PRO:REL	que
?	SENT	?
-ce	PRO:DEM	ce
,	PUN	,
eux	PRO:PER	eux
<SEG>
part	NOM	part
<EOS>	<EOS>	<EOS>
,	PUN	,
ils	PRO:PER	il
s'	PRO:PER	se
étaient	VER:impf	être
n'	ADV	ne
pas	ADV	pas
cela	PRO:DEM	cela
À	PRP	à
<SEG>
et	KON	et
l'	PRO:PER	la|le
souhaité	VER:pper	souhaiter
comme	KON	comme
eusse	VER:subi	avoir
affectueux	ADJ	affectueux
je	PRO:PER	je
,	PUN	,
toujours	ADV	toujours
gais	ADJ	gai
<SEG>
du	PRP:det	du
pouvaient	VER:impf	pouvoir
<EOS>	<EOS>	<EOS>
ils	PRO:PER	il
chérissaient	VER:impf	chérir
me	PRO:PER	me
qu'	KON	que
mieux	ADV	mieux
ils	PRO:PER	il
.	SENT	.
<SEG>
crussent	VER:subi	croire
autorisés	VER:pper	autoriser
à	PRP	à
lèvres	NOM	lèvre
Pour	KON	pour
desserrer	VER:infi	desserrer
se	PRO:PER	se
qu'	KON	que
ils	PRO:PER	il
les	DET:ART	le
<SEG>
des	PRP:det	du
dehors	NOM	dehors
aventures	NOM	aventure
,	PUN	,
professionnelles	ADJ	professionnel
fallait	VER:impf	falloir
il	PRO:PER	il
et	KON	et
,	PUN	,
en	PRP	en
<SEG>
train-train	NOM	train-train
de	PRP	de
du	PRP:det	du
vie	NOM	vie
considérables	ADJ	considérable
occasions	NOM	occasion
,	PUN	,
la	DET:ART	le
des	PRP:det	du
,	PUN	,
<SEG>
un	DET:ART	un
qu'	PRO:REL	que
telles	PRO:DEM	tel
tué	VER:pper	tuer
de	PRP	de
déplacement	NOM	déplacement
chevreuil	NOM	chevreuil
,	PUN	,
un	DET:ART	un
fonctionnaire	NOM	fonctionnaire
<SEG>
les	DET:ART	le
à	PRP	à
.	SENT	.
M	NOM	m
,	PUN	,
de	PRP	de
dans	PRP	dans
l'	DET:ART	le
bois	NOM	bois
affût	NOM	affût
<SEG>
voisin	NOM	voisin
mort	NOM	mort
,	PUN	,
la	DET:ART	le
un	DET:ART	un
la	DET:ART	le
,	PUN	,
Blandé	NAM	blandé
d'	PRP	de
de	PRP	de
<SEG>
un	DET:ART	un
nouvelle	ADJ	nouveau
.	SENT	.
<EOS>	<EOS>	<EOS>
d'	PRP	de
mariage	NOM	mariage
probables	ADJ	probable
Les	DET:ART	le
imprévue	ADJ	imprévu
grossesses	NOM	grossesse
<SEG>
de	PRP	de
clientes	NOM	client
servaient	VER:impf	servir
thèmes	NOM	thème
des	PRP:det	du
riches	ADJ	riche
brefs	ADJ	bref
de	PRP	de
à	PRP	à
aussi	ADV	aussi
<SEG>
qui	PRO:REL	qui
résumaient	VER:impf	résumer
sorte	NOM	sorte
--	PUN	--
de	PRP	de
la	DET:ART	le
:	PUN	:
se	PRO:PER	se
entretiens	NOM	entretien
Pourvu	ADJ	pourvu
<SEG>
ne	ADV	ne
disait	VER:impf	dire
mon	DET:POS	mon
que	KON	que
me	PRO:PER	me
!	SENT	!
trompe	VER:pres	tromper
pas	ADV	pas
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
<SEG>
soit	VER:subp	être
père	NOM	père
pourvu	ADJ	pourvu
qu'	KON	que
...	PUN	...
!	SENT	!
enceinte	VER:pper	enceindre
elle	PRO:PER	elle
vraiment	ADV	vraiment
<EOS>	<EOS>	<EOS>
<SEG>
ce	PRO:DEM	ce
!	SENT	!
accouchement	NOM	accouchement
!	SENT	!
bel	ADJ	beau
un	DET:ART	un
<EOS>	<EOS>	<EOS>
--	PUN	--
Ah	INT	ah
sera	VER:futu	être
<SEG>
mois	NOM	moi|mois
,	PUN	,
...	PUN	...
<EOS>	<EOS>	<EOS>
affirmait	VER:impf	affirmer
quatre	NUM	quatre
par	PRP	par
ma	DET:POS	mon
...	PUN	...
mère	NOM	mère
<SEG>
en	PRO:PER	en
pas	ADV	pas
,	PUN	,
demande	VER:pres	demander
celui	PRO:DEM	celui
plus	ADV	plus
comme	KON	comme
je	PRO:PER	je
n'	ADV	ne
-là	ADV	là
<SEG>
Et	KON	et
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
acheter	VER:infi	acheter
nous	PRO:PER	nous
pourrions	VER:cond	pouvoir
...	PUN	...
.	SENT	.
un	DET:ART	un
piano	NOM	piano
<SEG>
Quatre	NUM	quatre
--	PUN	--
.	SENT	.
père	NOM	père
faisait	VER:impf	faire
langue	NOM	langue
claquer	VER:infi	claquer
sa	DET:POS	son
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
<SEG>
...	PUN	...
<EOS>	<EOS>	<EOS>
!	SENT	!
...	PUN	...
!	SENT	!
Tu	PRO:PER	tu
par	PRP	par
<EOS>	<EOS>	<EOS>
mois	NOM	moi|mois
Fichtre	INT	fichtre
<SEG>
,	PUN	,
trop	ADV	trop
,	PUN	,
...	PUN	...
es	VER:pres	être
mignonne	ADJ	mignon
aussi	ADV	aussi
!	SENT	!
gourmande	ADJ	gourmand
<EOS>	<EOS>	<EOS>
<SEG>
avec	PRP	avec
,	PUN	,
toujours	ADV	toujours
Et	KON	et
inquiet	ADJ	inquiet
sacrée	ADJ	sacré
suis	VER:pres	suivre|être
puis	ADV	puis
cette	PRO:DEM	ce
je	PRO:PER	je
<SEG>
étroit	ADJ	étroit
bassin	NOM	bassin
-là	ADV	là
femme	NOM	femme
si	ADV	si
a	VER:pres	avoir
Elle	NAM	elle
!	SENT	!
...	PUN	...
le	DET:ART	le
<SEG>
précise	ADJ	précis
façon	NOM	façon
savoir	VER:infi	savoir
quelle	PRO:REL	quel
mystérieuse	ADJ	mystérieux
partie	NOM	partie
une	DET:ART	un
d'	PRP	de
<EOS>	<EOS>	<EOS>
Sans	PRP	sans
<SEG>
ce	PRO:DEM	ce
désignait	VER:impf	désigner
,	PUN	,
mot	NOM	mot
j'	PRO:PER	je
corps	NOM	corps
avais	VER:impf	avoir
bassin	ADJ	bassin
:	PUN	:
du	PRP:det	du
<SEG>
ans	NOM	an
,	PUN	,
fini	VER:pper	finir
par	PRP	par
dès	PRP	dès
,	PUN	,
neuf	ADJ	neuf
âge	NOM	âge
l'	DET:ART	le
de	PRP	de
<SEG>
le	DET:ART	le
des	PRP:det	du
exactement	ADV	exactement
puerpérales	ADJ	puerpéral
les	DET:ART	le
facultés	NOM	faculté
connaître	VER:infi	connaître
bassins	NOM	bassin
et	KON	et
jaugeage	NOM	jaugeage
<SEG>
.	SENT	.
de	PRP	de
toutes	PRO:IND	tout
de	PRP	de
Viantais	NAM	viantais
qui	PRO:REL	qui
femmes	NOM	femme
<EOS>	<EOS>	<EOS>
les	DET:ART	le
Ce	PRO:DEM	ce
<SEG>
après	PRP	après
empêchait	VER:impf	empêcher
constatations	NOM	constatation
scientifiques	ADJ	scientifique
nullement	ADV	nullement
mon	DET:POS	mon
n'	ADV	ne
,	PUN	,
ces	PRO:DEM	ce
père	NOM	père
<SEG>
placentas	NOM	placenta
utérus	NOM	utérus
de	PRP	de
,	PUN	,
,	PUN	,
après	PRP	après
énumérations	NOM	énumération
,	PUN	,
d'	PRP	de
des	PRP:det	du
<SEG>
de	PRP	de
les	DET:ART	le
ombilicaux	ADJ	ombilical
cordons	NOM	cordon
que	KON	que
de	PRP	de
,	PUN	,
m'	PRO:PER	me
assurer	VER:infi	assurer
enfants	NOM	enfant
<SEG>
Je	PRO:PER	je
ignorais	VER:impf	ignorer
<EOS>	<EOS>	<EOS>
rien	ADV	rien
des	PRP:det	du
.	SENT	.
choux	NOM	chou
naissaient	VER:impf	naître
n'	ADV	ne
sous	PRP	sous
<SEG>
plus	ADV	plus
qui	PRO:REL	qui
ce	PRO:DEM	ce
une	DET:ART	un
un	DET:ART	un
de	PRP	de
,	PUN	,
non	ADV	non
constitue	VER:pres	constituer
cancer	NOM	cancer
<SEG>
délaissé	VER:pper	délaisser
tumeur	NOM	tumeur
s'	PRO:PER	se
un	DET:ART	un
,	PUN	,
;	PUN	;
phlegmon	NOM	phlegmon
esprit	NOM	esprit
mon	DET:POS	mon
était	VER:impf	être
<SEG>
de	PRP	de
à	PRP	à
image	NOM	image
peu	ADV	peu
des	PRP:det	du
l'	DET:ART	le
peu	ADV	peu
horrible	ADJ	horrible
plaies	NOM	plaie
empli	VER:pper	emplir
<SEG>
une	DET:ART	un
qu'	PRO:REL	que
on	PRO:PER	on
un	DET:ART	un
;	PUN	;
d'	PRP	de
déshonneur	NOM	déshonneur
cache	VER:pres	cacher
lamentation	NOM	lamentation
comme	ADV	comme
<SEG>
sourire	NOM	sourire
lui	PRO:PER	lui
,	PUN	,
glaçant	VER:ppre	glacer
avait	VER:impf	avoir
sur	PRP	sur
hôpital	NOM	hôpital
confiant	VER:ppre	confier
le	DET:ART	le
passé	VER:pper	passer
<SEG>
<EOS>	<EOS>	<EOS>
petite	ADJ	petit
voir	VER:infi	voir
de	PRP	de
toute	PRO:IND	tout
la	DET:ART	le
.	SENT	.
Et	KON	et
enfance	NOM	enfance
à	PRP	à
<SEG>
père	NOM	père
de	PRP	de
chaque	PRO:IND	chaque
sa	DET:POS	son
,	PUN	,
soir	NOM	soir
mon	DET:POS	mon
sortir	NOM	sortir
,	PUN	,
trousse	NOM	trousse
<SEG>
étaler	VER:infi	étaler
les	DET:ART	le
,	PUN	,
la	DET:ART	le
poche	NOM	poche
table	NOM	table
sa	DET:POS	son
,	PUN	,
,	PUN	,
sur	PRP	sur
<SEG>
menus	ADJ	menu
redoutables	ADJ	redoutable
brillant	VER:ppre	briller
instruments	NOM	instrument
,	PUN	,
et	KON	et
souffler	VER:infi	souffler
dans	PRP	dans
d'	PRP	de
acier	NOM	acier
<SEG>
,	PUN	,
les	DET:ART	le
,	PUN	,
bistouris	NOM	bistouri
faire	VER:infi	faire
miroiter	VER:infi	miroiter
sondes	NOM	sonde
les	DET:ART	le
,	PUN	,
essuyer	VER:infi	essuyer
<SEG>
à	PRP	à
les	DET:ART	le
,	PUN	,
,	PUN	,
lames	NOM	lame
minces	ADJ	mince
lampe	NOM	lampe
des	PRP:det	du
la	DET:ART	le
lancettes	NOM	lancette
<SEG>
mes	DET:POS	mon
oiseaux	NOM	oiseau
et	KON	et
d'	PRP	de
de	PRP	de
fées	NOM	fée
si	NOM	si
bleus	ADJ	bleu
beaux	ADJ	beau
rêves	NOM	rêve
<SEG>
se	PRO:PER	se
le	DET:ART	le
un	DET:ART	un
,	PUN	,
où	PRO:REL	où
en	PRP	en
transformaient	VER:impf	transformer
cauchemar	NOM	cauchemar
chirurgical	ADJ	chirurgical
merveilleuses	ADJ	merveilleux
<SEG>
,	PUN	,
s'	PRO:PER	se
,	PUN	,
ruisselait	VER:impf	ruisseler
les	DET:ART	le
pus	NOM	pus
coupés	VER:pper	couper
entassaient	VER:impf	entasser
membres	NOM	membre
où	PRO:REL	où
<SEG>
les	DET:ART	le
bandages	NOM	bandage
où	PRO:REL	où
déroulaient	VER:impf	dérouler
les	DET:ART	le
charpies	NOM	charpie
et	KON	et
se	PRO:PER	se
ensanglantés	VER:pper	ensanglanter
hideusement	ADV	hideusement
<SEG>
une	DET:ART	un
il	PRO:PER	il
.	SENT	.
employait	VER:impf	employer
aussi	ADV	aussi
soirée	NOM	soirée
,	PUN	,
à	PRP	à
Parfois	ADV	parfois
<EOS>	<EOS>	<EOS>
<SEG>
très	ADV	très
,	PUN	,
son	DET:POS	son
forceps	NOM	forceps
il	PRO:PER	il
oubliait	VER:impf	oublier
qu'	PRO:REL	que
nettoyer	VER:infi	nettoyer
,	PUN	,
souvent	ADV	souvent
<SEG>
.	SENT	.
capote	NOM	capote
,	PUN	,
dans	PRP	dans
Il	PRO:PER	il
de	PRP	de
la	DET:ART	le
<EOS>	<EOS>	<EOS>
cabriolet	NOM	cabriolet
son	DET:POS	son
<SEG>
de	PRP	de
en	PRO:PER	en
avec	PRP	avec
poudre	NOM	poudre
les	DET:ART	le
astiquait	VER:impf	astiquer
branches	NOM	branche
,	PUN	,
rouillées	ADJ	rouillé
la	DET:ART	le
<SEG>
,	PUN	,
cuillers	NOM	cuiller
les	DET:ART	le
le	DET:ART	le
jaune	ADJ	jaune
fourbissait	VER:impf	fourbir
en	PRO:PER	en
huilait	VER:impf	huiler
,	PUN	,
en	PRO:PER	en
<SEG>
l'	DET:ART	le
pivot	NOM	pivot
reluisait	VER:impf	reluire
quand	KON	quand
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
instrument	NOM	instrument
,	PUN	,
.	SENT	.
Et	KON	et
<SEG>
le	PRO:PER	le
,	PUN	,
plaisir	NOM	plaisir
manœuvrer	VER:infi	manœuvrer
de	PRP	de
faisait	VER:impf	faire
prenait	VER:impf	prendre
l'	PRO:PER	la|le
mine	NOM	mine
à	PRP	à
<SEG>
.	SENT	.
introduire	VER:infi	introduire
,	PUN	,
chimériques	ADJ	chimérique
avec	PRP	avec
en	PRP	en
,	PUN	,
délicatesse	NOM	délicatesse
hiatus	NOM	hiatus
des	PRP:det	du
<SEG>
de	PRP	de
de	PRP	de
son	DET:POS	son
serge	NOM	serge
<EOS>	<EOS>	<EOS>
Le	PRO:PER	le
verte	ADJ	vert
recouvrant	VER:ppre	recouvrer|recouvrir
enveloppe	NOM	enveloppe
ensuite	ADV	ensuite
<SEG>
égal	ADJ	égal
...	PUN	...
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
,	PUN	,
il	PRO:PER	il
!	SENT	!
disait	VER:impf	dire
:	PUN	:
<SEG>
aime	VER:pres	aimer
me	PRO:PER	me
de	PRP	de
Je	PRO:PER	je
...	PUN	...
servir	VER:infi	servir
<EOS>	<EOS>	<EOS>
cela	PRO:DEM	cela
n'	ADV	ne
pas	ADV	pas
<SEG>
accident	NOM	accident
peur	NOM	peur
toujours	ADV	toujours
d'	PRP	de
<EOS>	<EOS>	<EOS>
J'	NAM	j'
un	DET:ART	un
ai	VER:pres	avoir
!	SENT	!
...	PUN	...
<SEG>
sacrés	ADJ	sacré
organes	NOM	organe
!	SENT	!
est	VER:pres	être
fragile	ADJ	fragile
C'	PRO:DEM	ce
,	PUN	,
ces	PRO:DEM	ce
si	ADV	si
<EOS>	<EOS>	<EOS>
<SEG>
répondait	VER:impf	répondre
!	SENT	!
doute	NOM	doute
mère	NOM	mère
--	PUN	--
Sans	PRP	sans
<EOS>	<EOS>	<EOS>
ma	DET:POS	mon
...	PUN	...
Mais	VER:impf	mais
<SEG>
tu	PRO:PER	tu
tu	PRO:PER	tu
-là	ADV	là
dans	PRP	dans
,	PUN	,
que	KON	que
oublies	VER:pres	oublier
cas	NOM	cas
,	PUN	,
ces	PRO:DEM	ce
<SEG>
d'	PRP	de
...	PUN	...
honoraires	NOM	honoraire|honoraires
ces	PRO:DEM	ce
Si	KON	si
prends	VER:pres	prendre
!	SENT	!
le	DET:ART	le
double	NOM	double
<EOS>	<EOS>	<EOS>
<SEG>
instruisaient	VER:impf	instruire
que	PRO:REL	que
m'	PRO:PER	me
habituellement	ADV	habituellement
de	PRP	de
enfants	NOM	enfant
les	DET:ART	le
ce	PRO:DEM	ce
choses	NOM	chose
ignorent	VER:pres	ignorer
<SEG>
elles	PRO:PER	elle
amusaient	VER:impf	amuser
m'	PRO:PER	me
ne	ADV	ne
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
.	SENT	.
pas	ADV	pas
En	PRP	en
,	PUN	,
<SEG>
,	PUN	,
rien	ADV	rien
pénible	ADJ	pénible
existence	NOM	existence
que	KON	que
était	VER:impf	être
chétive	ADJ	chétif
m'	PRO:PER	me
plus	ADV	plus
ne	ADV	ne
<SEG>
s'	PRO:PER	se
à	PRP	à
repas	NOM	repas
ces	PRO:DEM	ce
de	PRP	de
si	ADV	si
heures	NOM	heure
écouler	VER:infi	écouler
,	PUN	,
lentes	ADJ	lent
<SEG>
quelque	PRO:IND	quelque
aurais	VER:cond	avoir
m'	PRO:PER	me
échapper	VER:infi	échapper
.	SENT	.
gambader	VER:infi	gambader
<EOS>	<EOS>	<EOS>
,	PUN	,
J'	PRO:PER	je
voulu	VER:pper	vouloir
<SEG>
corridor	NOM	corridor
,	PUN	,
,	PUN	,
,	PUN	,
l'	DET:ART	le
dans	PRP	dans
le	DET:ART	le
escalier	NOM	escalier
part	NOM	part
dans	PRP	dans
<SEG>
,	PUN	,
qui	PRO:REL	qui
à	PRP	à
Victoire	NAM	victoire
la	DET:ART	le
près	ADV	près
vieille	ADJ	vieux
cuisine	NOM	cuisine
la	DET:ART	le
de	PRP	de
<SEG>
,	PUN	,
reproches	NOM	reproche
risque	NOM	risque
de	PRP	de
d'	PRP	de
encourir	VER:infi	encourir
les	DET:ART	le
mère	NOM	mère
au	PRP:det	au
ma	DET:POS	mon
<SEG>
dans	PRP	dans
avec	PRP	avec
chaudrons	NOM	chaudron
,	PUN	,
me	PRO:PER	me
,	PUN	,
ses	DET:POS	son
barboter	VER:infi	barboter
jouer	VER:infi	jouer
laissait	VER:impf	laisser
<SEG>
les	DET:ART	le
le	DET:ART	le
et	KON	et
fourneau	NOM	fourneau
remonter	VER:infi	remonter
,	PUN	,
du	PRP:det	du
,	PUN	,
robinets	NOM	robinet
tourne-broche	NOM	tourne-broche
<SEG>
,	PUN	,
contait	VER:impf	conter
d'	PRP	de
extraordinaires	ADJ	extraordinaire
parfois	ADV	parfois
histoires	NOM	histoire
,	PUN	,
me	PRO:PER	me
brigands	NOM	brigand
de	PRP	de
<SEG>
Mais	KON	mais
<EOS>	<EOS>	<EOS>
terrifiaient	VER:impf	terrifier
,	PUN	,
me	PRO:PER	me
délicieusement	ADV	délicieusement
obéissance	NOM	obéissance
.	SENT	.
qui	PRO:REL	qui
l'	DET:ART	le
<SEG>
sur	PRP	sur
m'	PRO:PER	me
obligeait	VER:impf	obliger
morfondre	VER:infi	morfondre
sans	PRP	sans
à	PRP	à
bouger	VER:infi	bouger
me	PRO:PER	me
,	PUN	,
,	PUN	,
<SEG>
le	PRO:PER	le
ma	DET:POS	mon
bas	ADV	bas
était	VER:impf	être
exhaussé	VER:pper	exhausser
chaise	NOM	chaise
dont	PRO:REL	dont
trop	ADV	trop
,	PUN	,
siège	VER:pres	siéger
<SEG>
deux	NUM	deux
par	PRP	par
tomes	NOM	tome
in-folio	NOM	in-folio
dépareillés	VER:pper	dépareiller
,	PUN	,
très	ADV	très
vieux	ADJ	vieux
et	KON	et
deux	NUM	deux
<SEG>
Saints	NAM	saints
et	KON	et
des	PRP:det	du
la	DET:ART	le
,	PUN	,
ne	ADV	ne
devais	VER:impf	devoir
de	PRP	de
je	PRO:PER	je
Vie	NAM	vie
<SEG>
,	PUN	,
table	NOM	table
que	KON	que
ma	DET:POS	mon
mère	NOM	mère
en	PRP	en
quitter	VER:infi	quitter
lorsque	KON	lorsque
la	DET:ART	le
donnait	VER:impf	donner
<SEG>
le	DET:ART	le
du	PRP:det	du
départ	NOM	départ
se	PRO:PER	se
.	SENT	.
signal	NOM	signal
L'	DET:ART	le
levant	VER:ppre	lever
,	PUN	,
<EOS>	<EOS>	<EOS>
<SEG>
souffrir	VER:infi	souffrir
ne	ADV	ne
pas	ADV	pas
arrangeais	VER:impf	arranger
,	PUN	,
pour	PRP	pour
trop	ADV	trop
je	PRO:PER	je
m'	PRO:PER	me
été	NOM	été
<SEG>
de	PRP	de
grenu	ADJ	grenu
mouches	NOM	mouche
.	SENT	.
ennui	NOM	ennui
l'	DET:ART	le
vol	NOM	vol
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
des	PRP:det	du
<SEG>
au-dessus	ADV	au-dessus
,	PUN	,
des	PRP:det	du
guêpes	NOM	guêpe
de	PRP	de
,	PUN	,
des	PRP:det	du
le	DET:ART	le
ronflement	NOM	ronflement
assiettes	NOM	assiette
<SEG>
papillons	NOM	papillon
avec	PRP	avec
,	PUN	,
les	DET:ART	le
fruits	NOM	fruit
,	PUN	,
et	KON	et
les	DET:ART	le
insectes	NOM	insecte
qui	PRO:REL	qui
<SEG>
,	PUN	,
fleurs	NOM	fleur
abattre	VER:infi	abattre
des	PRP:det	du
fraîche	ADJ	frais
arrosées	VER:pper	arroser
venaient	VER:impf	venir
s'	PRO:PER	se
odeur	NOM	odeur
la	DET:ART	le
<SEG>
.	SENT	.
distraire	VER:infi	distraire
la	DET:ART	le
,	PUN	,
nappe	NOM	nappe
mon	DET:POS	mon
à	PRP	à
sur	PRP	sur
esprit	NOM	esprit
suffisaient	VER:impf	suffire
<SEG>
j'	PRO:PER	je
,	PUN	,
puis	ADV	puis
Et	KON	et
fenêtre	NOM	fenêtre
par	PRP	par
ouverte	ADJ	ouvert
<EOS>	<EOS>	<EOS>
la	DET:ART	le
,	PUN	,
<SEG>
à	PRP	à
là-bas	ADV	là-bas
vallée	NOM	vallée
jardin	NOM	jardin
,	PUN	,
regarder	VER:infi	regarder
la	DET:ART	le
le	DET:ART	le
aimais	VER:impf	aimer
,	PUN	,
<SEG>
Saint-Jacques	NAM	saint-jacques
de	PRP	de
,	PUN	,
plus	ADV	plus
,	PUN	,
coteaux	NOM	coteau
loin	ADV	loin
et	KON	et
les	DET:ART	le
,	PUN	,
<SEG>
le	DET:ART	le
et	KON	et
derrière	PRP	derrière
,	PUN	,
lesquels	PRO:REL	lequel
,	PUN	,
couchait	VER:impf	coucher
brumeux	ADJ	brumeux
violets	ADJ	violet
se	PRO:PER	se
<SEG>
il	PRO:PER	il
Hélas	INT	hélas
,	PUN	,
l'	DET:ART	le
!	SENT	!
soleil	NOM	soleil
<EOS>	<EOS>	<EOS>
hiver	NOM	hiver
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
de	PRP	de
,	PUN	,
n'	ADV	ne
plus	ADV	plus
avait	VER:impf	avoir
plus	ADV	plus
mouches	NOM	mouche
y	PRO:PER	y
guêpes	NOM	guêpe
de	PRP	de
<SEG>
,	PUN	,
de	PRP	de
papillons	NOM	papillon
de	PRP	de
plus	ADV	plus
plus	ADV	plus
ciel	NOM	ciel
,	PUN	,
plus	ADV	plus
,	PUN	,
<SEG>
que	KON	que
salle	NOM	salle
rien	ADV	rien
morne	ADJ	morne
...	PUN	...
cette	PRO:DEM	ce
rien	ADV	rien
plus	ADV	plus
,	PUN	,
et	KON	et
<SEG>
absorbés	VER:pper	absorber
côté	NOM	côté
mes	DET:POS	mon
,	PUN	,
que	KON	que
