PREMIÈRE	NUM	premier
,	PUN	,
qui	PRO:REL	qui
baigne	VER:pres	baigner
tant	ADV	tant
de	PRP	de
palais	NOM	palais
et	KON	et
tant	ADV	tant
de	PRP	de
cathédrales	NOM	cathédrale
!	SENT	!
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
la	DET:ART	le
France	NAM	france
encore	ADV	encore
,	PUN	,
mais	KON	mais
une	DET:ART	un
France	NAM	france
à	PRP	à
part	NOM	part
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
poésie	NOM	poésie
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
là	ADV	là
comme	ADV	comme
en	PRP	en
d'	PRP	de
autres	ADJ	autre
campagnes	NOM	campagne
de	PRP	de
notre	DET:POS	notre
pays	NOM	pays
,	PUN	,
moins	ADV	moins
pittoresques	ADJ	pittoresque
,	PUN	,
assurément	ADV	assurément
,	PUN	,
ni	KON	ni
comme	ADV	comme
en	PRP	en
d'	PRP	de
autres	ADJ	autre
villes	NOM	ville
moins	ADV	moins
riches	ADJ	riche
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
caractère	NOM	caractère
manque	VER:pres	manquer
ici	ADV	ici
parce	KON	parce
que	KON	que
la	DET:ART	le
ville	NOM	ville
a	VER:pres	avoir
envahi	VER:pper	envahir
la	DET:ART	le
campagne	NOM	campagne
,	PUN	,
et	KON	et
la	DET:ART	le
campagne	NOM	campagne
la	DET:ART	le
ville	NOM	ville
par	PRP	par
la	DET:ART	le
porte	NOM	porte
de	PRP	de
la	DET:ART	le
fabrique	NOM	fabrique
.	SENT	.
<EOS>	<EOS>	<EOS>
Autant	ADV	autant
le	DET:ART	le
paysan	NOM	paysan
était	VER:impf	être
beau	ADJ	beau
sous	PRP	sous
son	DET:POS	son
brave	ADJ	brave
costume	NOM	costume
et	KON	et
même	ADV	même
sous	PRP	sous
la	DET:ART	le
blouse	NOM	blouse
de	PRP	de
travail	NOM	travail
,	PUN	,
autant	ADV	autant
il	PRO:PER	il
est	VER:pres	être
,	PUN	,
gauche	ADJ	gauche
et	KON	et
lourd	ADJ	lourd
sous	PRP	sous
la	DET:ART	le
farauderie	NOM	farauderie
de	PRP	de
sa	DET:POS	son
terrible	ADJ	terrible
redingote	NOM	redingote
mal	ADV	mal
faite	VER:pper	faire
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
pourtant	ADV	pourtant
,	PUN	,
c'	PRO:DEM	ce
était	VER:impf	être
le	DET:ART	le
comté	NOM	comté
de	PRP	de
Champagne	NAM	champagne
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
forêt	NOM	forêt
des	PRP:det	du
Ardennes	NAM	ardennes
est	VER:pres	être
parsemée	VER:pper	parsemer
des	PRP:det	du
pages	NOM	page
de	PRP	de
notre	DET:POS	notre
histoire	NOM	histoire
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
d'	PRP	de
autres	ADJ	autre
souvenirs	NOM	souvenir
plus	ADV	plus
lointains	ADJ	lointain
encore	ADV	encore
abondent	VER:pres	abonder
:	PUN	:
c'	PRO:DEM	ce
était	VER:impf	être
le	PRO:PER	le
rendez	VER:pres	rendre
-vous	PRO:PER	vous
de	PRP	de
la	DET:ART	le
chevalerie	NOM	chevalerie
.	SENT	.
<EOS>	<EOS>	<EOS>
Là-haut	ADV	là-haut
,	PUN	,
vers	PRP	vers
Francheval	NAM	francheval
,	PUN	,
le	DET:ART	le
fier	ADJ	fier
coursier	NOM	coursier
des	PRP:det	du
quatre	NUM	quatre
fils	NOM	fil|fils
Aymon	NAM	aymon
n'	ADV	ne
a-t-il	ADJ	a-t-il
pas	ADV	pas
laissé	VER:pper	laisser
l'	DET:ART	le
empreinte	NOM	empreinte
de	PRP	de
son	DET:POS	son
sabot	NOM	sabot
?	SENT	?
<EOS>	<EOS>	<EOS>
Voici	ADV	voici
Château-	NAM	château-
Renaud	NAM	renaud
!	SENT	!
<EOS>	<EOS>	<EOS>
voici	ADV	voici
la	DET:ART	le
Roche	NAM	roche
-Aymon	ADJ	-aymon
!	SENT	!
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
noms	NOM	nom
sont	VER:pres	être
une	DET:ART	un
mémoire	NOM	mémoire
obstinée	ADJ	obstiné
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
ce	PRO:DEM	ce
ne	ADV	ne
sont	VER:pres	être
plus	ADV	plus
que	KON	que
des	PRP:det	du
noms	NOM	nom
.	SENT	.
<EOS>	<EOS>	<EOS>
Sedan	NAM	sedan
a	VER:pres	avoir
oublié	VER:pper	oublier
Turenne	NAM	turenne
et	KON	et
vit	VER:simp	voir
dans	PRP	dans
la	DET:ART	le
gloire	NOM	gloire
de	PRP	de
ses	DET:POS	son
casimirs	NOM	casimir
noirs	ADJ	noir
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
aurais	VER:cond	avoir
renoncé	VER:pper	renoncer
à	PRP	à
vous	PRO:PER	vous
dire	VER:infi	dire
cette	PRO:DEM	ce
histoire	NOM	histoire
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
nous	PRO:PER	nous
avait	VER:impf	avoir
fallu	VER:pper	falloir
rester	VER:infi	rester
au	PRP:det	au
bord	NOM	bord
de	PRP	de
la	DET:ART	le
Meuse	NAM	meuse
,	PUN	,
et	KON	et
voir	VER:infi	voir
toujours	ADV	toujours
à	PRP	à
l'	DET:ART	le
horizon	NOM	horizon
Sedan	NAM	sedan
,	PUN	,
la	DET:ART	le
ville	NOM	ville
minutieuse	ADJ	minutieux
et	KON	et
soigneuse	ADJ	soigneux
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
plume	NOM	plume
est	VER:pres	être
comme	ADV	comme
le	DET:ART	le
pinceau	NOM	pinceau
:	PUN	:
il	PRO:PER	il
lui	PRO:PER	lui
faut	VER:pres	falloir
un	DET:ART	un
peu	ADV	peu
d'	PRP	de
imprévu	NOM	imprévu
,	PUN	,
un	DET:ART	un
peu	ADV	peu
de	PRP	de
désordre	NOM	désordre
,	PUN	,
un	DET:ART	un
grain	NOM	grain
de	PRP	de
poussière	NOM	poussière
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
ne	ADV	ne
peut	VER:pres	pouvoir
pas	ADV	pas
faire	VER:infi	faire
un	DET:ART	un
tableau	NOM	tableau
avec	PRP	avec
un	DET:ART	un
monsieur	NOM	monsieur
bien	ADJ	bien
,	PUN	,
brossé	VER:pper	brosser
et	KON	et
tiré	VER:pper	tirer
à	PRP	à
quatre	NUM	quatre
épingles	NOM	épingle
;	PUN	;
non	ADV	non
plus	ADV	plus
avec	PRP	avec
un	DET:ART	un
parterre	NOM	parterre
à	PRP	à
compartiments	NOM	compartiment
réguliers	ADJ	régulier
,	PUN	,
bordés	VER:pper	border
de	PRP	de
buis	NOM	buis
taillés	VER:pper	tailler
au	PRP:det	au
cordeau	NOM	cordeau
.	SENT	.
<EOS>	<EOS>	<EOS>
Sedan	NAM	sedan
trop	ADV	trop
balayé	VER:pper	balayer
nous	PRO:PER	nous
gênerait	VER:cond	gêner
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
Sedan	NAM	sedan
ne	ADV	ne
nous	PRO:PER	nous
gênera	VER:futu	gêner
pas	ADV	pas
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
forêt	NOM	forêt
des	PRP:det	du
Ardennes	NAM	ardennes
est	VER:pres	être
là	ADV	là
tout	ADV	tout
près	ADV	près
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
terrible	ADJ	terrible
balai	NOM	balai
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
encore	ADV	encore
conquis	VER:pper	conquérir
ces	PRO:DEM	ce
sentiers	NOM	sentier
perdus	ADJ	perdu
,	PUN	,
et	KON	et
ces	PRO:DEM	ce
arbres	NOM	arbre
énormes	ADJ	énorme
sont	VER:pres	être
à	PRP	à
l'	DET:ART	le
abri	NOM	abri
du	PRP:det	du
badigeon	NOM	badigeon
.	SENT	.
<EOS>	<EOS>	<EOS>
Notre	DET:POS	notre
récit	NOM	récit
s'	PRO:PER	se
en	PRO:PER	en
va	VER:pres	aller
traversant	VER:ppre	traverser
la	DET:ART	le
forêt	NOM	forêt
séculaire	ADJ	séculaire
;	PUN	;
il	PRO:PER	il
passe	VER:pres	passer
la	DET:ART	le
frontière	NOM	frontière
du	PRP:det	du
Luxembourg	NAM	luxembourg
,	PUN	,
il	PRO:PER	il
va	VER:pres	aller
chercher	VER:infi	chercher
,	PUN	,
dans	PRP	dans
l'	DET:ART	le
ancien	ADJ	ancien
comté	NOM	comté
de	PRP	de
Chiny	NAM	chiny
,	PUN	,
les	DET:ART	le
derniers	ADJ	dernier
paysans	NOM	paysan
et	KON	et
les	DET:ART	le
larges	ADJ	large
aspects	NOM	aspect
de	PRP	de
ce	PRO:DEM	ce
pays	NOM	pays
illustre	ADJ	illustre
qui	PRO:REL	qui
s'	PRO:PER	se
appelle	VER:pres	appeler
encore	ADV	encore
la	DET:ART	le
vallée	NOM	vallée
d'	PRP	de
Orval	NAM	orval
.	SENT	.
<EOS>	<EOS>	<EOS>
Grandes	ADJ	grand
ruines	NOM	ruine
faites	VER:pres	faire
par	PRP	par
la	DET:ART	le
guerre	NOM	guerre
et	KON	et
les	DET:ART	le
révolutions	NOM	révolution
!	SENT	!
<EOS>	<EOS>	<EOS>
Thébaïde	NOM	thébaïde
opulente	ADJ	opulent
et	KON	et
hospitalière	ADJ	hospitalier
que	KON	que
,	PUN	,
le	DET:ART	le
canon	NOM	canon
stupide	ADJ	stupide
a	VER:pres	avoir
broyée	VER:pper	broyer
?	SENT	?
<EOS>	<EOS>	<EOS>
Aurea	NAM	aurea
Vallis	NAM	vallis
:	PUN	:
Orval	NAM	orval
!	SENT	!
<EOS>	<EOS>	<EOS>
le	DET:ART	le
val	NOM	val
d'	PRP	de
or	NOM	or
!	SENT	!
<EOS>	<EOS>	<EOS>
Pactole	NOM	pactole
caché	VER:pper	cacher
derrière	PRP	derrière
son	DET:POS	son
rempart	NOM	rempart
de	PRP	de
chênes	NOM	chêne
monstrueux	ADJ	monstrueux
,	PUN	,
reliques	NOM	relique
pieuses	ADJ	pieux
et	KON	et
mystérieuses	ADJ	mystérieux
où	PRO:REL	où
les	DET:ART	le
décombres	NOM	décombre|décombres
,	PUN	,
la	DET:ART	le
terre	NOM	terre
et	KON	et
l'	DET:ART	le
eau	NOM	eau
recouvrent	VER:pres	recouvrer|recouvrir
,	PUN	,
dit	VER:pres	dire
-on	PRO:PER	on
,	PUN	,
d'	PRP	de
incalculables	ADJ	incalculable
trésors	NOM	trésor
...	PUN	...
C'	NAM	c'
était	VER:impf	être
le	DET:ART	le
premier	NUM	premier
dimanche	NOM	dimanche
de	PRP	de
carême	NOM	carême
en	PRP	en
l'	DET:ART	le
année	NOM	année
1832.	INT	@ord@
<EOS>	<EOS>	<EOS>
La	DET:ART	le
nuit	NOM	nuit
des	PRP:det	du
Sauderies	NOM	sauderies
était	VER:impf	être
commencée	VER:pper	commencer
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
saudait	VER:impf	saudait
d'	PRP	de
un	DET:ART	un
bout	NOM	bout
à	PRP	à
l'	DET:ART	le
autre	ADJ	autre
de	PRP	de
la	DET:ART	le
ville	NOM	ville
,	PUN	,
malgré	PRP	malgré
la	DET:ART	le
neige	NOM	neige
fine	ADJ	fin
qui	PRO:REL	qui
tombait	VER:impf	tomber
tourbillonnant	VER:ppre	tourbillonner
au	PRP:det	au
vent	NOM	vent
d'	PRP	de
hiver	NOM	hiver
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
là	ADV	là
un	DET:ART	un
très-vieil	NOM	très-vieil
usage	NOM	usage
,	PUN	,
absolument	ADV	absolument
particulier	ADJ	particulier
au	PRP:det	au
pays	NOM	pays
de	PRP	de
Sedan	NAM	sedan
.	SENT	.
<EOS>	<EOS>	<EOS>
Sauder	NAM	sauder
(	PUN	(
on	PRO:PER	on
prononce	VER:pres	prononcer
ainsi	ADV	ainsi
le	DET:ART	le
verbe	NOM	verbe
souder	VER:infi	souder
dans	PRP	dans
la	DET:ART	le
patrie	NOM	patrie
de	PRP	de
Turenne	NAM	turenne
)	PUN	)
veut	VER:pres	vouloir
dire	VER:infi	dire
ici	ADV	ici
fiancer	VER:infi	fiancer
dans	PRP	dans
le	DET:ART	le
sens	NOM	sens
actif	ADJ	actif
du	PRP:det	du
mot	NOM	mot
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
jeunes	ADJ	jeune
gens	NOM	gens
du	PRP:det	du
pays	NOM	pays
se	PRO:PER	se
donnent	VER:pres	donner
à	PRP	à
eux	PRO:PER	eux
-mêmes	ADJ	même
ce	PRO:DEM	ce
titre	NOM	titre
la	DET:ART	le
jeunesse	NOM	jeunesse
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
un	DET:ART	un
détail	NOM	détail
,	PUN	,
mais	KON	mais
qui	PRO:REL	qui
rentre	VER:pres	rentrer
bien	ADV	bien
dans	PRP	dans
la	DET:ART	le
physionomie	NOM	physionomie
de	PRP	de
cette	PRO:DEM	ce
colonie	NOM	colonie
endimanchée	ADJ	endimanché
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
jeunesse	NOM	jeunesse
!	SENT	!
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
seul	ADJ	seul
mot	NOM	mot
vous	PRO:PER	vous
a	VER:pres	avoir
une	DET:ART	un
bonne	ADJ	bon
odeur	NOM	odeur
de	PRP	de
libéralisme	NOM	libéralisme
naïf	ADJ	naïf
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
contrée	NOM	contrée
assez	ADV	assez
heureuse	ADJ	heureux
pour	PRP	pour
posséder	VER:infi	posséder
une	DET:ART	un
«	PUN:cit	«
jeunesse	NOM	jeunesse
»	PUN:cit	»
est	VER:pres	être
mûre	ADJ	mûr
pour	PRP	pour
fêter	VER:infi	fêter
la	DET:ART	le
Raison	NOM	raison
et	KON	et
adorer	VER:infi	adorer
l'	DET:ART	le
Être	NOM	être
suprême	ADJ	suprême
,	PUN	,
au	PRP:det	au
lieu	NOM	lieu
du	PRP:det	du
bon	ADJ	bon
Dieu	NOM	dieu
.	SENT	.
<EOS>	<EOS>	<EOS>
Quand	KON	quand
ces	PRO:DEM	ce
gros	ADJ	gros
garçons	NOM	garçon
rouges	ADJ	rouge
vous	PRO:PER	vous
disent	VER:pres	dire
avec	PRP	avec
une	DET:ART	un
fierté	NOM	fierté
modeste	ADJ	modeste
:	PUN	:
Je	PRO:PER	je
m'	PRO:PER	me
ai	VER:pres	avoir
mis	VER:pper	mettre
dans	PRP	dans
la	DET:ART	le
jeunesse	NOM	jeunesse
,	PUN	,
on	PRO:PER	on
voit	VER:pres	voir
bien	ADV	bien
que	KON	que
la	DET:ART	le
guitare	NOM	guitare
de	PRP	de
Jean-Jacques	NAM	jean-jacques
fait	VER:pres	faire
encore	ADV	encore
danser	VER:infi	danser
les	DET:ART	le
moellons	NOM	moellon
,	PUN	,
et	KON	et
qu'	KON	que
il	PRO:PER	il
se	PRO:PER	se
pourrait	VER:cond	pouvoir
trouver	VER:infi	trouver
un	DET:ART	un
dernier	ADJ	dernier
aréopage	NOM	aréopage
pour	PRP	pour
couronner	VER:infi	couronner
des	PRP:det	du
rosières	NOM	rosière
de	PRP	de
la	DET:ART	le
religion	NOM	religion
naturelle	ADJ	naturel
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
sauderie	NOM	sauderie
appartient	VER:pres	appartenir
en	PRP	en
propre	ADJ	propre
à	PRP	à
la	DET:ART	le
jeunesse	NOM	jeunesse
,	PUN	,
qui	PRO:REL	qui
s'	PRO:PER	se
adjoint	VER:pres	adjoindre
,	PUN	,
pour	PRP	pour
la	DET:ART	le
circonstance	NOM	circonstance
,	PUN	,
les	DET:ART	le
polissons	NOM	polisson
de	PRP	de
la	DET:ART	le
ville	NOM	ville
et	KON	et
des	PRP:det	du
villages	NOM	village
voisins	ADJ	voisin
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
en	PRP	en
quelque	PRO:IND	quelque
sorte	NOM	sorte
le	DET:ART	le
parafe	NOM	parafe
apposé	VER:pper	apposer
au	PRP:det	au
bas	NOM	bas
des	PRP:det	du
farces	NOM	farce
du	PRP:det	du
carnaval	NOM	carnaval
.	SENT	.
<EOS>	<EOS>	<EOS>
Dès	PRP	dès
que	KON	que
la	DET:ART	le
nuit	NOM	nuit
est	VER:pres	être
tombée	VER:pper	tomber
,	PUN	,
on	PRO:PER	on
entend	VER:pres	entendre
dans	PRP	dans
les	DET:ART	le
rues	NOM	rue
le	DET:ART	le
son	NOM	son
rauque	ADJ	rauque
et	KON	et
discord	ADJ	discord
des	PRP:det	du
cornets	NOM	cornet
à	PRP	à
bouquins	NOM	bouquin
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
ville	NOM	ville
est	VER:pres	être
aux	PRP:det	au
saudeurs	NOM	saudeurs
qui	PRO:REL	qui
la	PRO:PER	la
parcourent	VER:pres	parcourir
,	PUN	,
divisés	VER:pper	diviser
en	PRP	en
petites	ADJ	petit
escouades	NOM	escouade
de	PRP	de
dix	NUM	dix
à	PRP	à
douze	NUM	douze
mystificateurs	NOM	mystificateur
.	SENT	.
<EOS>	<EOS>	<EOS>
Tous	PRO:IND	tout
sont	VER:pres	être
armés	VER:pper	armer
de	PRP	de
la	DET:ART	le
redoutable	ADJ	redoutable
conque	NOM	conque
.	SENT	.
<EOS>	<EOS>	<EOS>
Chaque	PRO:IND	chaque
troupe	NOM	troupe
a	VER:pres	avoir
son	DET:POS	son
chef	NOM	chef
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
voici	ADV	voici
que	KON	que
la	DET:ART	le
troupe	NOM	troupe
s'	PRO:PER	se
arrête	VER:pres	arrêter
à	PRP	à
la	DET:ART	le
porte	NOM	porte
d'	PRP	de
une	DET:ART	un
maison	NOM	maison
de	PRP	de
bonne	ADJ	bon
apparence	NOM	apparence
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
cornets	NOM	cornet
sonnent	VER:pres	sonner
,	PUN	,
puis	ADV	puis
le	DET:ART	le
chef	NOM	chef
de	PRP	de
la	DET:ART	le
bande	NOM	bande
crie	VER:pres	crier
d'	PRP	de
une	DET:ART	un
voix	NOM	voix
retentissante	ADJ	retentissant
:	PUN	:
--	PUN	--
Saudés	VER:pper	saudés
!	SENT	!
<EOS>	<EOS>	<EOS>
saudés	VER:pper	saudés
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Qui	PRO:REL	qui
?	SENT	?
<EOS>	<EOS>	<EOS>
demandent	VER:pres	demander
ensemble	ADV	ensemble
ses	DET:POS	son
compagnons	NOM	compagnon
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
M	VER:pper	m
.	SENT	.
un	DET:ART	un
tel	NOM	tel
avec	PRP	avec
Mlle	NOM	mademoiselle
une	DET:ART	un
telle	NOM	tel
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Sont	VER:pres	être
-ils	PRO:PER	il
bien	ADV	bien
saudés	VER:pper	saudés
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
!	SENT	!
<EOS>	<EOS>	<EOS>
répond	VER:pres	répondre
bruyamment	ADV	bruyamment
le	DET:ART	le
chœur	NOM	chœur
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
les	DET:ART	le
cornets	NOM	cornet
à	PRP	à
bouquins	NOM	bouquin
d'	PRP	de
offenser	VER:infi	offenser
les	DET:ART	le
oreilles	NOM	oreille
du	PRP:det	du
voisinage	NOM	voisinage
.	SENT	.
<EOS>	<EOS>	<EOS>
Telle	PRO:DEM	tel
est	VER:pres	être
la	DET:ART	le
sauderie	NOM	sauderie
au	PRP:det	au
pays	NOM	pays
de	PRP	de
Sedan	NAM	sedan
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
rien	ADV	rien
de	PRP	de
plus	ADV	plus
,	PUN	,
rien	ADV	rien
de	PRP	de
moins	ADV	moins
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
paroles	NOM	parole
de	PRP	de
ces	PRO:DEM	ce
burlesques	ADJ	burlesque
accordailles	NOM	accordailles
sont	VER:pres	être
sacramentelles	ADJ	sacramentel
.	SENT	.
<EOS>	<EOS>	<EOS>
Ailleurs	ADV	ailleurs
,	PUN	,
l'	DET:ART	le
usage	NOM	usage
est	VER:pres	être
un	DET:ART	un
thème	NOM	thème
sur	PRP	sur
lequel	PRO:REL	lequel
l'	DET:ART	le
entrain	NOM	entrain
ou	KON	ou
la	DET:ART	le
fantaisie	NOM	fantaisie
peuvent	VER:pres	pouvoir
broder	VER:infi	broder
des	PRP:det	du
milliers	NOM	millier
de	PRP	de
variations	NOM	variation
,	PUN	,
mais	KON	mais
ici	ADV	ici
nous	PRO:PER	nous
n'	ADV	ne
inventons	VER:pres	inventer
rien	ADV	rien
.	SENT	.
<EOS>	<EOS>	<EOS>
Notre	DET:POS	notre
esprit	NOM	esprit
est	VER:pres	être
muré	VER:pper	murer
comme	ADV	comme
nos	DET:POS	notre
villes	NOM	ville
:	PUN	:
toutes	PRO:IND	tout
ces	PRO:DEM	ce
citadelles	NOM	citadelle
et	KON	et
ces	PRO:DEM	ce
grandes	ADJ	grand
maisons	NOM	maison
d'	PRP	de
alentour	NOM	alentour
sont	VER:pres	être
faites	VER:pper	faire
pour	PRP	pour
fabriquer	VER:infi	fabriquer
du	PRP:det	du
drap	NOM	drap
,	PUN	,
non	ADV	non
des	PRP:det	du
calembredaines	NOM	calembredaine
.	SENT	.
<EOS>	<EOS>	<EOS>
Cela	PRO:DEM	cela
n'	ADV	ne
empêche	VER:pres	empêcher
pas	ADV	pas
l'	DET:ART	le
usage	NOM	usage
d'	PRP	de
être	VER:infi	être
fort	ADV	fort
curieux	ADJ	curieux
et	KON	et
véritablement	ADV	véritablement
utile	ADJ	utile
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
érudits	NOM	érudit
prétendent	VER:pres	prétendre
qu'	KON	que
il	PRO:PER	il
a	VER:pres	avoir
été	VER:pper	être
inventé	VER:pper	inventer
au	PRP:det	au
XVe	NUM	xve
siècle	NOM	siècle
par	PRP	par
une	DET:ART	un
vieille	ADJ	vieux
fille	NOM	fille
qui	PRO:REL	qui
se	PRO:PER	se
nommait	VER:impf	nommer
Mlle	NOM	mademoiselle
Mesnard	NAM	mesnard
ou	KON	ou
la	DET:ART	le
Mesnarde	NAM	mesnarde
.	SENT	.
<EOS>	<EOS>	<EOS>
Cette	PRO:DEM	ce
bonne	ADJ	bon
personne	NOM	personne
ne	ADV	ne
trouvait	VER:impf	trouver
pas	ADV	pas
à	PRP	à
se	PRO:PER	se
marier	VER:infi	marier
,	PUN	,
bien	ADV	bien
qu'	KON	que
elle	PRO:PER	elle
en	PRO:PER	en
eût	VER:subi	avoir
une	DET:ART	un
considérable	ADJ	considérable
envie	NOM	envie
.	SENT	.
<EOS>	<EOS>	<EOS>
Voyant	VER:ppre	voir
l'	DET:ART	le
âge	NOM	âge
venir	VER:infi	venir
elle	PRO:PER	elle
consulta	VER:simp	consulter
un	DET:ART	un
clerc	NOM	clerc
de	PRP	de
l'	DET:ART	le
abbaye	NOM	abbaye
d'	PRP	de
Orval	NAM	orval
,	PUN	,
qui	PRO:REL	qui
