Chapitre	NOM	chapitre
la	DET:ART	le
première	NUM	premier
terrasse	NOM	terrasse
du	PRP:det	du
palais	NOM	palais
;	PUN	;
le	DET:ART	le
commun	NOM	commun
des	PRP:det	du
soldats	NOM	soldat
était	VER:impf	être
répandu	VER:pper	répandre
sous	PRP	sous
les	DET:ART	le
arbres	NOM	arbre
,	PUN	,
où	PRO:REL	où
l'	DET:ART	le
on	PRO:PER	on
distinguait	VER:impf	distinguer
quantité	NOM	quantité
de	PRP	de
bâtiments	NOM	bâtiment
à	PRP	à
toit	NOM	toit
plat	ADJ	plat
,	PUN	,
pressoirs	NOM	pressoir
,	PUN	,
celliers	NOM	cellier
,	PUN	,
magasins	NOM	magasin
,	PUN	,
boulangeries	NOM	boulangerie
et	KON	et
arsenaux	NOM	arsenal
,	PUN	,
avec	PRP	avec
une	DET:ART	un
cour	NOM	cour
pour	PRP	pour
les	DET:ART	le
éléphants	NOM	éléphant
,	PUN	,
des	PRP:det	du
fosses	NOM	fosse
pour	PRP	pour
les	DET:ART	le
bêtes	NOM	bête
féroces	ADJ	féroce
,	PUN	,
une	DET:ART	un
prison	NOM	prison
pour	PRP	pour
les	DET:ART	le
esclaves	NOM	esclave
.	SENT	.
<EOS>	<EOS>	<EOS>
Des	PRP:det	du
figuiers	NOM	figuier
entouraient	VER:impf	entourer
les	DET:ART	le
cuisines	NOM	cuisine
;	PUN	;
un	DET:ART	un
bois	NOM	bois
de	PRP	de
sycomores	NOM	sycomore
se	PRO:PER	se
prolongeait	VER:impf	prolonger
jusqu'	PRP	jusque
à	PRP	à
des	PRP:det	du
masses	NOM	masse
de	PRP	de
verdure	NOM	verdure
,	PUN	,
où	PRO:REL	où
des	PRP:det	du
grenades	NOM	grenade
resplendissaient	VER:impf	resplendir
parmi	PRP	parmi
les	DET:ART	le
touffes	NOM	touffe
blanches	ADJ	blanc
des	PRP:det	du
cotonniers	NOM	cotonnier
;	PUN	;
des	PRP:det	du
vignes	NOM	vigne
,	PUN	,
chargées	VER:pper	charger
de	PRP	de
grappes	NOM	grappe
,	PUN	,
montaient	VER:impf	monter
dans	PRP	dans
le	DET:ART	le
branchage	NOM	branchage
des	PRP:det	du
pins	NOM	pin
:	PUN	:
un	DET:ART	un
champ	NOM	champ
de	PRP	de
roses	NOM	rose
s'	PRO:PER	se
épanouissait	VER:impf	épanouir
sous	PRP	sous
des	PRP:det	du
platanes	NOM	platane
;	PUN	;
de	PRP	de
place	NOM	place
en	PRP	en
place	NOM	place
sur	PRP	sur
des	PRP:det	du
gazons	NOM	gazon
,	PUN	,
se	PRO:PER	se
balançaient	VER:impf	balancer
des	PRP:det	du
lis	NOM	li|lis
;	PUN	;
un	DET:ART	un
sable	NOM	sable
noir	ADJ	noir
,	PUN	,
mêlé	VER:pper	mêler
à	PRP	à
de	PRP	de
la	DET:ART	le
poudre	NOM	poudre
de	PRP	de
corail	NOM	corail
,	PUN	,
parsemait	VER:impf	parsemer
les	DET:ART	le
sentiers	NOM	sentier
,	PUN	,
et	KON	et
,	PUN	,
au	PRP:det	au
milieu	NOM	milieu
,	PUN	,
l'	DET:ART	le
avenue	NOM	avenue
des	PRP:det	du
cyprès	NOM	cyprès
faisait	VER:impf	faire
d'	PRP	de
un	DET:ART	un
bout	NOM	bout
à	PRP	à
l'	DET:ART	le
autre	ADJ	autre
comme	KON	comme
une	DET:ART	un
double	ADJ	double
colonnade	NOM	colonnade
d'	PRP	de
obélisques	NOM	obélisque
verts	ADJ	vert
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
palais	NOM	palais
,	PUN	,
bâti	VER:pper	bâtir
en	PRP	en
marbre	NOM	marbre
numidique	ADJ	numidique
tacheté	VER:pper	tacheter
de	PRP	de
jaune	NOM	jaune
,	PUN	,
superposait	VER:impf	superposer
tout	ADV	tout
au	PRP:det	au
fond	NOM	fond
,	PUN	,
sur	PRP	sur
de	PRP	de
larges	ADJ	large
assises	NOM	assise
,	PUN	,
ses	DET:POS	son
quatre	NUM	quatre
étages	NOM	étage
en	PRP	en
terrasses	NOM	terrasse
.	SENT	.
<EOS>	<EOS>	<EOS>
Avec	PRP	avec
son	DET:POS	son
grand	ADJ	grand
escalier	NOM	escalier
droit	ADJ	droit
en	PRP	en
bois	NOM	bois
d'	PRP	de
ébène	NOM	ébène
,	PUN	,
portant	VER:ppre	porter
aux	PRP:det	au
angles	NOM	angle
de	PRP	de
chaque	PRO:IND	chaque
marche	NOM	marche
la	DET:ART	le
proue	NOM	proue
d'	PRP	de
une	DET:ART	un
galère	NOM	galère
vaincue	VER:pper	vaincre
,	PUN	,
avec	PRP	avec
ses	DET:POS	son
portes	NOM	porte
rouges	ADJ	rouge
écartelées	VER:pper	écarteler
d'	PRP	de
une	DET:ART	un
croix	NOM	croix
noire	ADJ	noir
,	PUN	,
ses	DET:POS	son
grillages	NOM	grillage
d'	PRP	de
airain	NOM	airain
qui	PRO:REL	qui
le	PRO:PER	le
défendaient	VER:impf	défendre
en	PRP	en
bas	ADV	bas
des	PRP:det	du
scorpions	NOM	scorpion
,	PUN	,
et	KON	et
ses	DET:POS	son
treillis	NOM	treillis
de	PRP	de
baguettes	NOM	baguette
dorées	ADJ	doré
qui	PRO:REL	qui
bouchaient	VER:impf	boucher
en	PRP	en
haut	ADV	haut
ses	DET:POS	son
ouvertures	NOM	ouverture
,	PUN	,
il	PRO:PER	il
semblait	VER:impf	sembler
aux	PRP:det	au
soldats	NOM	soldat
,	PUN	,
dans	PRP	dans
son	DET:POS	son
opulence	NOM	opulence
farouche	ADJ	farouche
,	PUN	,
aussi	ADV	aussi
solennel	ADJ	solennel
et	KON	et
impénétrable	ADJ	impénétrable
que	KON	que
le	DET:ART	le
visage	NOM	visage
d'	PRP	de
Hamilcar	NAM	hamilcar
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
Conseil	NAM	conseil
leur	PRO:PER	lui
avait	VER:impf	avoir
désigné	VER:pper	désigner
sa	DET:POS	son
maison	NOM	maison
pour	PRP	pour
y	PRO:PER	y
tenir	VER:infi	tenir
ce	PRO:DEM	ce
festin	NOM	festin
;	PUN	;
les	DET:ART	le
convalescents	NOM	convalescent
qui	PRO:REL	qui
couchaient	VER:impf	coucher
dans	PRP	dans
le	DET:ART	le
temple	NOM	temple
d'	PRP	de
Eschmoûn	NAM	eschmoûn
,	PUN	,
se	PRO:PER	se
mettant	VER:ppre	mettre
en	PRP	en
marche	NOM	marche
dès	PRP	dès
l'	DET:ART	le
aurore	NOM	aurore
,	PUN	,
s'	PRO:PER	se
y	PRO:PER	y
étaient	VER:impf	être
traînés	VER:pper	traîner
sur	PRP	sur
leurs	DET:POS	leur
béquilles	NOM	béquille
.	SENT	.
<EOS>	<EOS>	<EOS>
A	VER:pres	avoir
chaque	PRO:IND	chaque
minute	NOM	minute
,	PUN	,
d'	PRP	de
autres	ADJ	autre
arrivaient	VER:impf	arriver
.	SENT	.
<EOS>	<EOS>	<EOS>
Par	PRP	par
tous	PRO:IND	tout
les	DET:ART	le
sentiers	NOM	sentier
,	PUN	,
il	PRO:PER	il
en	PRO:PER	en
débouchait	VER:impf	déboucher
incessamment	ADV	incessamment
,	PUN	,
comme	ADV	comme
des	PRP:det	du
torrents	NOM	torrent
qui	PRO:REL	qui
se	PRO:PER	se
précipitent	VER:pres	précipiter
dans	PRP	dans
un	DET:ART	un
lac	NOM	lac
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
voyait	VER:impf	voir
entre	PRP	entre
les	DET:ART	le
arbres	NOM	arbre
courir	VER:infi	courir
les	DET:ART	le
esclaves	NOM	esclave
des	PRP:det	du
cuisines	NOM	cuisine
,	PUN	,
effarés	VER:pper	effarer
et	KON	et
à	PRP	à
demi	ADJ	demi
nus	NOM	nu
;	PUN	;
les	DET:ART	le
gazelles	NOM	gazelle
sur	PRP	sur
les	DET:ART	le
pelouses	NOM	pelouse
s'	PRO:PER	se
enfuyaient	VER:impf	enfuir
en	PRP	en
bêlant	VER:ppre	bêler
;	PUN	;
le	DET:ART	le
soleil	NOM	soleil
se	PRO:PER	se
couchait	VER:impf	coucher
,	PUN	,
et	KON	et
le	DET:ART	le
parfum	NOM	parfum
des	PRP:det	du
citronniers	NOM	citronnier
rendait	VER:impf	rendre
encore	ADV	encore
plus	ADV	plus
lourde	ADJ	lourd
l'	DET:ART	le
exhalaison	NOM	exhalaison
de	PRP	de
cette	PRO:DEM	ce
foule	NOM	foule
en	PRP	en
sueur	NOM	sueur
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
là	ADV	là
des	PRP:det	du
hommes	NOM	homme
de	PRP	de
toutes	PRO:IND	tout
les	DET:ART	le
nations	NOM	nation
,	PUN	,
des	PRP:det	du
Ligures	NOM	ligure
,	PUN	,
des	PRP:det	du
Lusitaniens	NAM	lusitaniens
,	PUN	,
des	PRP:det	du
Baléares	NAM	baléares
,	PUN	,
des	PRP:det	du
Nègres	NAM	nègres
et	KON	et
des	PRP:det	du
fugitifs	NOM	fugitif
de	PRP	de
Rome	NAM	rome
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
entendait	VER:impf	entendre
,	PUN	,
à	PRP	à
côté	NOM	côté
du	PRP:det	du
lourd	ADJ	lourd
patois	NOM	patois
dorien	ADJ	dorien
,	PUN	,
retentir	VER:infi	retentir
les	DET:ART	le
syllabes	NOM	syllabe
celtiques	ADJ	celtique
bruissantes	ADJ	bruissant
comme	KON	comme
des	PRP:det	du
chars	NOM	char
de	PRP	de
bataille	NOM	bataille
,	PUN	,
et	KON	et
les	DET:ART	le
terminaisons	NOM	terminaison
ioniennes	ADJ	ionien
se	PRO:PER	se
heurtaient	VER:impf	heurter
aux	PRP:det	au
consonnes	NOM	consonne
du	PRP:det	du
désert	NOM	désert
,	PUN	,
âpres	ADJ	âpre
comme	KON	comme
des	PRP:det	du
cris	NOM	cri
de	PRP	de
chacal	NOM	chacal
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
Grec	NAM	grec
se	PRO:PER	se
reconnaissait	VER:impf	reconnaître
à	PRP	à
sa	DET:POS	son
taille	NOM	taille
mince	ADJ	mince
,	PUN	,
l'	DET:ART	le
Egyptien	NOM	egyptien
à	PRP	à
ses	DET:POS	son
épaules	NOM	épaule
remontées	VER:pper	remonter
,	PUN	,
le	DET:ART	le
Cantabre	NAM	cantabre
à	PRP	à
ses	DET:POS	son
larges	NOM	large
mollets	ADJ	mollet
.	SENT	.
<EOS>	<EOS>	<EOS>
Des	PRP:det	du
Cariens	NAM	cariens
balançaient	VER:impf	balancer
orgueilleusement	ADV	orgueilleusement
les	DET:ART	le
plumes	NOM	plume
de	PRP	de
leur	DET:POS	leur
casque	NOM	casque
,	PUN	,
des	PRP:det	du
archers	NOM	archer
de	PRP	de
Cappadoce	NAM	cappadoce
s'	PRO:PER	se
étaient	VER:impf	être
peint	VER:pper	peindre
avec	PRP	avec
des	PRP:det	du
jus	NOM	jus
d'	PRP	de
herbes	NOM	herbe
de	PRP	de
larges	ADJ	large
fleurs	NOM	fleur
sur	PRP	sur
le	DET:ART	le
corps	NOM	corps
,	PUN	,
et	KON	et
quelques	PRO:IND	quelque
Lydiens	NOM	lydien
portant	VER:ppre	porter
des	PRP:det	du
robes	NOM	robe
de	PRP	de
femmes	NOM	femme
dînaient	VER:impf	dîner
en	PRP	en
pantoufles	NOM	pantoufle
et	KON	et
avec	PRP	avec
des	PRP:det	du
boucles	NOM	boucle
d'	PRP	de
oreilles	NOM	oreille
.	SENT	.
<EOS>	<EOS>	<EOS>
D'	PRP	de
autres	ADJ	autre
,	PUN	,
qui	PRO:REL	qui
s'	PRO:PER	se
étaient	VER:impf	être
par	PRP	par
pompe	NOM	pompe
barbouillés	VER:pper	barbouiller
de	PRP	de
vermillon	NOM	vermillon
,	PUN	,
ressemblaient	VER:impf	ressembler
à	PRP	à
des	PRP:det	du
statues	NOM	statue
de	PRP	de
corail	NOM	corail
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
s'	PRO:PER	se
allongeaient	VER:impf	allonger
sur	PRP	sur
les	DET:ART	le
coussins	NOM	coussin
,	PUN	,
ils	PRO:PER	il
mangeaient	VER:impf	manger
accroupis	VER:pper	accroupir
autour	ADV	autour
de	PRP	de
grands	ADJ	grand
plateaux	NOM	plateau
,	PUN	,
ou	KON	ou
bien	ADV	bien
,	PUN	,
couchés	VER:pper	coucher
sur	PRP	sur
le	DET:ART	le
ventre	NOM	ventre
,	PUN	,
ils	PRO:PER	il
tiraient	VER:impf	tirer
à	PRP	à
eux	PRO:PER	eux
les	DET:ART	le
morceaux	NOM	morceau
de	PRP	de
viande	NOM	viande
,	PUN	,
et	KON	et
se	PRO:PER	se
rassasiaient	VER:impf	rassasier
appuyés	VER:pper	appuyer
sur	PRP	sur
les	DET:ART	le
coudes	NOM	coude
,	PUN	,
dans	PRP	dans
la	DET:ART	le
pose	NOM	pose
pacifique	ADJ	pacifique
des	PRP:det	du
lions	NOM	lion
lorsqu'	KON	lorsque
ils	PRO:PER	il
dépècent	VER:pres	dépecer
leur	DET:POS	leur
proie	NOM	proie
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
derniers	ADJ	dernier
venus	NOM	venu
,	PUN	,
debout	ADV	debout
contre	PRP	contre
les	DET:ART	le
arbres	NOM	arbre
,	PUN	,
regardaient	VER:impf	regarder
les	DET:ART	le
tables	NOM	table
basses	ADJ	bas
disparaissant	VER:ppre	disparaître
à	PRP	à
moitié	NOM	moitié
sous	PRP	sous
des	PRP:det	du
tapis	NOM	tapis
d'	PRP	de
écarlate	NOM	écarlate
,	PUN	,
et	KON	et
attendaient	VER:impf	attendre
leur	DET:POS	leur
tour	NOM	tour
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
cuisines	NOM	cuisine
d'	PRP	de
Hamilcar	NAM	hamilcar
n'	ADV	ne
étant	VER:ppre	être
pas	ADV	pas
suffisantes	ADJ	suffisant
,	PUN	,
le	DET:ART	le
Conseil	NAM	conseil
leur	PRO:PER	lui
avait	VER:impf	avoir
envoyé	VER:pper	envoyer
des	PRP:det	du
esclaves	NOM	esclave
,	PUN	,
de	PRP	de
la	DET:ART	le
vaisselle	NOM	vaisselle
,	PUN	,
des	PRP:det	du
lits	NOM	lit
;	PUN	;
et	KON	et
l'	PRO:PER	la|le
on	PRO:PER	on
voyait	VER:impf	voir
au	PRP:det	au
milieu	NOM	milieu
du	PRP:det	du
jardin	NOM	jardin
,	PUN	,
comme	ADV	comme
sur	PRP	sur
un	DET:ART	un
champ	NOM	champ
de	PRP	de
bataille	NOM	bataille
quand	KON	quand
on	PRO:PER	on
brûle	VER:pres	brûler
les	DET:ART	le
morts	NOM	mort
,	PUN	,
de	PRP	de
grands	ADJ	grand
feux	NOM	feu
clairs	ADJ	clair
où	PRO:REL	où
rôtissaient	VER:impf	rôtir
des	PRP:det	du
boeufs	NOM	bœuf
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
pains	NOM	pain
saupoudrés	VER:pper	saupoudrer
d'	PRP	de
anis	NOM	anis
alternaient	VER:impf	alterner
avec	PRP	avec
les	DET:ART	le
gros	ADJ	gros
fromages	NOM	fromage
plus	ADV	plus
lourds	ADJ	lourd
que	KON	que
des	PRP:det	du
disques	NOM	disque
,	PUN	,
et	KON	et
les	DET:ART	le
cratères	NOM	cratère
pleins	ADJ	plein
de	PRP	de
vin	NOM	vin
,	PUN	,
et	KON	et
les	DET:ART	le
canthares	NOM	canthare
pleins	ADJ	plein
d'	PRP	de
eau	NOM	eau
auprès	ADV	auprès
des	PRP:det	du
corbeilles	NOM	corbeille
en	PRP	en
filigrane	NOM	filigrane
d'	PRP	de
or	NOM	or
qui	PRO:REL	qui
contenaient	VER:impf	contenir
des	PRP:det	du
fleurs	NOM	fleur
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
joie	NOM	joie
de	PRP	de
pouvoir	NOM	pouvoir
enfin	ADV	enfin
se	PRO:PER	se
gorger	VER:infi	gorger
à	PRP	à
l'	DET:ART	le
aise	NOM	aise
dilatait	VER:impf	dilater
tous	PRO:IND	tout
les	DET:ART	le
yeux	NOM	œil
çà	ADV	çà
et	KON	et
là	ADV	là
,	PUN	,
les	DET:ART	le
chansons	NOM	chanson
commençaient	VER:impf	commencer
.	SENT	.
<EOS>	<EOS>	<EOS>
D'	PRP	de
abord	NOM	abord
on	PRO:PER	on
leur	PRO:PER	lui
servit	VER:simp	servir
des	PRP:det	du
oiseaux	NOM	oiseau
à	PRP	à
la	DET:ART	le
sauce	NOM	sauce
verte	ADJ	vert
,	PUN	,
dans	PRP	dans
des	PRP:det	du
assiettes	NOM	assiette
d'	PRP	de
argile	NOM	argile
rouge	ADJ	rouge
rehaussée	VER:pper	rehausser
de	PRP	de
dessins	NOM	dessin
noirs	ADJ	noir
,	PUN	,
puis	ADV	puis
toutes	PRO:IND	tout
les	DET:ART	le
espèces	NOM	espèce
de	PRP	de
coquillages	NOM	coquillage
que	PRO:REL	que
l'	PRO:PER	la|le
on	PRO:PER	on
ramasse	VER:subi	ramer
sur	PRP	sur
les	DET:ART	le
côtes	NOM	côte
puniques	ADJ	punique
,	PUN	,
des	PRP:det	du
bouillies	NOM	bouillie
de	PRP	de
froment	NOM	froment
,	PUN	,
de	PRP	de
fève	NOM	fève
et	KON	et
d'	PRP	de
orge	NOM	orge
,	PUN	,
et	KON	et
des	PRP:det	du
escargots	NOM	escargot
au	PRP:det	au
cumin	NOM	cumin
,	PUN	,
sur	PRP	sur
des	PRP:det	du
plats	NOM	plat
d'	PRP	de
ambre	NOM	ambre
jaune	ADJ	jaune
.	SENT	.
<EOS>	<EOS>	<EOS>
Ensuite	ADV	ensuite
les	DET:ART	le
tables	NOM	table
furent	VER:simp	être
couvertes	VER:pper	couvrir
de	PRP	de
viandes	NOM	viande
antilopes	NOM	antilope
:	PUN	:
avec	PRP	avec
leurs	DET:POS	leur
cornes	NOM	corne
,	PUN	,
paons	NOM	paon
avec	PRP	avec
leurs	DET:POS	leur
plumes	NOM	plume
,	PUN	,
moutons	NOM	mouton
entiers	ADJ	entier
cuits	VER:pper	cuire
au	PRP:det	au
vin	NOM	vin
doux	ADJ	doux
,	PUN	,
gigots	NOM	gigot
de	PRP	de
chamelles	NOM	chamelle
et	KON	et
de	PRP	de
buffles	NOM	buffle
,	PUN	,
hérissons	NOM	hérisson
au	PRP:det	au
garum	NOM	garum
,	PUN	,
cigales	NOM	cigale
frites	ADJ	frit
et	KON	et
loirs	NOM	loir
confits	ADJ	confit
.	SENT	.
<EOS>	<EOS>	<EOS>
Dans	PRP	dans
des	PRP:det	du
gamelles	NOM	gamelle
en	PRP	en
bois	NOM	bois
de	PRP	de
Tamrapanni	NAM	tamrapanni
flottaient	VER:impf	flotter
,	PUN	,
au	PRP:det	au
milieu	NOM	milieu
du	PRP:det	du
safran	NOM	safran
,	PUN	,
de	PRP	de
grands	ADJ	grand
morceaux	NOM	morceau
de	PRP	de
graisse	NOM	graisse
.	SENT	.
<EOS>	<EOS>	<EOS>
Tout	PRO:IND	tout
débordait	VER:impf	déborder
de	PRP	de
saumure	NOM	saumure
,	PUN	,
de	PRP	de
truffes	NOM	truffe
et	KON	et
d'	PRP	de
assa	NOM	assa
foetida	VER:simp	foetida
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
pyramides	NOM	pyramide
de	PRP	de
fruits	NOM	fruit
s'	PRO:PER	se
éboulaient	VER:impf	ébouler
sur	PRP	sur
les	DET:ART	le
gâteaux	NOM	gâteau
de	PRP	de
miel	NOM	miel
,	PUN	,
et	KON	et
l'	PRO:PER	la|le
on	PRO:PER	on
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
oublié	VER:pper	oublier
quelques-uns	PRO:IND	quelques-uns
de	PRP	de
ces	PRO:DEM	ce
petits	ADJ	petit
chiens	NOM	chien
à	PRP	à
gros	ADJ	gros
ventre	NOM	ventre
et	KON	et
à	PRP	à
soies	NOM	soie
roses	ADJ	rose
que	PRO:REL	que
l'	DET:ART	le
on	PRO:PER	on
engraissait	VER:impf	engraisser
avec	PRP	avec
du	PRP:det	du
marc	NOM	marc
d'	PRP	de
olives	NOM	olive
,	PUN	,
mets	NOM	mets
carthaginois	ADJ	carthaginois
en	PRP	en
abomination	NOM	abomination
aux	PRP:det	au
autres	ADJ	autre
peuples	NOM	peuple
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
surprise	NOM	surprise
des	PRP:det	du
nourritures	NOM	nourriture
nouvelles	ADJ	nouveau
excitait	VER:impf	exciter
la	DET:ART	le
cupidité	NOM	cupidité
des	PRP:det	du
estomacs	NOM	estomac
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
Gaulois	NAM	gaulois
aux	PRP:det	au
longs	ADJ	long
cheveux	NOM	cheveu
retroussés	VER:pper	retrousser
sur	PRP	sur
le	DET:ART	le
sommet	NOM	sommet
de	PRP	de
la	DET:ART	le
tête	NOM	tête
,	PUN	,
s'	PRO:PER	se
arrachaient	VER:impf	arracher
les	DET:ART	le
pastèques	NOM	pastèque
et	KON	et
les	DET:ART	le
limons	NOM	limon
qu'	PRO:REL	que
ils	PRO:PER	il
croquaient	VER:impf	croquer
avec	PRP	avec
l'	DET:ART	le
écorce	NOM	écorce
.	SENT	.
<EOS>	<EOS>	<EOS>
Des	PRP:det	du
Nègres	NAM	nègres
n'	ADV	ne
ayant	VER:ppre	avoir
jamais	ADV	jamais
vu	VER:pper	voir
de	PRP	de
langoustes	NOM	langouste
se	PRO:PER	se
déchiraient	VER:impf	déchirer
le	DET:ART	le
visage	NOM	visage
à	PRP	à
leurs	DET:POS	leur
piquants	NOM	piquant
rouges	ADJ	rouge
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
les	DET:ART	le
Grecs	NAM	grecs
rasés	ADJ	rasé
,	PUN	,
plus	ADV	plus
blancs	ADJ	blanc
que	KON	que
des	PRP:det	du
marbres	NOM	marbre
,	PUN	,
jetaient	VER:impf	jeter
derrière	PRP	derrière
eux	PRO:PER	eux
les	DET:ART	le
épluchures	NOM	épluchure
de	PRP	de
leur	DET:POS	leur
assiette	NOM	assiette
,	PUN	,
tandis	KON	tandis
que	KON	que
des	PRP:det	du
pâtres	NOM	pâtre
du	PRP:det	du
Brutium	NAM	brutium
,	PUN	,
vêtus	VER:pper	vêtir
de	PRP	de
peaux	NOM	peau
de	PRP	de
loups	NOM	loup
,	PUN	,
dévoraient	VER:impf	dévorer
silencieusement	ADV	silencieusement
,	PUN	,
le	DET:ART	le
visage	NOM	visage
dans	PRP	dans
leur	DET:POS	leur
portion	NOM	portion
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
nuit	NOM	nuit
tombait	VER:impf	tomber
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
retira	VER:simp	retirer
le	DET:ART	le
velarium	NOM	velarium
étalé	VER:pper	étaler
sur	PRP	sur
l'	DET:ART	le
avenue	NOM	avenue
de	PRP	de
cyprès	NOM	cyprès
et	KON	et
l'	PRO:PER	la|le
on	PRO:PER	on
apporta	VER:simp	apporter
des	PRP:det	du
flambeaux	NOM	flambeau
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
lueurs	NOM	lueur
vacillantes	ADJ	vacillant
du	PRP:det	du
pétrole	NOM	pétrole
qui	PRO:REL	qui
brûlait	VER:impf	brûler
dans	PRP	dans
des	PRP:det	du
vases	NOM	vase
de	PRP	de
porphyre	NOM	porphyre
effrayèrent	VER:simp	effrayer|effrayer
,	PUN	,
au	PRP:det	au
haut	NOM	haut
des	PRP:det	du
cèdres	NOM	cèdre
,	PUN	,
les	DET:ART	le
singes	NOM	singe
consacrés	VER:pper	consacrer
à	PRP	à
la	DET:ART	le
lune	NOM	lune
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
poussèrent	VER:simp	pousser
des	PRP:det	du
cris	NOM	cri
,	PUN	,
ce	PRO:DEM	ce
qui	PRO:REL	qui
mit	VER:simp	mettre
les	DET:ART	le
soldats	NOM	soldat
en	PRP	en
gaieté	NOM	gaieté
.	SENT	.
<EOS>	<EOS>	<EOS>
Des	PRP:det	du
flammes	NOM	flamme
oblongues	ADJ	oblongue
tremblaient	VER:impf	trembler
sur	PRP	sur
les	DET:ART	le
cuirasses	NOM	cuirasse
d'	PRP	de
airain	NOM	airain
.	SENT	.
<EOS>	<EOS>	<EOS>
Toutes	PRO:IND	tout
sortes	NOM	sorte
de	PRP	de
scintillements	NOM	scintillement
jaillissaient	VER:impf	jaillir
des	PRP:det	du
plats	NOM	plat
incrustés	VER:pper	incruster
de	PRP	de
pierres	NOM	pierre
précieuses	ADJ	précieux
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
cratères	NOM	cratère
,	PUN	,
à	PRP	à
bordure	NOM	bordure
de	PRP	de
miroirs	NOM	miroir
convexes	ADJ	convexe
,	PUN	,
multipliaient	VER:impf	multiplier
l'	DET:ART	le
image	NOM	image
élargie	VER:pper	élargir
des	PRP:det	du
choses	NOM	chose
;	PUN	;
les	DET:ART	le
soldats	NOM	soldat
se	PRO:PER	se
