I	NUM	i
<EOS>	<EOS>	<EOS>
Enfin	ADV	enfin
,	PUN	,
l'	DET:ART	le
ébranlement	NOM	ébranlement
s'	PRO:PER	se
apaisa	VER:simp	apaiser
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
bruit	NOM	bruit
cessa	VER:simp	cesser
tout	ADV	tout
à	PRP	à
coup	NOM	coup
et	KON	et
les	DET:ART	le
blocs	NOM	bloc
de	PRP	de
roche	NOM	roche
cessèrent	VER:simp	cesser
de	PRP	de
tomber	VER:infi	tomber
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
En	PRP	en
avant	NOM	avant
!	SENT	!
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
alors	ADV	alors
Rocambole	NOM	rocambole
.	SENT	.
<EOS>	<EOS>	<EOS>
Vanda	NOM	vanda
se	PRO:PER	se
redressa	VER:simp	redresser
,	PUN	,
l'	DET:ART	le
œil	NOM	œil
en	PRP	en
feu	NOM	feu
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ah	INT	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
dit-elle	NOM	dit-elle
,	PUN	,
nous	PRO:PER	nous
sommes	VER:pres	sommer|être
sauvés	VER:pper	sauver
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Pas	ADV	pas
encore	ADV	encore
,	PUN	,
répondit-il	NOM	répondit-il
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
marchons	VER:pres	marcher
toujours	ADV	toujours
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
souterrain	NOM	souterrain
était	VER:impf	être
obstrué	VER:pper	obstruer
de	PRP	de
blocs	NOM	bloc
de	PRP	de
roche	NOM	roche
énormes	ADJ	énorme
.	SENT	.
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
,	PUN	,
Rocambole	NOM	rocambole
,	PUN	,
armé	VER:pper	armer
d'	PRP	de
une	DET:ART	un
pioche	NOM	pioche
,	PUN	,
se	PRO:PER	se
fraya	VER:simp	frayer|frayer
le	DET:ART	le
premier	NOM	premier
un	DET:ART	un
passage	NOM	passage
au	PRP:det	au
milieu	NOM	milieu
de	PRP	de
ces	PRO:DEM	ce
décombres	NOM	décombre|décombres
.	SENT	.
<EOS>	<EOS>	<EOS>
Ses	DET:POS	son
compagnons	NOM	compagnon
,	PUN	,
rassurés	VER:pper	rassurer
,	PUN	,
le	PRO:PER	le
suivaient	VER:impf	suivre
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
firent	VER:simp	faire
ainsi	ADV	ainsi
une	DET:ART	un
centaine	NOM	centaine
de	PRP	de
pas	NOM	pas
.	SENT	.
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
à	PRP	à
coup	NOM	coup
,	PUN	,
Rocambole	NAM	rocambole
s'	PRO:PER	se
arrêta	VER:simp	arrêter
.	SENT	.
<EOS>	<EOS>	<EOS>
Au	PRP:det	au
milieu	NOM	milieu
de	PRP	de
la	DET:ART	le
galerie	NOM	galerie
,	PUN	,
un	DET:ART	un
objet	NOM	objet
volumineux	ADJ	volumineux
venait	VER:impf	venir
d'	PRP	de
attirer	VER:infi	attirer
son	DET:POS	son
attention	NOM	attention
.	SENT	.
<EOS>	<EOS>	<EOS>
Cet	PRO:DEM	ce
objet	NOM	objet
était	VER:impf	être
un	DET:ART	un
tonneau	NOM	tonneau
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
ce	PRO:DEM	ce
tonneau	NOM	tonneau
était	VER:impf	être
rempli	VER:pper	remplir
de	PRP	de
poudre	NOM	poudre
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
était	VER:impf	être
facile	ADJ	facile
de	PRP	de
s'	PRO:PER	se
en	PRP	en
convaincre	VER:infi	convaincre
en	PRP	en
voyant	VER:ppre	voir
une	DET:ART	un
mèche	NOM	mèche
soufrée	ADJ	soufré
qui	PRO:REL	qui
dépassait	VER:impf	dépasser
la	DET:ART	le
bonde	NOM	bonde
d'	PRP	de
un	DET:ART	un
demi-pied	NOM	demi-pied
.	SENT	.
<EOS>	<EOS>	<EOS>
Que	PRO	que
faisait	VER:impf	faire
là	ADV	là
ce	PRO:DEM	ce
tonneau	NOM	tonneau
?	SENT	?
<EOS>	<EOS>	<EOS>
Qui	PRO:REL	qui
donc	ADV	donc
l'	PRO:PER	la|le
avait	VER:impf	avoir
apporté	VER:pper	apporter
?	SENT	?
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
fénians	ADJ	fénians
connaissaient	VER:impf	connaître
-ils	PRO:PER	il
donc	ADV	donc
aussi	ADV	aussi
ce	PRO:DEM	ce
passage	NOM	passage
?	SENT	?
<EOS>	<EOS>	<EOS>
Marmouset	NOM	marmouset
s'	PRO:PER	se
était	VER:impf	être
pareillement	ADV	pareillement
approché	VER:pper	approcher
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
,	PUN	,
comme	ADV	comme
le	DET:ART	le
maître	NOM	maître
,	PUN	,
il	PRO:PER	il
regardait	VER:impf	regarder
avec	PRP	avec
étonnement	NOM	étonnement
le	DET:ART	le
baril	NOM	baril
et	KON	et
semblait	VER:impf	sembler
se	PRO:PER	se
poser	VER:infi	poser
les	DET:ART	le
mêmes	ADJ	même
questions	NOM	question
.	SENT	.
<EOS>	<EOS>	<EOS>
Vanda	NOM	vanda
et	KON	et
les	DET:ART	le
autres	ADJ	autre
se	PRO:PER	se
trouvaient	VER:impf	trouver
à	PRP	à
une	DET:ART	un
certaine	ADJ	certain
distance	NOM	distance
.	SENT	.
<EOS>	<EOS>	<EOS>
Rocambole	NOM	rocambole
dit	VER:pres	dire
enfin	ADV	enfin
:	PUN	:
--	PUN	--
Il	PRO:PER	il
est	VER:pres	être
impossible	ADJ	impossible
que	KON	que
les	DET:ART	le
fénians	ADJ	fénians
aient	VER:subp	avoir
apporté	VER:pper	apporter
cela	PRO:DEM	cela
ici	ADV	ici
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Qui	PRO:REL	qui
voulez	VER:pres	vouloir
-vous	PRO:PER	vous
que	PRO:REL	que
ce	PRO:DEM	ce
soit	VER:subp	être
,	PUN	,
alors	ADV	alors
,	PUN	,
maître	NOM	maître
?	SENT	?
<EOS>	<EOS>	<EOS>
demanda	VER:simp	demander
Marmouset	NAM	marmouset
.	SENT	.
<EOS>	<EOS>	<EOS>
Rocambole	NOM	rocambole
tournait	VER:impf	tourner
et	KON	et
retournait	VER:impf	retourner
autour	ADV	autour
du	PRP:det	du
tonneau	NOM	tonneau
.	SENT	.
<EOS>	<EOS>	<EOS>
Enfin	ADV	enfin
,	PUN	,
son	DET:POS	son
front	NOM	front
plissé	ADJ	plissé
se	PRO:PER	se
dérida	VER:simp	dérider
;	PUN	;
un	DET:ART	un
sourire	NOM	sourire
revint	VER:simp	revenir
à	PRP	à
ses	DET:POS	son
lèvres	NOM	lèvre
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Mes	DET:POS	mon
enfants	NOM	enfant
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
nous	PRO:PER	nous
n'	ADV	ne
étions	VER:impf	être
pas	ADV	pas
nés	VER:pper	naître
le	DET:ART	le
jour	NOM	jour
où	PRO:REL	où
ce	PRO:DEM	ce
baril	NOM	baril
a	VER:pres	avoir
été	VER:pper	être
transporté	VER:pper	transporter
ici	ADV	ici
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
En	PRP	en
vérité	NOM	vérité
!	SENT	!
<EOS>	<EOS>	<EOS>
murmura	VER:simp	murmurer
Marmouset	NAM	marmouset
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Cette	PRO:DEM	ce
poudre	NOM	poudre
a	VER:pres	avoir
deux	NUM	deux
cents	NOM	cent
ans	NOM	an
,	PUN	,
continua	VER:simp	continuer
Rocambole	NOM	rocambole
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Est	VER:pres	être
-ce	PRO:DEM	ce
possible	NOM	possible
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Voyez	VER:pres	voir
le	DET:ART	le
tonneau	NOM	tonneau
,	PUN	,
examinez-le	NOM	examinez-le
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
bois	NOM	bois
en	PRO:PER	en
est	VER:pres	être
vermoulu	ADJ	vermoulu
et	KON	et
se	PRO:PER	se
déchiquette	VER:pres	déchiqueter
sous	PRP	sous
le	DET:ART	le
doigt	NOM	doigt
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
dit	VER:pres	dire
Marmouset	NAM	marmouset
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ne	ADV	ne
touche	VER:pres	toucher
pas	ADV	pas
à	PRP	à
la	DET:ART	le
mèche	NOM	mèche
,	PUN	,
dit	VER:pres	dire
encore	ADV	encore
le	DET:ART	le
maître	NOM	maître
,	PUN	,
car	KON	car
elle	PRO:PER	elle
est	VER:pres	être
tellement	ADV	tellement
sèche	ADJ	sèche
qu'	KON	que
elle	PRO:PER	elle
tomberait	VER:cond	tomber
en	PRP	en
poussière	NOM	poussière
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Et	KON	et
,	PUN	,
dit	VER:pres	dire
Polyte	NAM	polyte
,	PUN	,
qui	PRO:REL	qui
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
fait	VER:pper	faire
des	PRP:det	du
études	NOM	étude
bien	ADV	bien
approfondies	VER:pper	approfondir
sur	PRP	sur
la	DET:ART	le
matière	NOM	matière
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
de	PRP	de
la	DET:ART	le
poudre	NOM	poudre
,	PUN	,
je	PRO:PER	je
crois	VER:pres	croire
,	PUN	,
qui	PRO:REL	qui
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
méchante	ADJ	méchant
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tu	PRO:PER	tu
crois	VER:pres	croire
?	SENT	?
<EOS>	<EOS>	<EOS>
Et	KON	et
Rocambole	NAM	rocambole
regarda	VER:simp	regarder
en	PRP	en
souriant	VER:ppre	sourire
le	DET:ART	le
gamin	NOM	gamin
de	PRP	de
Paris	NAM	paris
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Dame	INT	dame
!	SENT	!
<EOS>	<EOS>	<EOS>
fit	VER:simp	faire
Polyte	NOM	polyte
,	PUN	,
une	DET:ART	un
poudre	NOM	poudre
si	ADV	si
vieille	ADJ	vieux
doit	VER:pres	devoir
être	VER:infi	être
éventée	VER:pper	éventer
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tu	PRO:PER	tu
te	PRO:PER	te
trompes	VER:pres	tromper
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ah	INT	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Elle	PRO:PER	elle
est	VER:pres	être
dix	NUM	dix
fois	NOM	fois
plus	ADV	plus
violente	ADJ	violent
que	KON	que
de	PRP	de
la	DET:ART	le
poudre	NOM	poudre
neuve	ADJ	neuf
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Bigre	INT	bigre
!	SENT	!
<EOS>	<EOS>	<EOS>
alors	ADV	alors
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
faire	VER:infi	faire
attention	NOM	attention
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
À	PRP	à
quoi	PRO	quoi
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
À	PRP	à
ne	ADV	ne
pas	ADV	pas
y	PRO:PER	y
mettre	VER:infi	mettre
le	DET:ART	le
feu	NOM	feu
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Et	KON	et
pourquoi	ADV	pourquoi
cela	PRO:DEM	cela
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Mais	KON	mais
,	PUN	,
dame	INT	dame
!	SENT	!
<EOS>	<EOS>	<EOS>
après	PRP	après
ce	PRO:DEM	ce
qui	PRO:REL	qui
vient	VER:pres	venir
de	PRP	de
nous	PRO:PER	nous
arriver	VER:infi	arriver
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Laissons	VER:pres	laisser
là	ADV	là
cette	PRO:DEM	ce
poudre	NOM	poudre
et	KON	et
marchons	VER:pres	marcher
toujours	ADV	toujours
,	PUN	,
dit	VER:pres	dire
Rocambole	NOM	rocambole
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
continua	VER:simp	continuer
son	DET:POS	son
chemin	NOM	chemin
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
souterrain	NOM	souterrain
allait	VER:impf	aller
toujours	ADV	toujours
en	PRP	en
s'	PRO:PER	se
abaissant	VER:ppre	abaisser
,	PUN	,
et	KON	et
le	DET:ART	le
sol	NOM	sol
fuyait	VER:impf	fuir
sous	PRP	sous
les	DET:ART	le
pieds	NOM	pied
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
là	ADV	là
une	DET:ART	un
preuve	NOM	preuve
qu'	PRO:REL	que
on	PRO:PER	on
approchait	VER:impf	approcher
de	PRP	de
plus	ADV	plus
en	PRP	en
plus	ADV	plus
de	PRP	de
la	DET:ART	le
Tamise	NAM	tamise
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
,	PUN	,
tout	ADV	tout
à	PRP	à
coup	NOM	coup
,	PUN	,
Rocambole	NAM	rocambole
s'	PRO:PER	se
arrêta	VER:simp	arrêter
de	PRP	de
nouveau	ADJ	nouveau
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ah	INT	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
dit-il	NOM	dit-il
,	PUN	,
voilà	ADV	voilà
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
craignais	VER:impf	craindre
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
souterrain	NOM	souterrain
était	VER:impf	être
fermé	VER:pper	fermer
par	PRP	par
un	DET:ART	un
bloc	NOM	bloc
de	PRP	de
rochers	NOM	rocher
qui	PRO:REL	qui
s'	PRO:PER	se
était	VER:impf	être
détaché	VER:pper	détacher
de	PRP	de
la	DET:ART	le
voûte	NOM	voûte
et	KON	et
remplissait	VER:impf	remplir
l'	DET:ART	le
office	NOM	office
d'	PRP	de
une	DET:ART	un
porte	NOM	porte
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Prisonniers	NOM	prisonnier
!	SENT	!
<EOS>	<EOS>	<EOS>
murmura	VER:simp	murmurer
Vanda	NAM	vanda
,	PUN	,
que	KON	que
son	DET:POS	son
épouvante	NOM	épouvante
reprit	VER:simp	reprendre
.	SENT	.
<EOS>	<EOS>	<EOS>
Rocambole	NOM	rocambole
ne	ADV	ne
répondit	VER:simp	répondre
pas	ADV	pas
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
voyait	VER:impf	voir
sa	DET:POS	son
dernière	ADJ	dernier
espérance	NOM	espérance
s'	PRO:PER	se
évanouir	VER:infi	évanouir
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
route	NOM	route
était	VER:impf	être
barrée	VER:pper	barrer
.	SENT	.
<EOS>	<EOS>	<EOS>
Revenir	VER:infi	revenir
en	PRP	en
arrière	ADV	arrière
serait	VER:cond	être
tout	ADV	tout
aussi	ADV	aussi
impossible	ADJ	impossible
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
s'	PRO:PER	se
exposer	VER:infi	exposer
,	PUN	,
du	PRP:det	du
reste	NOM	reste
,	PUN	,
à	PRP	à
tomber	VER:infi	tomber
aux	PRP:det	au
mains	NOM	main
des	PRP:det	du
policemen	NOM	policemen
,	PUN	,
qui	PRO:REL	qui
,	PUN	,
dans	PRP	dans
quelques	PRO:IND	quelque
minutes	NOM	minute
peut-être	ADV	peut-être
,	PUN	,
la	DET:ART	le
première	NUM	premier
stupeur	NOM	stupeur
passée	VER:pper	passer
,	PUN	,
envahiraient	VER:cond	envahir
les	DET:ART	le
souterrains	NOM	souterrain
découverts	VER:pper	découvrir
tout	ADV	tout
à	PRP	à
coup	NOM	coup
et	KON	et
que	KON	que
la	DET:ART	le
génération	NOM	génération
actuelle	ADJ	actuel
avait	VER:impf	avoir
ignorés	VER:pper	ignorer
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Allons	INT	allons
!	SENT	!
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
Rocambole	NOM	rocambole
après	PRP	après
un	DET:ART	un
moment	NOM	moment
de	PRP	de
silence	NOM	silence
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
vaincre	VER:infi	vaincre
ou	KON	ou
mourir	VER:infi	mourir
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Je	PRO:PER	je
suis	VER:pres	suivre|être
bien	ADV	bien
fort	ADJ	fort
,	PUN	,
dit	VER:pres	dire
Milon	NAM	milon
,	PUN	,
mais	KON	mais
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
moi	NOM	moi
qui	PRO:REL	qui
me	PRO:PER	me
chargerais	VER:cond	charger
de	PRP	de
pousser	VER:infi	pousser
ce	PRO:DEM	ce
caillou	NOM	caillou
-là	ADV	là
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Si	KON	si
on	PRO:PER	on
pouvait	VER:impf	pouvoir
le	PRO:PER	le
saper	VER:infi	saper
,	PUN	,
dit	VER:pres	dire
Marmouset	NAM	marmouset
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Avec	PRP	avec
quoi	PRO	quoi
?	SENT	?
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
n'	ADV	ne
avons	VER:pres	avoir
pas	ADV	pas
les	DET:ART	le
outils	NOM	outil
nécessaires	ADJ	nécessaire
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
vrai	ADJ	vrai
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Et	KON	et
puis	ADV	puis
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
de	PRP	de
la	DET:ART	le
roche	NOM	roche
dure	ADJ	dur
...	PUN	...
--	PUN	--
Ah	NAM	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
encore	ADV	encore
Vanda	NAM	vanda
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
sens	VER:pres	sentir
bien	ADV	bien
,	PUN	,
nous	PRO:PER	nous
mourrons	VER:futu	mourir
ici	ADV	ici
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Peut-être	ADV	peut-être
...	PUN	...
dit	VER:pres	dire
Rocambole	NOM	rocambole
.	SENT	.
<EOS>	<EOS>	<EOS>
Pauline	NAM	pauline
s'	PRO:PER	se
était	VER:impf	être
de	PRP	de
nouveau	ADJ	nouveau
jetée	NOM	jetée
au	PRP:det	au
cou	NOM	cou
de	PRP	de
Polyte	NAM	polyte
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
Polyte	NAM	polyte
lui	PRO:PER	lui
disait	VER:impf	dire
:	PUN	:
--	PUN	--
Ne	ADV	ne
pleure	VER:pres	pleurer
pas	ADV	pas
;	PUN	;
tout	ADV	tout
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
désespéré	VER:pper	désespérer
encore	ADV	encore
.	SENT	.
<EOS>	<EOS>	<EOS>
Regarde	VER:pres	regarder
cet	PRO:DEM	ce
homme	NOM	homme
comme	ADV	comme
il	PRO:PER	il
est	VER:pres	être
calme	ADJ	calme
...	PUN	...
En	NOM	en
effet	NOM	effet
,	PUN	,
Rocambole	NAM	rocambole
était	VER:impf	être
aussi	ADV	aussi
tranquille	ADJ	tranquille
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
que	PRO:REL	que
s'	PRO:PER	se
il	PRO:PER	il
se	PRO:PER	se
fût	VER:subi	être
encore	ADV	encore
trouvé	VER:pper	trouver
dans	PRP	dans
le	DET:ART	le
salon	NOM	salon
du	PRP:det	du
gouverneur	NOM	gouverneur
de	PRP	de
Newgate	NAM	newgate
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Marmouset	NOM	marmouset
,	PUN	,
dit-il	NOM	dit-il
enfin	ADV	enfin
,	PUN	,
et	KON	et
toi	PRO:PER	toi
,	PUN	,
Milon	NAM	milon
,	PUN	,
écoutez	VER:pres	écouter
-moi	PRO:PER	moi
bien	ADV	bien
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Parlez	VER:pres	parler
,	PUN	,
maître	NOM	maître
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
N'	ADV	ne
entendez	VER:pres	entendre
-vous	PRO:PER	vous
pas	ADV	pas
un	DET:ART	un
bruit	NOM	bruit
sourd	ADJ	sourd
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
la	DET:ART	le
Tamise	NAM	tamise
,	PUN	,
qui	PRO:REL	qui
n'	ADV	ne
est	VER:pres	être
plus	ADV	plus
qu'	KON	que
à	PRP	à
une	DET:ART	un
faible	ADJ	faible
distance	NOM	distance
de	PRP	de
nous	PRO:PER	nous
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Bon	ADJ	bon
!	SENT	!
<EOS>	<EOS>	<EOS>
fit	VER:simp	faire
Milon	NAM	milon
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Examinez	VER:pres	examiner
maintenant	ADV	maintenant
la	DET:ART	le
voûte	NOM	voûte
de	PRP	de
cette	PRO:DEM	ce
galerie	NOM	galerie
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
est	VER:pres	être
taillée	VER:pper	tailler
dans	PRP	dans
le	DET:ART	le
roc	NOM	roc
vif	ADJ	vif
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
,	PUN	,
dit	VER:pres	dire
Marmouset	NAM	marmouset
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
une	DET:ART	un
roche	NOM	roche
vive	ADJ	vif
qui	PRO:REL	qui
nous	PRO:PER	nous
défend	VER:pres	défendre
d'	PRP	de
aller	VER:infi	aller
plus	ADV	plus
loin	ADV	loin
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Attendez	VER:pres	attendre
donc	ADV	donc
,	PUN	,
fit	VER:simp	faire
Rocambole	NOM	rocambole
.	SENT	.
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
avez	VER:pres	avoir
manié	VER:pper	manier
souvent	ADV	souvent
,	PUN	,
l'	DET:ART	le
un	NOM	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
,	PUN	,
des	PRP:det	du
armes	NOM	arme
à	PRP	à
feu	NOM	feu
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Parbleu	INT	parbleu
!	SENT	!
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
Marmouset	NAM	marmouset
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Eh	INT	eh
bien	ADV	bien
!	SENT	!
<EOS>	<EOS>	<EOS>
suivez	VER:pres	suivre
mon	DET:POS	mon
raisonnement	NOM	raisonnement
.	SENT	.
<EOS>	<EOS>	<EOS>
Supposons	VER:pres	supposer
deux	NUM	deux
choses	NOM	chose
:	PUN	:
la	DET:ART	le
première	NUM	premier
,	PUN	,
que	KON	que
cette	PRO:DEM	ce
galerie	NOM	galerie
est	VER:pres	être
tout	ADV	tout
près	ADV	près
de	PRP	de
la	DET:ART	le
