PREMIÈRE	NUM	premier
les	DET:ART	le
cheveux	NOM	cheveu
coupés	VER:pper	couper
droit	ADJ	droit
sur	PRP	sur
le	DET:ART	le
front	NOM	front
,	PUN	,
comme	KON	comme
un	DET:ART	un
chantre	NOM	chantre
de	PRP	de
village	NOM	village
,	PUN	,
l'	DET:ART	le
air	NOM	air
raisonnable	ADJ	raisonnable
et	KON	et
fort	ADV	fort
embarrassé	VER:pper	embarrasser
.	SENT	.
<EOS>	<EOS>	<EOS>
Quoiqu'il	NAM	quoiqu'il
ne	ADV	ne
fût	VER:subi	être
pas	ADV	pas
large	ADJ	large
des	PRP:det	du
épaules	NOM	épaule
,	PUN	,
son	DET:POS	son
habit-veste	NOM	habit-veste
de	PRP	de
drap	NOM	drap
vert	ADJ	vert
à	PRP	à
boutons	NOM	bouton
noirs	ADJ	noir
devait	VER:impf	devoir
le	PRO:PER	le
gêner	VER:infi	gêner
aux	PRP:det	au
entournures	NOM	entournure
et	KON	et
laissait	VER:impf	laisser
voir	VER:infi	voir
,	PUN	,
par	PRP	par
la	DET:ART	le
fente	NOM	fente
des	PRP:det	du
parements	NOM	parement
,	PUN	,
des	PRP:det	du
poignets	NOM	poignet
rouges	ADJ	rouge
habitués	VER:pper	habituer
à	PRP	à
être	VER:infi	être
nus	NOM	nu
.	SENT	.
<EOS>	<EOS>	<EOS>
Ses	DET:POS	son
jambes	NOM	jambe
,	PUN	,
en	PRP	en
bas	ADV	bas
bleus	ADJ	bleu
,	PUN	,
sortaient	VER:impf	sortir
d'	PRP	de
un	DET:ART	un
pantalon	NOM	pantalon
jaunâtre	ADJ	jaunâtre
très	ADV	très
tiré	VER:pper	tirer
par	PRP	par
les	DET:ART	le
bretelles	NOM	bretelle
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
était	VER:impf	être
chaussé	VER:pper	chausser
de	PRP	de
souliers	NOM	soulier
forts	ADJ	fort
,	PUN	,
mal	ADV	mal
cirés	VER:pper	cirer
,	PUN	,
garnis	VER:pper	garnir
de	PRP	de
clous	NOM	clou
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
commença	VER:simp	commencer
la	DET:ART	le
récitation	NOM	récitation
des	PRP:det	du
leçons	NOM	leçon
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
les	PRO:PER	la|le
écouta	VER:simp	écouter
de	PRP	de
toutes	PRO:IND	tout
ses	DET:POS	son
oreilles	NOM	oreille
,	PUN	,
attentif	ADJ	attentif
comme	KON	comme
au	PRP:det	au
sermon	NOM	sermon
,	PUN	,
n'	ADV	ne
osant	VER:ppre	oser
même	ADV	même
croiser	VER:infi	croiser
les	DET:ART	le
cuisses	NOM	cuisse
,	PUN	,
ni	KON	ni
s'	PRO:PER	se
appuyer	VER:infi	appuyer
sur	PRP	sur
le	DET:ART	le
coude	NOM	coude
,	PUN	,
et	KON	et
,	PUN	,
à	PRP	à
deux	NUM	deux
heures	NOM	heure
,	PUN	,
quand	KON	quand
la	DET:ART	le
cloche	NOM	cloche
sonna	VER:simp	sonner
,	PUN	,
le	DET:ART	le
maître	NOM	maître
d'	PRP	de
études	NOM	étude
fut	VER:simp	être
obligé	VER:pper	obliger
de	PRP	de
l'	PRO:PER	la|le
avertir	VER:infi	avertir
,	PUN	,
pour	KON	pour
qu'	KON	que
il	PRO:PER	il
se	PRO:PER	se
mît	VER:subi	mettre
avec	PRP	avec
nous	PRO:PER	nous
dans	PRP	dans
les	DET:ART	le
rangs	NOM	rang
.	SENT	.
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
avions	VER:impf	avoir
l'	DET:ART	le
habitude	NOM	habitude
,	PUN	,
en	PRO:PER	en
entrant	VER:ppre	entrer
en	PRP	en
classe	NOM	classe
,	PUN	,
de	PRP	de
jeter	VER:infi	jeter
nos	DET:POS	notre
casquettes	NOM	casquette
par	PRP	par
terre	NOM	terre
,	PUN	,
afin	KON	afin
d'	PRP	de
avoir	VER:infi	avoir
ensuite	ADV	ensuite
nos	DET:POS	notre
mains	NOM	main
plus	ADV	plus
libres	ADJ	libre
;	PUN	;
il	PRO:PER	il
fallait	VER:impf	falloir
,	PUN	,
dès	PRP	dès
le	DET:ART	le
seuil	NOM	seuil
de	PRP	de
la	DET:ART	le
porte	NOM	porte
,	PUN	,
les	DET:ART	le
lancer	NOM	lancer
sous	PRP	sous
le	DET:ART	le
banc	NOM	banc
,	PUN	,
de	PRP	de
façon	NOM	façon
à	PRP	à
frapper	VER:infi	frapper
contre	PRP	contre
la	DET:ART	le
muraille	NOM	muraille
en	PRP	en
faisant	VER:ppre	faire
beaucoup	ADV	beaucoup
de	PRP	de
poussière	NOM	poussière
;	PUN	;
c'	PRO:DEM	ce
était	VER:impf	être
là	ADV	là
le	DET:ART	le
genre	NOM	genre
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
,	PUN	,
soit	KON	soit
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
eût	VER:subi	avoir
pas	ADV	pas
remarqué	VER:pper	remarquer
cette	PRO:DEM	ce
manœuvre	VER:pres	manœuvrer
ou	KON	ou
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
eût	VER:subi	avoir
osé	VER:pper	oser
s'	PRO:PER	se
y	PRO:PER	y
soumettre	VER:infi	soumettre
,	PUN	,
la	DET:ART	le
prière	NOM	prière
était	VER:impf	être
finie	VER:pper	finir
que	KON	que
le	DET:ART	le
nouveau	ADJ	nouveau
tenait	VER:impf	tenir
encore	ADV	encore
sa	DET:POS	son
casquette	NOM	casquette
sur	PRP	sur
ses	DET:POS	son
deux	NUM	deux
genoux	NOM	genou
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
une	NUM	un
de	PRP	de
ces	PRO:DEM	ce
coiffures	NOM	coiffure
d'	PRP	de
ordre	NOM	ordre
composite	ADJ	composite
,	PUN	,
où	PRO:REL	où
l'	DET:ART	le
on	PRO:PER	on
retrouve	VER:pres	retrouver
les	DET:ART	le
éléments	NOM	élément
du	PRP:det	du
bonnet	NOM	bonnet
à	PRP	à
poil	NOM	poil
,	PUN	,
du	PRP:det	du
chapska	NOM	chapska
,	PUN	,
du	PRP:det	du
chapeau	NOM	chapeau
rond	ADJ	rond
,	PUN	,
de	PRP	de
la	DET:ART	le
casquette	NOM	casquette
de	PRP	de
loutre	NOM	loutre
et	KON	et
du	PRP:det	du
bonnet	NOM	bonnet
de	PRP	de
coton	NOM	coton
,	PUN	,
une	NUM	un
de	PRP	de
ces	PRO:DEM	ce
pauvres	ADJ	pauvre
choses	NOM	chose
,	PUN	,
enfin	ADV	enfin
,	PUN	,
dont	PRO:REL	dont
la	DET:ART	le
laideur	NOM	laideur
muette	ADJ	muet
a	VER:pres	avoir
des	PRP:det	du
profondeurs	NOM	profondeur
d'	PRP	de
expression	NOM	expression
comme	KON	comme
le	DET:ART	le
visage	NOM	visage
d'	PRP	de
un	DET:ART	un
imbécile	NOM	imbécile
.	SENT	.
<EOS>	<EOS>	<EOS>
Ovoïde	ADJ	ovoïde
et	KON	et
renflée	VER:pper	renfler
de	PRP	de
baleines	NOM	baleine
,	PUN	,
elle	PRO:PER	elle
commençait	VER:impf	commencer
par	PRP	par
trois	NUM	trois
boudins	NOM	boudin
circulaires	ADJ	circulaire
;	PUN	;
puis	ADV	puis
s'	PRO:PER	se
alternaient	VER:impf	alterner
,	PUN	,
séparés	VER:pper	séparer
par	PRP	par
une	DET:ART	un
bande	NOM	bande
rouge	ADJ	rouge
,	PUN	,
des	PRP:det	du
losanges	NOM	losange
de	PRP	de
velours	NOM	velours
et	KON	et
de	PRP	de
poils	NOM	poil
de	PRP	de
lapin	NOM	lapin
;	PUN	;
venait	VER:impf	venir
ensuite	ADV	ensuite
une	DET:ART	un
façon	NOM	façon
de	PRP	de
sac	NOM	sac
qui	PRO:REL	qui
se	PRO:PER	se
terminait	VER:impf	terminer
par	PRP	par
un	DET:ART	un
polygone	NOM	polygone
cartonné	VER:pper	cartonner
,	PUN	,
couvert	VER:pper	couvrir
d'	PRP	de
une	DET:ART	un
broderie	NOM	broderie
en	PRP	en
soutache	NOM	soutache
compliquée	VER:pper	compliquer
,	PUN	,
et	KON	et
d'	PRP	de
où	PRO:REL	où
pendait	VER:impf	pendre
,	PUN	,
au	PRP:det	au
bout	NOM	bout
d'	PRP	de
un	DET:ART	un
long	ADJ	long
cordon	NOM	cordon
trop	ADV	trop
mince	ADJ	mince
,	PUN	,
un	DET:ART	un
petit	ADJ	petit
croisillon	NOM	croisillon
de	PRP	de
fils	NOM	fil|fils
d'	PRP	de
or	NOM	or
,	PUN	,
en	PRP	en
manière	NOM	manière
de	PRP	de
gland	NOM	gland
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
était	VER:impf	être
neuve	ADJ	neuf
;	PUN	;
la	DET:ART	le
visière	NOM	visière
brillait	VER:impf	briller
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Levez	VER:pres	lever
-vous	PRO:PER	vous
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
professeur	NOM	professeur
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
se	PRO:PER	se
leva	VER:simp	lever
;	PUN	;
sa	DET:POS	son
casquette	NOM	casquette
tomba	VER:simp	tomber
.	SENT	.
<EOS>	<EOS>	<EOS>
Toute	PRO:IND	tout
la	DET:ART	le
classe	NOM	classe
se	PRO:PER	se
mit	VER:simp	mettre
à	PRP	à
rire	VER:infi	rire
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
se	PRO:PER	se
baissa	VER:simp	baisser
pour	PRP	pour
la	PRO:PER	la
reprendre	VER:infi	reprendre
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
voisin	NOM	voisin
la	PRO:PER	la
fit	VER:simp	faire
tomber	VER:infi	tomber
d'	PRP	de
un	DET:ART	un
coup	NOM	coup
de	PRP	de
coude	NOM	coude
,	PUN	,
il	PRO:PER	il
la	PRO:PER	la
ramassa	VER:simp	ramasser
encore	ADV	encore
une	DET:ART	un
fois	NOM	fois
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Débarrassez	VER:pres	débarrasser
-vous	PRO:PER	vous
donc	ADV	donc
de	PRP	de
votre	DET:POS	votre
casque	NOM	casque
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
professeur	NOM	professeur
,	PUN	,
qui	PRO:REL	qui
était	VER:impf	être
un	DET:ART	un
homme	NOM	homme
d'	PRP	de
esprit	NOM	esprit
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
y	PRO:PER	y
eut	VER:simp	avoir
un	DET:ART	un
rire	NOM	rire
éclatant	VER:ppre	éclater
des	PRP:det	du
écoliers	NOM	écolier
qui	PRO:REL	qui
décontenança	VER:simp	décontenancer
le	DET:ART	le
pauvre	ADJ	pauvre
garçon	NOM	garçon
,	PUN	,
si	KON	si
bien	ADV	bien
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
savait	VER:impf	savoir
s'	PRO:PER	se
il	PRO:PER	il
fallait	VER:impf	falloir
garder	VER:infi	garder
sa	DET:POS	son
casquette	NOM	casquette
à	PRP	à
la	DET:ART	le
main	NOM	main
,	PUN	,
la	PRO:PER	la
laisser	VER:infi	laisser
par	PRP	par
terre	NOM	terre
ou	KON	ou
la	PRO:PER	la
mettre	VER:infi	mettre
sur	PRP	sur
sa	DET:POS	son
tête	NOM	tête
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
se	PRO:PER	se
rassit	VER:pres	rassir
et	KON	et
la	PRO:PER	la
posa	VER:simp	poser
sur	PRP	sur
ses	DET:POS	son
genoux	NOM	genou
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Levez	VER:pres	lever
-vous	PRO:PER	vous
,	PUN	,
reprit	VER:simp	reprendre
le	DET:ART	le
professeur	NOM	professeur
,	PUN	,
et	KON	et
dites	VER:pres	dire
-moi	PRO:PER	moi
votre	DET:POS	votre
nom	NOM	nom
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
nouveau	NOM	nouveau
articula	VER:simp	articuler
,	PUN	,
d'	PRP	de
une	DET:ART	un
voix	NOM	voix
bredouillante	ADJ	bredouillant
,	PUN	,
un	DET:ART	un
nom	NOM	nom
inintelligible	ADJ	inintelligible
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Répétez	VER:pres	répéter
!	SENT	!
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
même	ADJ	même
bredouillement	NOM	bredouillement
de	PRP	de
syllabes	NOM	syllabe
se	PRO:PER	se
fit	VER:simp	faire
entendre	VER:infi	entendre
,	PUN	,
couvert	VER:pper	couvrir
par	PRP	par
les	DET:ART	le
huées	NOM	huée
de	PRP	de
la	DET:ART	le
classe	NOM	classe
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Plus	ADV	plus
haut	ADJ	haut
!	SENT	!
<EOS>	<EOS>	<EOS>
cria	VER:simp	crier
le	DET:ART	le
maître	NOM	maître
,	PUN	,
plus	ADV	plus
haut	ADJ	haut
!	SENT	!
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
nouveau	ADJ	nouveau
,	PUN	,
prenant	VER:ppre	prendre
alors	ADV	alors
une	DET:ART	un
résolution	NOM	résolution
extrême	ADJ	extrême
,	PUN	,
ouvrit	VER:simp	ouvrir
une	DET:ART	un
bouche	NOM	bouche
démesurée	ADJ	démesuré
et	KON	et
lança	VER:simp	lancer
à	PRP	à
pleins	ADJ	plein
poumons	NOM	poumon
,	PUN	,
comme	ADV	comme
pour	PRP	pour
appeler	VER:infi	appeler
quelqu'un	PRO:IND	quelqu'un
,	PUN	,
ce	PRO:DEM	ce
mot	NOM	mot
:	PUN	:
Charbovari	NOM	charbovari
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
fut	VER:simp	être
un	DET:ART	un
vacarme	NOM	vacarme
qui	PRO:REL	qui
s'	PRO:PER	se
élança	VER:simp	élancer
d'	PRP	de
un	DET:ART	un
bond	NOM	bond
,	PUN	,
monta	VER:simp	monter
en	PRP	en
crescendo	ADV	crescendo
,	PUN	,
avec	PRP	avec
des	PRP:det	du
éclats	NOM	éclat
de	PRP	de
voix	NOM	voix
aigus	ADJ	aigu
(	PUN	(
on	PRO:PER	on
hurlait	VER:impf	hurler
,	PUN	,
on	PRO:PER	on
aboyait	VER:impf	aboyer
,	PUN	,
on	PRO:PER	on
trépignait	VER:impf	trépigner
,	PUN	,
on	PRO:PER	on
répétait	VER:impf	répéter
:	PUN	:
Charbovari	NOM	charbovari
!	SENT	!
<EOS>	<EOS>	<EOS>
Charbovari	NOM	charbovari
!	SENT	!
<EOS>	<EOS>	<EOS>
)	PUN	)
,	PUN	,
puis	ADV	puis
qui	PRO:REL	qui
roula	VER:simp	rouler
en	PRP	en
notes	NOM	note
isolées	ADJ	isolé
,	PUN	,
se	PRO:PER	se
calmant	VER:ppre	calmer
à	PRP	à
grand'peine	NOM	grand'peine
,	PUN	,
et	KON	et
parfois	ADV	parfois
qui	PRO:REL	qui
reprenait	VER:impf	reprendre
tout	ADV	tout
à	PRP	à
coup	NOM	coup
sur	PRP	sur
la	DET:ART	le
ligne	NOM	ligne
d'	PRP	de
un	DET:ART	un
banc	NOM	banc
où	PRO:REL	où
saillissait	VER:impf	saillissait
encore	ADV	encore
çà	ADV	çà
et	KON	et
là	ADV	là
,	PUN	,
comme	KON	comme
un	DET:ART	un
pétard	NOM	pétard
mal	ADV	mal
éteint	VER:pper	éteindre
,	PUN	,
quelque	PRO:IND	quelque
rire	NOM	rire
étouffé	VER:pper	étouffer
.	SENT	.
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
,	PUN	,
sous	PRP	sous
la	DET:ART	le
pluie	NOM	pluie
des	PRP:det	du
pensums	NOM	pensum
,	PUN	,
l'	DET:ART	le
ordre	NOM	ordre
peu	ADV	peu
à	PRP	à
peu	ADV	peu
se	PRO:PER	se
rétablit	VER:pres	rétablir
dans	PRP	dans
la	DET:ART	le
classe	NOM	classe
,	PUN	,
et	KON	et
le	DET:ART	le
professeur	NOM	professeur
,	PUN	,
parvenu	VER:pper	parvenir
à	PRP	à
saisir	VER:infi	saisir
le	DET:ART	le
nom	NOM	nom
de	PRP	de
Charles	NAM	charles
Bovary	NAM	bovary
,	PUN	,
se	PRO:PER	se
l'	PRO:PER	la|le
étant	VER:ppre	être
fait	VER:pper	faire
dicter	VER:infi	dicter
,	PUN	,
épeler	VER:infi	épeler
et	KON	et
relire	VER:infi	relire
,	PUN	,
commanda	VER:simp	commander
tout	ADV	tout
de	PRP	de
suite	NOM	suite
au	PRP:det	au
pauvre	ADJ	pauvre
diable	NOM	diable
d'	PRP	de
aller	VER:infi	aller
s'	PRO:PER	se
asseoir	VER:infi	asseoir
sur	PRP	sur
le	DET:ART	le
banc	NOM	banc
de	PRP	de
paresse	NOM	paresse
,	PUN	,
au	PRP:det	au
pied	NOM	pied
de	PRP	de
la	DET:ART	le
chaire	NOM	chaire
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
se	PRO:PER	se
mit	VER:simp	mettre
en	PRP	en
mouvement	NOM	mouvement
,	PUN	,
mais	KON	mais
,	PUN	,
avant	PRP	avant
de	PRP	de
partir	VER:infi	partir
,	PUN	,
hésita	VER:simp	hésiter
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Que	PRO:REL	que
cherchez	VER:pres	chercher
-vous	PRO:PER	vous
?	SENT	?
<EOS>	<EOS>	<EOS>
demanda	VER:simp	demander
le	DET:ART	le
professeur	NOM	professeur
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ma	DET:POS	mon
cas	NOM	cas
...	PUN	...
,	PUN	,
fit	VER:simp	faire
timidement	ADV	timidement
le	DET:ART	le
nouveau	ADJ	nouveau
,	PUN	,
promenant	VER:ppre	promener
autour	ADV	autour
de	PRP	de
lui	PRO:PER	lui
des	PRP:det	du
regards	NOM	regard
inquiets	ADJ	inquiet
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Cinq	NUM	cinq
cents	NOM	cent
vers	PRP	vers
à	PRP	à
toute	PRO:IND	tout
la	DET:ART	le
classe	NOM	classe
!	SENT	!
<EOS>	<EOS>	<EOS>
exclamé	VER:pper	exclamer
d'	PRP	de
une	DET:ART	un
voix	NOM	voix
furieuse	ADJ	furieux
,	PUN	,
arrêta	VER:simp	arrêter
,	PUN	,
comme	KON	comme
le	DET:ART	le
Quos	NOM	quos
ego	NOM	ego
,	PUN	,
une	DET:ART	un
bourrasque	NOM	bourrasque
nouvelle	ADJ	nouveau
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Restez	VER:pres	rester
donc	ADV	donc
tranquilles	ADJ	tranquille
!	SENT	!
<EOS>	<EOS>	<EOS>
continuait	VER:impf	continuer
le	DET:ART	le
professeur	NOM	professeur
indigné	ADJ	indigné
,	PUN	,
et	KON	et
s'	PRO:PER	se
essuyant	VER:ppre	essuyer
le	DET:ART	le
front	NOM	front
avec	PRP	avec
son	DET:POS	son
mouchoir	NOM	mouchoir
qu'	PRO:REL	que
il	PRO:PER	il
venait	VER:impf	venir
de	PRP	de
prendre	VER:infi	prendre
dans	PRP	dans
sa	DET:POS	son
toque	NOM	toque
:	PUN	:
Quant	PRP	quant
à	PRP	à
vous	PRO:PER	vous
,	PUN	,
le	PRO:PER	le
,	PUN	,
vous	PRO:PER	vous
me	PRO:PER	me
copierez	VER:futu	copier
vingt	NUM	vingt
fois	NOM	fois
le	DET:ART	le
verbe	NOM	verbe
ridiculus	NOM	ridiculus
sum	NOM	sum
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
,	PUN	,
d'	PRP	de
une	DET:ART	un
voix	NOM	voix
plus	ADV	plus
douce	ADJ	doux
:	PUN	:
--	PUN	--
Eh	INT	eh
!	SENT	!
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
la	PRO:PER	la
retrouverez	VER:futu	retrouver
,	PUN	,
votre	DET:POS	votre
casquette	NOM	casquette
;	PUN	;
on	PRO:PER	on
ne	ADV	ne
vous	PRO:PER	vous
l'	PRO:PER	la|le
a	VER:pres	avoir
pas	ADV	pas
volée	VER:pper	voler
!	SENT	!
<EOS>	<EOS>	<EOS>
Tout	PRO:IND	tout
reprit	VER:simp	reprendre
son	DET:POS	son
calme	NOM	calme
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
têtes	NOM	tête
se	PRO:PER	se
courbèrent	VER:simp	courber
sur	PRP	sur
les	DET:ART	le
cartons	NOM	carton
,	PUN	,
et	KON	et
le	DET:ART	le
nouveau	NOM	nouveau
resta	VER:simp	rester
pendant	PRP	pendant
deux	NUM	deux
heures	NOM	heure
dans	PRP	dans
une	DET:ART	un
tenue	NOM	tenue
exemplaire	ADJ	exemplaire
,	PUN	,
quoiqu'il	ADJ	quoiqu'il
y	PRO:PER	y
eût	VER:subi	avoir
bien	ADV	bien
,	PUN	,
de	PRP	de
temps	NOM	temps
à	PRP	à
autre	ADJ	autre
,	PUN	,
quelque	PRO:IND	quelque
boulette	NOM	boulette
de	PRP	de
papier	NOM	papier
lancée	VER:pper	lancer
d'	PRP	de
un	DET:ART	un
bec	NOM	bec
de	PRP	de
plume	NOM	plume
qui	PRO:REL	qui
vînt	VER:subi	venir
s'	PRO:PER	se
éclabousser	VER:infi	éclabousser
sur	PRP	sur
sa	DET:POS	son
figure	NOM	figure
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
il	PRO:PER	il
s'	PRO:PER	se
essuyait	VER:impf	essuyer
avec	PRP	avec
la	DET:ART	le
main	NOM	main
,	PUN	,
et	KON	et
demeurait	VER:impf	demeurer
immobile	ADJ	immobile
,	PUN	,
les	DET:ART	le
yeux	NOM	œil
baissés	VER:pper	baisser
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
soir	NOM	soir
,	PUN	,
à	PRP	à
l'	DET:ART	le
Étude	NOM	étude
,	PUN	,
il	PRO:PER	il
tira	VER:simp	tirer
ses	DET:POS	son
bouts	NOM	bout
de	PRP	de
manches	NOM	manche
de	PRP	de
son	DET:POS	son
pupitre	NOM	pupitre
,	PUN	,
mit	VER:simp	mettre
en	PRP	en
ordre	NOM	ordre
ses	DET:POS	son
petites	ADJ	petit
affaires	NOM	affaire
,	PUN	,
régla	VER:simp	régler
soigneusement	ADV	soigneusement
son	DET:POS	son
papier	NOM	papier
.	SENT	.
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
le	PRO:PER	le
vîmes	VER:simp	voir
qui	PRO:REL	qui
travaillait	VER:impf	travailler
en	PRP	en
conscience	NOM	conscience
,	PUN	,
cherchant	VER:ppre	chercher
tous	PRO:IND	tout
les	DET:ART	le
mots	NOM	mot
dans	PRP	dans
le	DET:ART	le
dictionnaire	NOM	dictionnaire
et	KON	et
se	PRO:PER	se
donnant	VER:ppre	donner
beaucoup	ADV	beaucoup
de	PRP	de
mal	NOM	mal
.	SENT	.
<EOS>	<EOS>	<EOS>
Grâce	NOM	grâce
,	PUN	,
sans	PRP	sans
doute	NOM	doute
,	PUN	,
à	PRP	à
cette	PRO:DEM	ce
bonne	ADJ	bon
volonté	NOM	volonté
dont	PRO:REL	dont
il	PRO:PER	il
fit	VER:simp	faire
preuve	NOM	preuve
,	PUN	,
il	PRO:PER	il
dut	VER:simp	devoir
de	PRP	de
ne	ADV	ne
pas	ADV	pas
descendre	VER:infi	descendre
dans	PRP	dans
la	DET:ART	le
classe	NOM	classe
inférieure	ADJ	inférieur
;	PUN	;
car	KON	car
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
savait	VER:impf	savoir
passablement	ADV	passablement
ses	DET:POS	son
règles	NOM	règle|règles
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
avait	VER:impf	avoir
guère	ADV	guère
d'	PRP	de
élégance	NOM	élégance
