PREMIÈRE	NUM	premier
enfant	NOM	enfant
bien	ADV	bien
élevé	VER:pper	élever
ne	ADV	ne
doit	VER:pres	devoir
ouvrir	VER:infi	ouvrir
la	DET:ART	le
bouche	NOM	bouche
que	KON	que
pour	PRP	pour
manger	VER:infi	manger
,	PUN	,
réciter	VER:infi	réciter
ses	DET:POS	son
leçons	NOM	leçon
,	PUN	,
faire	VER:infi	faire
sa	DET:POS	son
prière	NOM	prière
.	SENT	.
<EOS>	<EOS>	<EOS>
S'	PRO:PER	se
il	PRO:PER	il
m'	PRO:PER	me
arrivait	VER:impf	arriver
quelquefois	ADV	quelquefois
de	PRP	de
m'	PRO:PER	me
insurger	VER:infi	insurger
contre	PRP	contre
ce	PRO:DEM	ce
système	NOM	système
de	PRP	de
pédagogie	NOM	pédagogie
familiale	ADJ	familial
,	PUN	,
mon	DET:POS	mon
père	NOM	père
,	PUN	,
sévèrement	ADV	sévèrement
,	PUN	,
m'	PRO:PER	me
imposait	VER:impf	imposer
silence	NOM	silence
par	PRP	par
cet	PRO:DEM	ce
argument	NOM	argument
définitif	ADJ	définitif
:	PUN	:
--	PUN	--
Eh	INT	eh
bien	ADV	bien
!	SENT	!
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
c'	PRO:DEM	ce
est	NOM	est
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
les	DET:ART	le
trappistes	NOM	trappiste
,	PUN	,
est	VER:pres	être
-ce	PRO:DEM	ce
qu'	PRO:REL	que
ils	PRO:PER	il
parlent	VER:pres	parler
,	PUN	,
eux	PRO:PER	eux
?	SENT	?
<EOS>	<EOS>	<EOS>
À	PRP	à
part	NOM	part
cela	PRO:DEM	cela
,	PUN	,
s'	PRO:PER	se
ils	PRO:PER	il
n'	ADV	ne
étaient	VER:impf	être
pas	ADV	pas
toujours	ADV	toujours
gais	ADJ	gai
et	KON	et
affectueux	ADJ	affectueux
comme	KON	comme
je	PRO:PER	je
l'	PRO:PER	la|le
eusse	VER:subi	avoir
souhaité	VER:pper	souhaiter
,	PUN	,
ils	PRO:PER	il
me	PRO:PER	me
chérissaient	VER:impf	chérir
du	PRP:det	du
mieux	ADV	mieux
qu'	KON	que
ils	PRO:PER	il
pouvaient	VER:impf	pouvoir
.	SENT	.
<EOS>	<EOS>	<EOS>
Pour	KON	pour
qu'	KON	que
ils	PRO:PER	il
se	PRO:PER	se
crussent	VER:subi	croire
autorisés	VER:pper	autoriser
à	PRP	à
desserrer	VER:infi	desserrer
les	DET:ART	le
lèvres	NOM	lèvre
,	PUN	,
il	PRO:PER	il
fallait	VER:impf	falloir
,	PUN	,
en	PRP	en
dehors	NOM	dehors
des	PRP:det	du
aventures	NOM	aventure
professionnelles	ADJ	professionnel
et	KON	et
du	PRP:det	du
train-train	NOM	train-train
de	PRP	de
la	DET:ART	le
vie	NOM	vie
,	PUN	,
des	PRP:det	du
occasions	NOM	occasion
considérables	ADJ	considérable
,	PUN	,
telles	PRO:DEM	tel
qu'	PRO:REL	que
un	DET:ART	un
déplacement	NOM	déplacement
de	PRP	de
fonctionnaire	NOM	fonctionnaire
,	PUN	,
un	DET:ART	un
chevreuil	NOM	chevreuil
tué	VER:pper	tuer
à	PRP	à
l'	DET:ART	le
affût	NOM	affût
,	PUN	,
dans	PRP	dans
les	DET:ART	le
bois	NOM	bois
de	PRP	de
M	NOM	m
.	SENT	.
de	PRP	de
Blandé	NAM	blandé
,	PUN	,
la	DET:ART	le
mort	NOM	mort
d'	PRP	de
un	DET:ART	un
voisin	NOM	voisin
,	PUN	,
la	DET:ART	le
nouvelle	ADJ	nouveau
imprévue	ADJ	imprévu
d'	PRP	de
un	DET:ART	un
mariage	NOM	mariage
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
grossesses	NOM	grossesse
probables	ADJ	probable
des	PRP:det	du
clientes	NOM	client
riches	ADJ	riche
servaient	VER:impf	servir
aussi	ADV	aussi
de	PRP	de
thèmes	NOM	thème
à	PRP	à
de	PRP	de
brefs	ADJ	bref
entretiens	NOM	entretien
qui	PRO:REL	qui
se	PRO:PER	se
résumaient	VER:impf	résumer
de	PRP	de
la	DET:ART	le
sorte	NOM	sorte
:	PUN	:
--	PUN	--
Pourvu	ADJ	pourvu
que	KON	que
je	PRO:PER	je
ne	ADV	ne
me	PRO:PER	me
trompe	VER:pres	tromper
pas	ADV	pas
!	SENT	!
<EOS>	<EOS>	<EOS>
disait	VER:impf	dire
mon	DET:POS	mon
père	NOM	père
...	PUN	...
pourvu	ADJ	pourvu
qu'	KON	que
elle	PRO:PER	elle
soit	VER:subp	être
vraiment	ADV	vraiment
enceinte	VER:pper	enceindre
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Ah	INT	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
sera	VER:futu	être
un	DET:ART	un
bel	ADJ	beau
accouchement	NOM	accouchement
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
affirmait	VER:impf	affirmer
ma	DET:POS	mon
mère	NOM	mère
...	PUN	...
quatre	NUM	quatre
par	PRP	par
mois	NOM	moi|mois
,	PUN	,
comme	KON	comme
celui	PRO:DEM	celui
-là	ADV	là
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
demande	VER:pres	demander
pas	ADV	pas
plus	ADV	plus
...	PUN	...
nous	PRO:PER	nous
pourrions	VER:cond	pouvoir
nous	PRO:PER	nous
acheter	VER:infi	acheter
un	DET:ART	un
piano	NOM	piano
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
mon	DET:POS	mon
père	NOM	père
faisait	VER:impf	faire
claquer	VER:infi	claquer
sa	DET:POS	son
langue	NOM	langue
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Quatre	NUM	quatre
par	PRP	par
mois	NOM	moi|mois
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Fichtre	INT	fichtre
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Tu	PRO:PER	tu
es	VER:pres	être
trop	ADV	trop
gourmande	ADJ	gourmand
,	PUN	,
aussi	ADV	aussi
,	PUN	,
mignonne	ADJ	mignon
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
puis	ADV	puis
,	PUN	,
je	PRO:PER	je
suis	VER:pres	suivre|être
toujours	ADV	toujours
inquiet	ADJ	inquiet
avec	PRP	avec
cette	PRO:DEM	ce
sacrée	ADJ	sacré
femme	NOM	femme
-là	ADV	là
...	PUN	...
Elle	NAM	elle
a	VER:pres	avoir
le	DET:ART	le
bassin	NOM	bassin
si	ADV	si
étroit	ADJ	étroit
!	SENT	!
<EOS>	<EOS>	<EOS>
Sans	PRP	sans
savoir	VER:infi	savoir
d'	PRP	de
une	DET:ART	un
façon	NOM	façon
précise	ADJ	précis
quelle	PRO:REL	quel
partie	NOM	partie
mystérieuse	ADJ	mystérieux
du	PRP:det	du
corps	NOM	corps
désignait	VER:impf	désigner
ce	PRO:DEM	ce
mot	NOM	mot
:	PUN	:
bassin	ADJ	bassin
,	PUN	,
j'	PRO:PER	je
avais	VER:impf	avoir
fini	VER:pper	finir
,	PUN	,
dès	PRP	dès
l'	DET:ART	le
âge	NOM	âge
de	PRP	de
neuf	ADJ	neuf
ans	NOM	an
,	PUN	,
par	PRP	par
connaître	VER:infi	connaître
exactement	ADV	exactement
le	DET:ART	le
jaugeage	NOM	jaugeage
et	KON	et
les	DET:ART	le
facultés	NOM	faculté
puerpérales	ADJ	puerpéral
des	PRP:det	du
bassins	NOM	bassin
de	PRP	de
toutes	PRO:IND	tout
les	DET:ART	le
femmes	NOM	femme
de	PRP	de
Viantais	NAM	viantais
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
qui	PRO:REL	qui
n'	ADV	ne
empêchait	VER:impf	empêcher
nullement	ADV	nullement
mon	DET:POS	mon
père	NOM	père
,	PUN	,
après	PRP	après
ces	PRO:DEM	ce
constatations	NOM	constatation
scientifiques	ADJ	scientifique
,	PUN	,
après	PRP	après
des	PRP:det	du
énumérations	NOM	énumération
d'	PRP	de
utérus	NOM	utérus
,	PUN	,
de	PRP	de
placentas	NOM	placenta
,	PUN	,
de	PRP	de
cordons	NOM	cordon
ombilicaux	ADJ	ombilical
,	PUN	,
de	PRP	de
m'	PRO:PER	me
assurer	VER:infi	assurer
que	KON	que
les	DET:ART	le
enfants	NOM	enfant
naissaient	VER:impf	naître
sous	PRP	sous
des	PRP:det	du
choux	NOM	chou
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
n'	ADV	ne
ignorais	VER:impf	ignorer
rien	ADV	rien
non	ADV	non
plus	ADV	plus
de	PRP	de
ce	PRO:DEM	ce
qui	PRO:REL	qui
constitue	VER:pres	constituer
un	DET:ART	un
cancer	NOM	cancer
,	PUN	,
une	DET:ART	un
tumeur	NOM	tumeur
,	PUN	,
un	DET:ART	un
phlegmon	NOM	phlegmon
;	PUN	;
mon	DET:POS	mon
esprit	NOM	esprit
délaissé	VER:pper	délaisser
s'	PRO:PER	se
était	VER:impf	être
peu	ADV	peu
à	PRP	à
peu	ADV	peu
empli	VER:pper	emplir
de	PRP	de
l'	DET:ART	le
horrible	ADJ	horrible
image	NOM	image
des	PRP:det	du
plaies	NOM	plaie
qu'	PRO:REL	que
on	PRO:PER	on
cache	VER:pres	cacher
comme	ADV	comme
un	DET:ART	un
déshonneur	NOM	déshonneur
;	PUN	;
une	DET:ART	un
lamentation	NOM	lamentation
d'	PRP	de
hôpital	NOM	hôpital
avait	VER:impf	avoir
passé	VER:pper	passer
sur	PRP	sur
lui	PRO:PER	lui
,	PUN	,
glaçant	VER:ppre	glacer
le	DET:ART	le
sourire	NOM	sourire
confiant	VER:ppre	confier
de	PRP	de
la	DET:ART	le
toute	PRO:IND	tout
petite	ADJ	petit
enfance	NOM	enfance
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
à	PRP	à
voir	VER:infi	voir
mon	DET:POS	mon
père	NOM	père
sortir	NOM	sortir
,	PUN	,
chaque	PRO:IND	chaque
soir	NOM	soir
,	PUN	,
sa	DET:POS	son
trousse	NOM	trousse
de	PRP	de
sa	DET:POS	son
poche	NOM	poche
,	PUN	,
étaler	VER:infi	étaler
,	PUN	,
sur	PRP	sur
la	DET:ART	le
table	NOM	table
,	PUN	,
les	DET:ART	le
menus	ADJ	menu
et	KON	et
redoutables	ADJ	redoutable
instruments	NOM	instrument
d'	PRP	de
acier	NOM	acier
brillant	VER:ppre	briller
,	PUN	,
souffler	VER:infi	souffler
dans	PRP	dans
les	DET:ART	le
sondes	NOM	sonde
,	PUN	,
essuyer	VER:infi	essuyer
les	DET:ART	le
bistouris	NOM	bistouri
,	PUN	,
faire	VER:infi	faire
miroiter	VER:infi	miroiter
,	PUN	,
à	PRP	à
la	DET:ART	le
lampe	NOM	lampe
,	PUN	,
les	DET:ART	le
minces	ADJ	mince
lames	NOM	lame
des	PRP:det	du
lancettes	NOM	lancette
,	PUN	,
mes	DET:POS	mon
si	NOM	si
beaux	ADJ	beau
rêves	NOM	rêve
d'	PRP	de
oiseaux	NOM	oiseau
bleus	ADJ	bleu
et	KON	et
de	PRP	de
fées	NOM	fée
merveilleuses	ADJ	merveilleux
se	PRO:PER	se
transformaient	VER:impf	transformer
en	PRP	en
un	DET:ART	un
cauchemar	NOM	cauchemar
chirurgical	ADJ	chirurgical
,	PUN	,
où	PRO:REL	où
le	DET:ART	le
pus	NOM	pus
ruisselait	VER:impf	ruisseler
,	PUN	,
où	PRO:REL	où
s'	PRO:PER	se
entassaient	VER:impf	entasser
les	DET:ART	le
membres	NOM	membre
coupés	VER:pper	couper
,	PUN	,
où	PRO:REL	où
se	PRO:PER	se
déroulaient	VER:impf	dérouler
les	DET:ART	le
bandages	NOM	bandage
et	KON	et
les	DET:ART	le
charpies	NOM	charpie
hideusement	ADV	hideusement
ensanglantés	VER:pper	ensanglanter
.	SENT	.
<EOS>	<EOS>	<EOS>
Parfois	ADV	parfois
aussi	ADV	aussi
,	PUN	,
il	PRO:PER	il
employait	VER:impf	employer
une	DET:ART	un
soirée	NOM	soirée
à	PRP	à
nettoyer	VER:infi	nettoyer
son	DET:POS	son
forceps	NOM	forceps
,	PUN	,
qu'	PRO:REL	que
il	PRO:PER	il
oubliait	VER:impf	oublier
,	PUN	,
très	ADV	très
souvent	ADV	souvent
,	PUN	,
dans	PRP	dans
la	DET:ART	le
capote	NOM	capote
de	PRP	de
son	DET:POS	son
cabriolet	NOM	cabriolet
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
en	PRO:PER	en
astiquait	VER:impf	astiquer
les	DET:ART	le
branches	NOM	branche
rouillées	ADJ	rouillé
,	PUN	,
avec	PRP	avec
de	PRP	de
la	DET:ART	le
poudre	NOM	poudre
jaune	ADJ	jaune
,	PUN	,
en	PRO:PER	en
fourbissait	VER:impf	fourbir
les	DET:ART	le
cuillers	NOM	cuiller
,	PUN	,
en	PRO:PER	en
huilait	VER:impf	huiler
le	DET:ART	le
pivot	NOM	pivot
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
quand	KON	quand
l'	DET:ART	le
instrument	NOM	instrument
reluisait	VER:impf	reluire
,	PUN	,
il	PRO:PER	il
prenait	VER:impf	prendre
plaisir	NOM	plaisir
à	PRP	à
le	PRO:PER	le
manœuvrer	VER:infi	manœuvrer
,	PUN	,
faisait	VER:impf	faire
mine	NOM	mine
de	PRP	de
l'	PRO:PER	la|le
introduire	VER:infi	introduire
,	PUN	,
en	PRP	en
des	PRP:det	du
hiatus	NOM	hiatus
chimériques	ADJ	chimérique
,	PUN	,
avec	PRP	avec
délicatesse	NOM	délicatesse
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	PRO:PER	le
recouvrant	VER:ppre	recouvrer|recouvrir
ensuite	ADV	ensuite
de	PRP	de
son	DET:POS	son
enveloppe	NOM	enveloppe
de	PRP	de
serge	NOM	serge
verte	ADJ	vert
,	PUN	,
il	PRO:PER	il
disait	VER:impf	dire
:	PUN	:
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
égal	ADJ	égal
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
n'	ADV	ne
aime	VER:pres	aimer
pas	ADV	pas
me	PRO:PER	me
servir	VER:infi	servir
de	PRP	de
cela	PRO:DEM	cela
...	PUN	...
J'	NAM	j'
ai	VER:pres	avoir
toujours	ADV	toujours
peur	NOM	peur
d'	PRP	de
un	DET:ART	un
accident	NOM	accident
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
si	ADV	si
fragile	ADJ	fragile
,	PUN	,
ces	PRO:DEM	ce
sacrés	ADJ	sacré
organes	NOM	organe
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Sans	PRP	sans
doute	NOM	doute
!	SENT	!
<EOS>	<EOS>	<EOS>
répondait	VER:impf	répondre
ma	DET:POS	mon
mère	NOM	mère
...	PUN	...
Mais	VER:impf	mais
tu	PRO:PER	tu
oublies	VER:pres	oublier
que	KON	que
,	PUN	,
dans	PRP	dans
ces	PRO:DEM	ce
cas	NOM	cas
-là	ADV	là
,	PUN	,
tu	PRO:PER	tu
prends	VER:pres	prendre
le	DET:ART	le
double	NOM	double
d'	PRP	de
honoraires	NOM	honoraire|honoraires
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Si	KON	si
ces	PRO:DEM	ce
choses	NOM	chose
m'	PRO:PER	me
instruisaient	VER:impf	instruire
de	PRP	de
ce	PRO:DEM	ce
que	PRO:REL	que
les	DET:ART	le
enfants	NOM	enfant
ignorent	VER:pres	ignorer
habituellement	ADV	habituellement
,	PUN	,
elles	PRO:PER	elle
ne	ADV	ne
m'	PRO:PER	me
amusaient	VER:impf	amuser
pas	ADV	pas
.	SENT	.
<EOS>	<EOS>	<EOS>
En	PRP	en
mon	DET:POS	mon
existence	NOM	existence
chétive	ADJ	chétif
,	PUN	,
rien	ADV	rien
ne	ADV	ne
m'	PRO:PER	me
était	VER:impf	être
plus	ADV	plus
pénible	ADJ	pénible
que	KON	que
ces	PRO:DEM	ce
heures	NOM	heure
de	PRP	de
repas	NOM	repas
,	PUN	,
si	ADV	si
lentes	ADJ	lent
à	PRP	à
s'	PRO:PER	se
écouler	VER:infi	écouler
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
aurais	VER:cond	avoir
voulu	VER:pper	vouloir
m'	PRO:PER	me
échapper	VER:infi	échapper
,	PUN	,
gambader	VER:infi	gambader
quelque	PRO:IND	quelque
part	NOM	part
,	PUN	,
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
,	PUN	,
dans	PRP	dans
le	DET:ART	le
corridor	NOM	corridor
,	PUN	,
à	PRP	à
la	DET:ART	le
cuisine	NOM	cuisine
,	PUN	,
près	ADV	près
de	PRP	de
la	DET:ART	le
vieille	ADJ	vieux
Victoire	NAM	victoire
qui	PRO:REL	qui
,	PUN	,
au	PRP:det	au
risque	NOM	risque
d'	PRP	de
encourir	VER:infi	encourir
les	DET:ART	le
reproches	NOM	reproche
de	PRP	de
ma	DET:POS	mon
mère	NOM	mère
,	PUN	,
me	PRO:PER	me
laissait	VER:impf	laisser
barboter	VER:infi	barboter
dans	PRP	dans
ses	DET:POS	son
chaudrons	NOM	chaudron
,	PUN	,
jouer	VER:infi	jouer
avec	PRP	avec
les	DET:ART	le
robinets	NOM	robinet
du	PRP:det	du
fourneau	NOM	fourneau
,	PUN	,
remonter	VER:infi	remonter
le	DET:ART	le
tourne-broche	NOM	tourne-broche
,	PUN	,
et	KON	et
,	PUN	,
parfois	ADV	parfois
,	PUN	,
me	PRO:PER	me
contait	VER:impf	conter
d'	PRP	de
extraordinaires	ADJ	extraordinaire
histoires	NOM	histoire
de	PRP	de
brigands	NOM	brigand
qui	PRO:REL	qui
me	PRO:PER	me
terrifiaient	VER:impf	terrifier
,	PUN	,
délicieusement	ADV	délicieusement
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
l'	DET:ART	le
obéissance	NOM	obéissance
m'	PRO:PER	me
obligeait	VER:impf	obliger
à	PRP	à
me	PRO:PER	me
morfondre	VER:infi	morfondre
,	PUN	,
sans	PRP	sans
bouger	VER:infi	bouger
,	PUN	,
sur	PRP	sur
ma	DET:POS	mon
chaise	NOM	chaise
,	PUN	,
dont	PRO:REL	dont
le	PRO:PER	le
siège	VER:pres	siéger
trop	ADV	trop
bas	ADV	bas
était	VER:impf	être
exhaussé	VER:pper	exhausser
par	PRP	par
deux	NUM	deux
in-folio	NOM	in-folio
,	PUN	,
deux	NUM	deux
tomes	NOM	tome
dépareillés	VER:pper	dépareiller
et	KON	et
très	ADV	très
vieux	ADJ	vieux
de	PRP	de
la	DET:ART	le
Vie	NAM	vie
des	PRP:det	du
Saints	NAM	saints
,	PUN	,
et	KON	et
je	PRO:PER	je
ne	ADV	ne
devais	VER:impf	devoir
quitter	VER:infi	quitter
la	DET:ART	le
table	NOM	table
que	KON	que
lorsque	KON	lorsque
ma	DET:POS	mon
mère	NOM	mère
donnait	VER:impf	donner
,	PUN	,
en	PRP	en
se	PRO:PER	se
levant	VER:ppre	lever
,	PUN	,
le	DET:ART	le
signal	NOM	signal
du	PRP:det	du
départ	NOM	départ
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
été	NOM	été
,	PUN	,
je	PRO:PER	je
m'	PRO:PER	me
arrangeais	VER:impf	arranger
pour	PRP	pour
ne	ADV	ne
pas	ADV	pas
trop	ADV	trop
souffrir	VER:infi	souffrir
de	PRP	de
l'	DET:ART	le
ennui	NOM	ennui
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
vol	NOM	vol
grenu	ADJ	grenu
des	PRP:det	du
mouches	NOM	mouche
,	PUN	,
le	DET:ART	le
ronflement	NOM	ronflement
des	PRP:det	du
guêpes	NOM	guêpe
,	PUN	,
au-dessus	ADV	au-dessus
des	PRP:det	du
assiettes	NOM	assiette
de	PRP	de
fruits	NOM	fruit
,	PUN	,
les	DET:ART	le
papillons	NOM	papillon
et	KON	et
les	DET:ART	le
insectes	NOM	insecte
qui	PRO:REL	qui
,	PUN	,
avec	PRP	avec
la	DET:ART	le
fraîche	ADJ	frais
odeur	NOM	odeur
des	PRP:det	du
fleurs	NOM	fleur
arrosées	VER:pper	arroser
,	PUN	,
venaient	VER:impf	venir
s'	PRO:PER	se
abattre	VER:infi	abattre
sur	PRP	sur
la	DET:ART	le
nappe	NOM	nappe
,	PUN	,
suffisaient	VER:impf	suffire
à	PRP	à
distraire	VER:infi	distraire
mon	DET:POS	mon
esprit	NOM	esprit
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
puis	ADV	puis
,	PUN	,
par	PRP	par
la	DET:ART	le
fenêtre	NOM	fenêtre
ouverte	ADJ	ouvert
,	PUN	,
j'	PRO:PER	je
aimais	VER:impf	aimer
à	PRP	à
regarder	VER:infi	regarder
le	DET:ART	le
jardin	NOM	jardin
,	PUN	,
la	DET:ART	le
vallée	NOM	vallée
,	PUN	,
là-bas	ADV	là-bas
,	PUN	,
et	KON	et
,	PUN	,
plus	ADV	plus
loin	ADV	loin
,	PUN	,
les	DET:ART	le
coteaux	NOM	coteau
de	PRP	de
Saint-Jacques	NAM	saint-jacques
,	PUN	,
violets	ADJ	violet
et	KON	et
brumeux	ADJ	brumeux
,	PUN	,
derrière	PRP	derrière
lesquels	PRO:REL	lequel
se	PRO:PER	se
couchait	VER:impf	coucher
le	DET:ART	le
soleil	NOM	soleil
.	SENT	.
<EOS>	<EOS>	<EOS>
Hélas	INT	hélas
!	SENT	!
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
hiver	NOM	hiver
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
plus	ADV	plus
de	PRP	de
mouches	NOM	mouche
,	PUN	,
plus	ADV	plus
de	PRP	de
guêpes	NOM	guêpe
,	PUN	,
plus	ADV	plus
de	PRP	de
papillons	NOM	papillon
,	PUN	,
plus	ADV	plus
de	PRP	de
ciel	NOM	ciel
,	PUN	,
plus	ADV	plus
rien	ADV	rien
...	PUN	...
plus	ADV	plus
rien	ADV	rien
que	KON	que
cette	PRO:DEM	ce
salle	NOM	salle
morne	ADJ	morne
,	PUN	,
et	KON	et
que	KON	que
mes	DET:POS	mon
parents	NOM	parents
,	PUN	,
absorbés	VER:pper	absorber
,	PUN	,
chacun	PRO:IND	chacun
de	PRP	de
son	DET:POS	son
côté	NOM	côté
,	PUN	,
en	PRP	en
des	PRP:det	du
combinaisons	NOM	combinaison
inconnues	ADJ	inconnu
,	PUN	,
d'	PRP	de
où	PRO:REL	où
je	PRO:PER	je
me	PRO:PER	me
sentais	VER:impf	sentir
si	ADV	si
absent	ADJ	absent
,	PUN	,
toujours	ADV	toujours
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
avait	VER:impf	avoir
plu	VER:pper	plaire|pleuvoir
toute	PRO:IND	tout
la	DET:ART	le
journée	NOM	journée
,	PUN	,
je	PRO:PER	je
me	PRO:PER	me
souviens	VER:pres	souvenir
,	PUN	,
et	KON	et
ce	PRO:DEM	ce
soir	NOM	soir
-là	ADV	là
,	PUN	,
un	DET:ART	un
soir	NOM	soir
d'	PRP	de
hiver	NOM	hiver
particulièrement	ADV	particulièrement
triste	ADJ	triste
,	PUN	,
mes	DET:POS	mon
parents	NOM	parents
n'	ADV	ne
avaient	VER:impf	avoir
pas	ADV	pas
prononcé	VER:pper	prononcer
une	DET:ART	un
parole	NOM	parole
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
semblaient	VER:impf	sembler
plus	ADV	plus
moroses	ADJ	morose
que	KON	que
jamais	ADV	jamais
.	SENT	.
<EOS>	<EOS>	<EOS>
Mon	DET:POS	mon
