Chapitre	NOM	chapitre
sur	PRP	sur
les	DET:ART	le
marches	NOM	marche
de	PRP	de
l'	DET:ART	le
escalier	NOM	escalier
,	PUN	,
avait	VER:impf	avoir
des	PRP:det	du
transes	NOM	transe
,	PUN	,
à	PRP	à
chaque	PRO:IND	chaque
coup	NOM	coup
de	PRP	de
corne	NOM	corne
;	PUN	;
dans	PRP	dans
l'	DET:ART	le
intérieur	NOM	intérieur
,	PUN	,
tout	PRO:IND	tout
le	DET:ART	le
monde	NOM	monde
remuait	VER:impf	remuer
des	PRP:det	du
rouleaux	NOM	rouleau
et	KON	et
des	PRP:det	du
paquets	NOM	paquet
de	PRP	de
pain	NOM	pain
d'	PRP	de
épice	NOM	épice
et	KON	et
les	DET:ART	le
galopins	NOM	galopin
voisinaient	VER:impf	voisiner
se	PRO:PER	se
montrant	VER:ppre	montrer
leurs	DET:POS	leur
joujoux	NOM	joujou
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
fillette	NOM	fillette
avait	VER:impf	avoir
gagné	VER:pper	gagner
un	DET:ART	un
verre	NOM	verre
,	PUN	,
grand	ADJ	grand
comme	KON	comme
un	DET:ART	un
litre	NOM	litre
,	PUN	,
une	DET:ART	un
autre	ADJ	autre
des	PRP:det	du
coquetiers	NOM	coquetier
bleus	ADJ	bleu
,	PUN	,
une	DET:ART	un
troisième	NUM	troisième
enfin	ADV	enfin
une	DET:ART	un
poule	NOM	poule
de	PRP	de
porcelaine	NOM	porcelaine
en	PRP	en
train	NOM	train
de	PRP	de
pondre	VER:infi	pondre
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
homme	NOM	homme
prétendait	VER:impf	prétendre
que	KON	que
tout	PRO:IND	tout
cela	PRO:DEM	cela
,	PUN	,
c'	PRO:DEM	ce
étaient	VER:impf	être
des	PRP:det	du
voleries	NOM	volerie
,	PUN	,
qu'	KON	que
on	PRO:PER	on
n'	ADV	ne
en	PRO:PER	en
gagnait	VER:impf	gagner
jamais	ADV	jamais
pour	PRP	pour
son	DET:POS	son
argent	NOM	argent
;	PUN	;
d'	PRP	de
autres	ADJ	autre
étaient	VER:impf	être
plus	ADV	plus
justes	ADJ	juste
,	PUN	,
prétendant	VER:ppre	prétendre
qu'	KON	que
il	PRO:PER	il
fallait	VER:impf	falloir
que	KON	que
tous	PRO:IND	tout
les	DET:ART	le
camelots	NOM	camelot
pussent	VER:subi	pouvoir
gagner	VER:infi	gagner
leur	DET:POS	leur
vie	NOM	vie
.	SENT	.
<EOS>	<EOS>	<EOS>
-	PUN	-
Arrivés	VER:pper	arriver
sur	PRP	sur
le	DET:ART	le
boulevard	NOM	boulevard
de	PRP	de
Port-Royal	NAM	port-royal
,	PUN	,
près	ADV	près
des	PRP:det	du
capucins	NOM	capucin
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
eut	VER:simp	avoir
des	PRP:det	du
malheurs	NOM	malheur
;	PUN	;
les	DET:ART	le
enfants	NOM	enfant
étouffés	VER:pper	étouffer
par	PRP	par
les	DET:ART	le
sucreries	NOM	sucrerie
pleuraient	VER:impf	pleurer
et	KON	et
avaient	VER:impf	avoir
des	PRP:det	du
hauts-de-coeur	NOM	hauts-de-coeur
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
femmes	NOM	femme
garaient	VER:impf	garer
leurs	DET:POS	leur
robes	NOM	robe
,	PUN	,
une	DET:ART	un
fille	NOM	fille
prétendit	VER:simp	prétendre
qu'	KON	que
il	PRO:PER	il
fallait	VER:impf	falloir
leur	PRO:PER	lui
mettre	VER:infi	mettre
une	DET:ART	un
clef	NOM	clef
dans	PRP	dans
le	DET:ART	le
dos	NOM	dos
,	PUN	,
comme	ADV	comme
pour	PRP	pour
le	DET:ART	le
saignement	NOM	saignement
de	PRP	de
nez	NOM	nez
;	PUN	;
les	DET:ART	le
mamans	NOM	maman
disaient	VER:impf	dire
:	PUN	:
ne	ADV	ne
pleure	VER:pres	pleurer
pas	ADV	pas
,	PUN	,
mon	DET:POS	mon
chéri	NOM	chéri
,	PUN	,
ça	PRO:DEM	cela
ne	ADV	ne
sera	VER:futu	être
rien	ADV	rien
,	PUN	,
-	PUN	-
Tous	VER:pres	tous
les	DET:ART	le
gosses	NOM	gosse
avaient	VER:impf	avoir
des	PRP:det	du
regards	NOM	regard
implorants	ADJ	implorant
ou	KON	ou
navrés	VER:pper	navrer
;	PUN	;
des	PRP:det	du
loupeurs	NOM	loupeur
blaguaient	VER:impf	blaguer
,	PUN	,
criant	ADJ	criant
:	PUN	:
passez	VER:pres	passer
leur-z	NOM	leur-z
-y	PRO:PER	y
une	DET:ART	un
tasse	NOM	tasse
!	SENT	!
<EOS>	<EOS>	<EOS>
-	PUN	-
un	DET:ART	un
abominable	ADJ	abominable
bout-de-cul	NOM	bout-de-cul
,	PUN	,
coiffé	VER:pper	coiffer
d'	PRP	de
une	DET:ART	un
casquette	NOM	casquette
en	PRP	en
velours	NOM	velours
,	PUN	,
fredonnait	VER:impf	fredonner
,	PUN	,
les	DET:ART	le
mains	NOM	main
dans	PRP	dans
les	DET:ART	le
poches	NOM	poche
et	KON	et
la	DET:ART	le
pipe	NOM	pipe
aux	PRP:det	au
dents	NOM	dent
:	PUN	:
""""	PUN:cit	""""
En	PRP	en
revenant	VER:ppre	revenir
de	PRP	de
Montparnasse	NAM	montparnasse
Avec	NAM	avec
son	DET:POS	son
cousin	NOM	cousin
le	DET:ART	le
pompier	NOM	pompier
.	SENT	.
""""	PUN:cit	""""
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
tramway	NOM	tramway
s'	PRO:PER	se
amusait	VER:impf	amuser
prodigieusement	ADV	prodigieusement
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
conducteur	NOM	conducteur
,	PUN	,
en	PRP	en
train	NOM	train
de	PRP	de
récolter	VER:infi	récolter
le	DET:ART	le
prix	NOM	prix
des	PRP:det	du
places	NOM	place
,	PUN	,
se	PRO:PER	se
tenait	VER:impf	tenir
les	DET:ART	le
hanches	NOM	hanche
,	PUN	,
et	KON	et
son	DET:POS	son
escarcelle	NOM	escarcelle
,	PUN	,
repoussée	VER:pper	repousser
par	PRP	par
le	DET:ART	le
flux	NOM	flux
et	KON	et
le	DET:ART	le
reflux	NOM	reflux
de	PRP	de
son	DET:POS	son
ventre	NOM	ventre
,	PUN	,
dansait	VER:impf	danser
avec	PRP	avec
un	DET:ART	un
cliquetis	NOM	cliquetis
d'	PRP	de
argent	NOM	argent
;	PUN	;
un	DET:ART	un
homme	NOM	homme
se	PRO:PER	se
tapait	VER:impf	taper
les	DET:ART	le
genoux	NOM	genou
,	PUN	,
puis	ADV	puis
s'	PRO:PER	se
essuyait	VER:impf	essuyer
les	DET:ART	le
yeux	NOM	œil
;	PUN	;
une	DET:ART	un
femme	NOM	femme
se	PRO:PER	se
tordait	VER:impf	tordre
,	PUN	,
cognait	VER:impf	cogner
ses	DET:POS	son
galoches	NOM	galoche
sur	PRP	sur
le	DET:ART	le
plancher	NOM	plancher
,	PUN	,
et	KON	et
toute	PRO:IND	tout
cette	PRO:DEM	ce
joie	NOM	joie
bruissait	VER:impf	bruir|bruire|bruisser
avec	PRP	avec
des	PRP:det	du
soupirs	NOM	soupir
,	PUN	,
des	PRP:det	du
hoquets	NOM	hoquet
,	PUN	,
des	PRP:det	du
cris	NOM	cri
,	PUN	,
soutenue	VER:pper	soutenir
comme	ADV	comme
par	PRP	par
une	DET:ART	un
basse	NOM	basse
par	PRP	par
le	DET:ART	le
roulement	NOM	roulement
de	PRP	de
la	DET:ART	le
voiture	NOM	voiture
,	PUN	,
coupée	VER:pper	couper
par	PRP	par
des	PRP:det	du
sons	NOM	son
de	PRP	de
trompe	NOM	trompe
,	PUN	,
des	PRP:det	du
coups	NOM	coup
de	PRP	de
timbre	NOM	timbre
,	PUN	,
des	PRP:det	du
lamentations	NOM	lamentation
de	PRP	de
mères	NOM	mère
,	PUN	,
des	PRP:det	du
pleurs	NOM	pleur|pleurs
étranglés	VER:pper	étrangler
d'	PRP	de
enfants	NOM	enfant
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
dame	NOM	dame
bien	ADV	bien
vêtue	ADJ	vêtu
descendit	VER:simp	descendre
très	ADV	très
dégoûtée	VER:pper	dégoûter
,	PUN	,
d'	PRP	de
autres	ADJ	autre
la	PRO:PER	la
suivirent	VER:simp	suivre
,	PUN	,
Auguste	NAM	auguste
vint	VER:simp	venir
occuper	VER:infi	occuper
auprès	ADV	auprès
de	PRP	de
Désirée	NAM	désirée
une	DET:ART	un
place	NOM	place
laissée	VER:pper	laisser
vide	ADJ	vide
.	SENT	.
<EOS>	<EOS>	<EOS>
-	PUN	-
Ils	PRO:PER	il
étaient	VER:impf	être
devenus	VER:pper	devenir
très	ADV	très
bons	ADJ	bon
amis	NOM	ami
.	SENT	.
<EOS>	<EOS>	<EOS>
-	PUN	-
Lui	PRO:PER	lui
,	PUN	,
affirmait	VER:impf	affirmer
qu'	PRO:REL	que
il	PRO:PER	il
avait	VER:impf	avoir
passé	VER:pper	passer
une	DET:ART	un
excellente	ADJ	excellent
journée	NOM	journée
,	PUN	,
et	KON	et
comme	KON	comme
il	PRO:PER	il
racontait	VER:impf	raconter
que	KON	que
les	DET:ART	le
autres	ADJ	autre
dimanches	NOM	dimanche
il	PRO:PER	il
ne	ADV	ne
s'	PRO:PER	se
amusait	VER:impf	amuser
guère	ADV	guère
,	PUN	,
n'	ADV	ne
aimant	VER:ppre	aimer
pas	ADV	pas
à	PRP	à
brasser	VER:infi	brasser
des	PRP:det	du
cartes	NOM	carte
et	KON	et
à	PRP	à
boire	VER:infi	boire
pendant	PRP	pendant
des	PRP:det	du
heures	NOM	heure
,	PUN	,
elle	PRO:PER	elle
le	PRO:PER	le
regarda	VER:simp	regarder
gentiment	ADV	gentiment
et	KON	et
dit	VER:pres	dire
qu'	KON	que
elle	PRO:PER	elle
non	ADV	non
plus	ADV	plus
ne	ADV	ne
comprenait	VER:impf	comprendre
pas	ADV	pas
comment	ADV	comment
des	PRP:det	du
hommes	NOM	homme
pouvaient	VER:impf	pouvoir
avaler	VER:infi	avaler
du	PRP:det	du
vin	NOM	vin
et	KON	et
jouer	VER:infi	jouer
au	PRP:det	au
piquet	NOM	piquet
du	PRP:det	du
matin	NOM	matin
au	PRP:det	au
soir	NOM	soir
;	PUN	;
-	PUN	-
elle	PRO:PER	elle
était	VER:impf	être
toujours	ADV	toujours
étonnée	VER:pper	étonner
,	PUN	,
par	PRP	par
exemple	NOM	exemple
,	PUN	,
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
eût	VER:subi	avoir
pas	ADV	pas
de	PRP	de
connaissance	NOM	connaissance
;	PUN	;
lui	PRO:PER	lui
aussi	ADV	aussi
,	PUN	,
soutenait-il	NOM	soutenait-il
,	PUN	,
était	VER:impf	être
surpris	VER:pper	surprendre
qu'	KON	que
une	DET:ART	un
jolie	ADJ	joli
fille	NOM	fille
comme	KON	comme
elle	PRO:PER	elle
ne	ADV	ne
se	PRO:PER	se
fît	VER:subi	faire
pas	ADV	pas
faire	VER:infi	faire
la	DET:ART	le
cour	NOM	cour
par	PRP	par
un	DET:ART	un
jeune	ADJ	jeune
homme	NOM	homme
,	PUN	,
mais	KON	mais
elle	PRO:PER	elle
répliqua	VER:simp	répliquer
de	PRP	de
nouveau	ADJ	nouveau
et	KON	et
très	ADV	très
posément	ADV	posément
:	PUN	:
-	PUN	-
Oh	INT	oh
!	SENT	!
<EOS>	<EOS>	<EOS>
Mais	KON	mais
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
du	PRP:det	du
tout	ADV	tout
la	DET:ART	le
même	ADJ	même
chose	NOM	chose
!	SENT	!
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
homme	NOM	homme
,	PUN	,
ça	PRO:DEM	cela
ne	ADV	ne
tire	VER:pres	tirer
pas	ADV	pas
à	PRP	à
conséquence	NOM	conséquence
pour	KON	pour
lui	PRO:PER	lui
s'	PRO:PER	se
il	PRO:PER	il
s'	PRO:PER	se
amuse	VER:pres	amuser
,	PUN	,
une	DET:ART	un
fille	NOM	fille
,	PUN	,
ça	PRO:DEM	cela
l'	PRO:PER	la|le
em-pêche	VER:subp	em-pêche
de	PRP	de
se	PRO:PER	se
marier	VER:infi	marier
avec	PRP	avec
un	DET:ART	un
garçon	NOM	garçon
qui	PRO:REL	qui
serait	VER:cond	être
honnête	ADJ	honnête
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
ne	ADV	ne
suis	VER:pres	suivre|être
pas	ADV	pas
comme	ADV	comme
Céline	NAM	céline
pour	PRP	pour
ça	PRO:DEM	cela
,	PUN	,
moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
aimerais	VER:cond	aimer
pas	ADV	pas
le	DET:ART	le
changement	NOM	changement
et	KON	et
surtout	ADV	surtout
je	PRO:PER	je
n'	ADV	ne
aimerais	VER:cond	aimer
pas	ADV	pas
qu'	KON	que
un	DET:ART	un
homme	NOM	homme
me	PRO:PER	me
battît	VER:subi	battre
parce	KON	parce
qu'	PRO:REL	que
il	PRO:PER	il
aurait	VER:cond	avoir
de	PRP	de
la	DET:ART	le
jalousie	NOM	jalousie
ou	KON	ou
qu'	PRO:REL	que
il	PRO:PER	il
serait	VER:cond	être
ivre	ADJ	ivre
.	SENT	.
<EOS>	<EOS>	<EOS>
Auguste	NAM	auguste
s'	PRO:PER	se
écria	VER:simp	écrier
précipitamment	ADV	précipitamment
que	KON	que
les	DET:ART	le
gens	NOM	gens
qui	PRO:REL	qui
cognaient	VER:impf	cogner
sur	PRP	sur
les	DET:ART	le
femmes	NOM	femme
étaient	VER:impf	être
des	PRP:det	du
lâches	ADJ	lâche
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ça	PRO:DEM	cela
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
vrai	ADJ	vrai
:	PUN	:
mais	KON	mais
,	PUN	,
ajouta-t-elle	NOM	ajouta-t-elle
,	PUN	,
en	PRO:PER	en
défripant	VER:ppre	défriper
sa	DET:POS	son
robe	NOM	robe
,	PUN	,
je	PRO:PER	je
me	PRO:PER	me
sauve	VER:pres	sauver
,	PUN	,
car	KON	car
je	PRO:PER	je
suis	VER:pres	suivre|être
en	PRP	en
retard	NOM	retard
,	PUN	,
et	KON	et
elle	PRO:PER	elle
sauta	VER:simp	sauter
du	PRP:det	du
tramway	NOM	tramway
qui	PRO:REL	qui
faisait	VER:impf	faire
halte	NOM	halte
et	KON	et
prit	VER:simp	prendre
sa	DET:POS	son
volée	NOM	volée
le	DET:ART	le
long	NOM	long
des	PRP:det	du
trottoirs	NOM	trottoir
.	SENT	.
<EOS>	<EOS>	<EOS>
Chapitre	NOM	chapitre
6	NUM	@card@
La	DET:ART	le
contre-maître	NOM	contre-maître
répétait	VER:impf	répéter
pour	PRP	pour
la	DET:ART	le
centième	ADJ	centième
fois	NOM	fois
depuis	PRP	depuis
quinze	NUM	quinze
jours	NOM	jour
,	PUN	,
qu'	KON	que
elle	PRO:PER	elle
aimerait	VER:cond	aimer
mieux	ADV	mieux
ne	ADV	ne
pas	ADV	pas
manger	VER:infi	manger
que	KON	que
d'	PRP	de
être	VER:infi	être
privée	VER:pper	priver
de	PRP	de
café	NOM	café
après	PRP	après
ses	DET:POS	son
repas	NOM	repas
.	SENT	.
<EOS>	<EOS>	<EOS>
-	PUN	-
La	DET:ART	le
voisine	NOM	voisin
opinait	VER:impf	opiner
de	PRP	de
la	DET:ART	le
hure	NOM	hure
,	PUN	,
et	KON	et
une	DET:ART	un
longue	ADJ	longue
discussion	NOM	discussion
s'	PRO:PER	se
engageait	VER:impf	engager
sur	PRP	sur
la	DET:ART	le
manière	NOM	manière
de	PRP	de
faire	VER:infi	faire
égoutter	VER:infi	égoutter
l'	DET:ART	le
eau	NOM	eau
au	PRP:det	au
travers	NOM	travers
du	PRP:det	du
filtre	NOM	filtre
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
petite	ADJ	petit
,	PUN	,
qui	PRO:REL	qui
souffrait	VER:impf	souffrir
des	PRP:det	du
dents	NOM	dent
,	PUN	,
pliait	VER:impf	plier
des	PRP:det	du
feuilles	NOM	feuille
,	PUN	,
la	DET:ART	le
tête	NOM	tête
penchée	ADJ	penché
,	PUN	,
d'	PRP	de
une	DET:ART	un
façon	NOM	façon
dolente	ADJ	dolent
,	PUN	,
sur	PRP	sur
son	DET:POS	son
caraco	NOM	caraco
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
songeait	VER:impf	songer
à	PRP	à
la	DET:ART	le
dernière	ADJ	dernier
visite	NOM	visite
qu'	PRO:REL	que
elle	PRO:PER	elle
avait	VER:impf	avoir
rendue	VER:pper	rendre
au	PRP:det	au
dentiste	NOM	dentiste
de	PRP	de
l'	DET:ART	le
avenue	NOM	avenue
du	PRP:det	du
Maine	NAM	maine
.	SENT	.
<EOS>	<EOS>	<EOS>
Tous	PRO:IND	tout
ses	DET:POS	son
chicots	NOM	chicot
étaient	VER:impf	être
cariés	VER:pper	carier
;	PUN	;
il	PRO:PER	il
fallait	VER:impf	falloir
les	PRO:PER	la|le
faire	VER:infi	faire
sauter	VER:infi	sauter
tous	PRO:IND	tout
,	PUN	,
ou	KON	ou
tous	PRO:IND	tout
les	PRO:PER	la|le
plomber	VER:infi	plomber
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
avait	VER:impf	avoir
choisi	VER:pper	choisir
un	DET:ART	un
moyen	ADJ	moyen
terme	NOM	terme
,	PUN	,
elle	PRO:PER	elle
s'	PRO:PER	se
en	PRO:PER	en
était	VER:impf	être
fait	VER:pper	faire
arracher	VER:infi	arracher
huit	NUM	huit
et	KON	et
elle	PRO:PER	elle
se	PRO:PER	se
faisait	VER:impf	faire
panser	VER:infi	panser
les	DET:ART	le
autres	ADJ	autre
.	SENT	.
<EOS>	<EOS>	<EOS>
Depuis	PRP	depuis
plus	ADV	plus
d'	PRP	de
un	DET:ART	un
mois	NOM	moi|mois
,	PUN	,
elle	PRO:PER	elle
avait	VER:impf	avoir
la	DET:ART	le
mâchoire	NOM	mâchoire
empuantie	VER:pper	empuantir
par	PRP	par
la	DET:ART	le
créosote	NOM	créosote
.	SENT	.
<EOS>	<EOS>	<EOS>
à	PRP	à
certains	PRO:IND	certain
moments	NOM	moment
,	PUN	,
une	DET:ART	un
molaire	NOM	molaire
d'	PRP	de
en	PRO:PER	en
haut	ADV	haut
lui	PRO:PER	lui
jetait	VER:impf	jeter
un	DET:ART	un
élancement	NOM	élancement
vif	ADJ	vif
qu'	PRO:REL	que
elle	PRO:PER	elle
comprimait	VER:impf	comprimer
à	PRP	à
grand'peine	NOM	grand'peine
,	PUN	,
en	PRP	en
ser-rant	VER:ppre	ser-rant
la	DET:ART	le
joue	NOM	joue
entre	PRP	entre
ses	DET:POS	son
doigts	NOM	doigt
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
pensait	VER:impf	penser
que	KON	que
,	PUN	,
le	DET:ART	le
lendemain	NOM	lendemain
,	PUN	,
il	PRO:PER	il
faudrait	VER:cond	falloir
encore	ADV	encore
retourner	VER:infi	retourner
chez	PRP	chez
le	DET:ART	le
quenottier	NOM	quenottier
,	PUN	,
ouvrir	VER:infi	ouvrir
la	DET:ART	le
bouche	NOM	bouche
,	PUN	,
se	PRO:PER	se
faire	VER:infi	faire
tâter	VER:infi	tâter
toutes	PRO:IND	tout
les	DET:ART	le
dents	NOM	dent
avec	PRP	avec
le	DET:ART	le
manche	NOM	manche
de	PRP	de
l'	DET:ART	le
outil	NOM	outil
,	PUN	,
laisser	VER:infi	laisser
la	DET:ART	le
pointe	NOM	pointe
fouiller	VER:infi	fouiller
dans	PRP	dans
les	DET:ART	le
trous	NOM	trou
et	KON	et
elle	PRO:PER	elle
pleurait	VER:impf	pleurer
d'	PRP	de
avance	NOM	avance
à	PRP	à
l'	DET:ART	le
idée	NOM	idée
qu'	PRO:REL	que
on	PRO:PER	on
lui	PRO:PER	lui
tasserait	VER:cond	tasser
encore	ADV	encore
du	PRP:det	du
coton	NOM	coton
mouillé	VER:pper	mouiller
dans	PRP	dans
les	DET:ART	le
racines	NOM	racine
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
sa	DET:POS	son
mère	NOM	mère
la	PRO:PER	la
culbutait	VER:impf	culbuter
,	PUN	,
tous	PRO:IND	tout
les	DET:ART	le
soirs	NOM	soir
,	PUN	,
déclarant	VER:ppre	déclarer
qu'	KON	que
elle	PRO:PER	elle
ne	ADV	ne
paierait	VER:cond	payer
pas	ADV	pas
ces	PRO:DEM	ce
réparations	NOM	réparation
,	PUN	,
aussi	ADV	aussi
la	DET:ART	le
malheureuse	ADJ	malheureux
travaillait-elle	NOM	travaillait-elle
d'	PRP	de
arrache-pied	ADV	arrache-pied
,	PUN	,
à	PRP	à
seule	ADJ	seul
fin	NOM	fin
de	PRP	de
pouvoir	VER:infi	pouvoir
faire	VER:infi	faire
récurer	VER:infi	récurer
la	DET:ART	le
pourriture	NOM	pourriture
de	PRP	de
ses	DET:POS	son
gencives	NOM	gencive
.	SENT	.
<EOS>	<EOS>	<EOS>
Moumout	NAM	moumout
,	PUN	,
lui	PRO:PER	lui
,	PUN	,
ne	ADV	ne
souffrait	VER:impf	souffrir
pas	ADV	pas
des	PRP:det	du
dents	NOM	dent
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
s'	PRO:PER	se
était	VER:impf	être
huché	VER:pper	hucher
sur	PRP	sur
un	DET:ART	un
ballot	NOM	ballot
et	KON	et
là	ADV	là
,	PUN	,
roulé	VER:pper	rouler
en	PRP	en
boule	NOM	boule
,	PUN	,
les	DET:ART	le
oreilles	NOM	oreille
basses	ADJ	bas
,	PUN	,
il	PRO:PER	il
s'	PRO:PER	se
assoupissait	VER:impf	assoupir
à	PRP	à
moitié	NOM	moitié
,	PUN	,
entr	NOM	entr
'	PUN	'
ouvrant	VER:ppre	ouvrer|ouvrir
,	PUN	,
de	PRP	de
minutes	NOM	minute
en	PRP	en
minutes	NOM	minute
,	PUN	,
un	DET:ART	un
oeil	NOM	œil
,	PUN	,
guettant	VER:ppre	guetter
la	DET:ART	le
contre-maître	NOM	contre-maître
qui	PRO:REL	qui
,	PUN	,
le	DET:ART	le
matin	NOM	matin
même	ADJ	même
,	PUN	,
à	PRP	à
l'	DET:ART	le
occasion	NOM	occasion
d'	PRP	de
une	DET:ART	un
côtelette	NOM	côtelette
chippée	VER:pper	chippée
,	PUN	,
lui	PRO:PER	lui
avait	VER:impf	avoir
rebroussé	VER:pper	rebrousser
le	DET:ART	le
poil	NOM	poil
et	KON	et
l'	PRO:PER	la|le
avait	VER:impf	avoir
qualifié	VER:pper	qualifier
de	PRP	de
malfaisant	ADJ	malfaisant
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
grosse	ADJ	gros
Eugénie	NAM	eugénie
,	PUN	,
ce	PRO:DEM	ce
bastion	NOM	bastion
de	PRP	de
chairs	NOM	chair
blettes	ADJ	blet
,	PUN	,
taillait	VER:impf	tailler
des	PRP:det	du
gardes	NOM	garde
,	PUN	,
très	ADV	très
absorbée	VER:pper	absorber
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
cherchait	VER:impf	chercher
le	DET:ART	le
moyen	NOM	moyen
de	PRP	de
préparer	VER:infi	préparer
un	DET:ART	un
morceau	NOM	morceau
de	PRP	de
veau	NOM	veau
au	PRP:det	au
jus	NOM	jus
sans	PRP	sans
dépenser	VER:infi	dépenser
plus	ADV	plus
de	PRP	de
quinze	NUM	quinze
sous	NOM	sou
.	SENT	.
<EOS>	<EOS>	<EOS>
-	PUN	-
Ses	DET:POS	son
voisines	NOM	voisin
,	PUN	,
Sidonie	NAM	sidonie
et	KON	et
Blanche	NAM	blanche
,	PUN	,
déploraient	VER:impf	déplorer
que	KON	que
le	DET:ART	le
métier	NOM	métier
de	PRP	de
brocheuse	NOM	brocheur
leur	PRO:PER	lui
cassât	VER:subi	casser
les	DET:ART	le
ongles	NOM	ongle
et	KON	et
qu'	PRO:REL	que
elles	PRO:PER	elle
fussent	VER:subi	être
obligées	VER:pper	obliger
,	PUN	,
à	PRP	à
cause	NOM	cause
de	PRP	de
la	DET:ART	le
poussière	NOM	poussière
,	PUN	,
de	PRP	de
ne	ADV	ne
porter	VER:infi	porter
que	KON	que
des	PRP:det	du
robes	NOM	robe
grises	ADJ	gris
ou	KON	ou
noires	ADJ	noir
.	SENT	.
<EOS>	<EOS>	<EOS>
Quant	PRP	quant
à	PRP	à
Chaudrut	NAM	chaudrut
,	PUN	,
il	PRO:PER	il
collait	VER:impf	coller
des	PRP:det	du
couvertures	NOM	couverture
et	KON	et
mijotait	VER:impf	mijoter
un	DET:ART	un
nouveau	ADJ	nouveau
coup	NOM	coup
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
marchand	NOM	marchand
de	PRP	de
vins	NOM	vin
auquel	PRO:REL	auquel
il	PRO:PER	il
devait	VER:impf	devoir
dix-huit	NUM	dix-huit
francs	NOM	franc
lui	PRO:PER	lui
avait	VER:impf	avoir
dit	VER:pper	dire
:	PUN	:
-	PUN	-
Si	KON	si
vous	PRO:PER	vous
ne	ADV	ne
me	PRO:PER	me
les	PRO:PER	la|le
payez	VER:pres	payer
pas	ADV	pas
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
ficherai	VER:futu	ficher|ficher
une	DET:ART	un
couleur	NOM	couleur
sur	PRP	sur
la	DET:ART	le
figure	NOM	figure
,	PUN	,
et	KON	et
je	PRO:PER	je
vous	PRO:PER	vous
détruirai	VER:futu	détruire
le	DET:ART	le
faubourg	NOM	faubourg
à	PRP	à
coups	NOM	coup
de	PRP	de
bottes	NOM	botte
.	SENT	.
<EOS>	<EOS>	<EOS>
-	PUN	-
Tous	PRO:IND	tout
ses	DET:POS	son
créanciers	NOM	créancier
d'	PRP	de
ailleurs	ADV	ailleurs
étaient	VER:impf	être
décidés	VER:pper	décider
à	PRP	à
se	PRO:PER	se
conduire	VER:infi	conduire
avec	PRP	avec
lui	PRO:PER	lui
d'	PRP	de
une	DET:ART	un
manière	NOM	manière
aussi	ADV	aussi
indigne	ADJ	indigne
.	SENT	.
<EOS>	<EOS>	<EOS>
Heureusement	ADV	heureusement
que	KON	que
son	DET:POS	son
mobilier	NOM	mobilier
ne	ADV	ne
pouvait	VER:impf	pouvoir
être	VER:infi	être
saisi	VER:pper	saisir
puisqu'il	NOM	puisqu'il
se	PRO:PER	se
composait	VER:impf	composer
exclusivement	ADV	exclusivement
d'	PRP	de
une	DET:ART	un
couchette	NOM	couchette
de	PRP	de
fer	NOM	fer
et	KON	et
d'	PRP	de
une	DET:ART	un
paillasse	NOM	paillasse
,	PUN	,
seulement	ADV	seulement
comme	ADV	comme
tous	PRO:IND	tout
les	DET:ART	le
liquoristes	NOM	liquoriste
,	PUN	,
comme	KON	comme
tous	PRO:IND	tout
les	DET:ART	le
cabou-lots	NOM	cabou-lots
lui	PRO:PER	lui
étaient	VER:impf	être
fermés	VER:pper	fermer
,	PUN	,
il	PRO:PER	il
allait	VER:impf	aller
être	VER:infi	être
forcé	VER:pper	forcer
de	PRP	de
se	PRO:PER	se
réfugier	VER:infi	réfugier
dans	PRP	dans
un	DET:ART	un
nouveau	ADJ	nouveau
quartier	NOM	quartier
.	SENT	.
<EOS>	<EOS>	<EOS>
Où	ADV	où
